,,,,
,,,,
Monthly top-five lists        Back five years Back three years Back one year Back one month Forward one month Forward one year Forward three years Forward five years,,,,
Monthly List: January 1967 rating list,,,,
,,,,
,Player Name,Rating,Age,
#1,Bobby Fischer,2805,23y10m,(#3 all-time among players aged 23y10m)
#2,Mikhail Tal,2765,30y2m,(#13 all-time among players aged 30y2m)
#3,Tigran Petrosian,2763,37y7m,(#13 all-time among players aged 37y7m)
#4,Boris Spassky,2753,30y0m,(#15 all-time among players aged 30y0m)
#5,Efim Geller,2750,41y10m,(#12 all-time among players aged 41y10m)
#6,Viktor Korchnoi,2749,35y10m,(#15 all-time among players aged 35y10m)
#7,Leonid Stein,2746,32y2m,(#20 all-time among players aged 32y2m)
#8,Lev Polugaevsky,2736,32y2m,(#24 all-time among players aged 32y2m)
#9,Mikhail Botvinnik,2735,55y5m,(#5 all-time among players aged 55y5m)
#10,Vassily Smyslov,2731,45y10m,(#13 all-time among players aged 45y10m)
#11,Lajos Portisch,2716,29y9m,(#40 all-time among players aged 29y9m)
#12,Mark Taimanov,2712,40y11m,(#30 all-time among players aged 40y11m)
#13,Bent Larsen,2711,31y10m,(#53 all-time among players aged 31y10m)
#14,Paul Keres,2707,51y0m,(#14 all-time among players aged 51y0m)
#15,David Bronstein,2700,42y11m,(#30 all-time among players aged 42y11m)
#16,Anatoly Lutikov,2693,33y11m,(#62 all-time among players aged 33y11m)
#17,Miguel Najdorf,2685,56y9m,(#7 all-time among players aged 56y9m)
#18,Borislav Ivkov,2685,33y2m,(#76 all-time among players aged 33y2m)
#19,Wolfgang Uhlmann,2683,31y10m,(#88 all-time among players aged 31y10m)
#20,Ratmir Kholmov,2682,41y8m,(#47 all-time among players aged 41y8m)
#21,Vlastimil Hort,2682,23y0m,(#52 all-time among players aged 23y0m)
#22,Nikolay Krogius,2680,36y6m,(#68 all-time among players aged 36y6m)
#23,Wolfgang Unzicker,2675,41y7m,(#57 all-time among players aged 41y7m)
#24,Svetozar Gligoric,2671,43y11m,(#43 all-time among players aged 43y11m)
#25,Alexey Suetin,2664,40y2m,(#62 all-time among players aged 40y2m)
#26,Isaak Boleslavsky,2659,47y7m,(#36 all-time among players aged 47y7m)
#27,Anatoly Lein,2658,35y10m,(#107 all-time among players aged 35y10m)
#28,Samuel Reshevsky,2657,55y2m,(#18 all-time among players aged 55y2m)
#29,Ludek Pachmann,2657,42y8m,(#63 all-time among players aged 42y8m)
#30,Milan Matulovic,2652,31y7m,(#141 all-time among players aged 31y7m)
#31,Oscar Panno,2644,31y10m,(#149 all-time among players aged 31y10m)
#32,László Szabó,2643,49y10m,(#39 all-time among players aged 49y10m)
#33,Florin Gheorghiu,2643,22y9m,(#97 all-time among players aged 22y9m)
#34,Aivars Gipslis,2641,29y11m,(#162 all-time among players aged 29y11m)
#35,Vladimir Savon,2640,26y4m,(#145 all-time among players aged 26y4m)
#36,Larry Evans,2636,34y10m,(#159 all-time among players aged 34y10m)
#37,Pal Benko,2636,38y6m,(#119 all-time among players aged 38y6m)
#38,István Bilek,2635,34y5m,(#170 all-time among players aged 34y5m)
#39,Bruno Parma,2635,25y1m,(#153 all-time among players aged 25y1m)
#40,Vladimir Antoshin,2633,37y8m,(#126 all-time among players aged 37y8m)
#41,Aleksandar Matanovic,2630,36y8m,(#149 all-time among players aged 36y8m)
#42,Yury Averbakh,2630,44y11m,(#80 all-time among players aged 44y11m)
#43,Semen Furman,2627,46y1m,(#69 all-time among players aged 46y1m)
#44,Fridrik Olafsson,2623,32y0m,(#218 all-time among players aged 32y0m)
#45,Dragoljub Ciric,2623,31y2m,(#214 all-time among players aged 31y2m)
#46,Victor Zheliandinov,2622,31y10m,(#221 all-time among players aged 31y10m)
#47,Johannes Donner,2620,39y6m,(#150 all-time among players aged 39y6m)
#48,Boris Vladimirov,2620,37y8m,(#164 all-time among players aged 37y8m)
#49,Evgeny Vasiukov,2619,33y10m,(#204 all-time among players aged 33y10m)
#50,Eduard Gufeld,2617,30y10m,(#229 all-time among players aged 30y10m)
#51,Yury Sakharov,2616,44y4m,(#112 all-time among players aged 44y4m)
#52,Leonid Shamkovich,2615,43y7m,(#118 all-time among players aged 43y7m)
#53,Lubomir Kavalek,2615,23y5m,(#160 all-time among players aged 23y5m)
#54,Raúl Sanguinetti,2612,33y11m,(#224 all-time among players aged 33y11m)
#55,Julio Bolbochán,2612,46y10m,(#85 all-time among players aged 46y10m)
#56,Bukhuti Gurgenidze,2611,33y2m,(#240 all-time among players aged 33y2m)
#57,Iivo Nei,2610,35y3m,(#224 all-time among players aged 35y3m)
#58,Helmut Pfleger,2609,23y5m,(#179 all-time among players aged 23y5m)
#59,Vladimir Liberzon,2608,29y10m,(#283 all-time among players aged 29y10m)
#60,Georgy Tringov,2603,29y10m,(#303 all-time among players aged 29y10m)
#61,Klaus Darga,2603,32y11m,(#286 all-time among players aged 32y11m)
