,,,,
,,,,
Monthly top-five lists        Back five years Back three years Back one year Back one month Forward one month Forward one year Forward three years Forward five years,,,,
Monthly List: December 1975 rating list,,,,
,,,,
,Player Name,Rating,Age,
#1,Anatoly Karpov,2799,24y7m,(#3 all-time among players aged 24y7m)
#2,Viktor Korchnoi,2763,44y9m,(#3 all-time among players aged 44y9m)
#3,Tigran Petrosian,2742,46y6m,(#9 all-time among players aged 46y6m)
#4,Lev Polugaevsky,2742,41y1m,(#16 all-time among players aged 41y1m)
#5,Efim Geller,2739,50y9m,(#7 all-time among players aged 50y9m)
#6,Mikhail Tal,2738,39y1m,(#17 all-time among players aged 39y1m)
#7,Rafael Vaganian,2730,24y2m,(#23 all-time among players aged 24y2m)
#8,Boris Spassky,2726,38y11m,(#21 all-time among players aged 38y11m)
#9,Lajos Portisch,2724,38y8m,(#24 all-time among players aged 38y8m)
#10,Oleg Romanishin,2709,23y11m,(#33 all-time among players aged 23y11m)
#11,Vlastimil Hort,2707,31y11m,(#60 all-time among players aged 31y11m)
#12,Ljubomir Ljubojevic,2707,25y1m,(#41 all-time among players aged 25y1m)
#13,Henrique Mecking,2705,23y11m,(#35 all-time among players aged 23y11m)
#14,Gennady Kuzmin,2703,29y11m,(#53 all-time among players aged 29y11m)
#15,Robert Hübner,2701,27y1m,(#55 all-time among players aged 27y1m)
#16,Boris Gulko,2700,28y10m,(#62 all-time among players aged 28y10m)
#17,Vitaly Tseshkovsky,2699,31y3m,(#65 all-time among players aged 31y3m)
#18,Jan Smejkal,2698,29y9m,(#63 all-time among players aged 29y9m)
#19,Bent Larsen,2697,40y9m,(#41 all-time among players aged 40y9m)
#20,Vassily Smyslov,2694,54y9m,(#9 all-time among players aged 54y9m)
#21,Yury Balashov,2693,26y9m,(#61 all-time among players aged 26y9m)
#22,Svetozar Gligoric,2688,52y10m,(#19 all-time among players aged 52y10m)
#23,Ulf Andersson,2684,24y6m,(#58 all-time among players aged 24y6m)
#24,Alexander Beliavsky,2681,22y0m,(#42 all-time among players aged 22y0m)
#25,Evgeny Vasiukov,2678,42y9m,(#46 all-time among players aged 42y9m)
#26,Zoltán Ribli,2676,24y3m,(#64 all-time among players aged 24y3m)
#27,Walter Browne,2668,26y11m,(#101 all-time among players aged 26y11m)
#28,Nikolay Krogius,2665,45y5m,(#43 all-time among players aged 45y5m)
#29,Aivars Gipslis,2664,38y10m,(#72 all-time among players aged 38y10m)
#30,Mark Dvoretsky,2663,28y0m,(#113 all-time among players aged 28y0m)
#31,David Bronstein,2660,51y10m,(#29 all-time among players aged 51y10m)
#32,Semen Furman,2660,55y0m,(#18 all-time among players aged 55y0m)
#33,Ratmir Kholmov,2659,50y7m,(#31 all-time among players aged 50y7m)
#34,Vladimir Liberzon,2657,38y9m,(#86 all-time among players aged 38y9m)
#35,Dragoljub Velimirovic,2653,33y7m,(#122 all-time among players aged 33y7m)
#36,Helmut Pfleger,2653,32y4m,(#137 all-time among players aged 32y4m)
#37,Mark Taimanov,2650,49y10m,(#35 all-time among players aged 49y10m)
#38,Gennady Timoshchenko,2650,26y8m,(#133 all-time among players aged 26y8m)
#39,Vladimir Savon,2649,35y3m,(#123 all-time among players aged 35y3m)
#40,Jan Timman,2649,24y0m,(#103 all-time among players aged 24y0m)
#41,Alexey Suetin,2649,49y1m,(#38 all-time among players aged 49y1m)
#42,Lev Alburt,2648,30y4m,(#146 all-time among players aged 30y4m)
#43,Wolfgang Uhlmann,2646,40y9m,(#92 all-time among players aged 40y9m)
#44,Florin Gheorghiu,2644,31y8m,(#151 all-time among players aged 31y8m)
#45,Eduard Gufeld,2644,39y9m,(#96 all-time among players aged 39y9m)
#46,Fridrik Olafsson,2643,40y11m,(#101 all-time among players aged 40y11m)
#47,Lubomir Kavalek,2643,32y4m,(#158 all-time among players aged 32y4m)
#48,Gyula Sax,2641,24y6m,(#127 all-time among players aged 24y6m)
#49,László Szabó,2640,58y9m,(#14 all-time among players aged 58y9m)
#50,Juraj Nikolac,2638,43y8m,(#79 all-time among players aged 43y8m)
#51,Vladimir Tukmakov,2634,29y9m,(#187 all-time among players aged 29y9m)
