,,,,
,,,,
Monthly top-five lists        Back five years Back three years Back one year Back one month Forward one month Forward one year Forward three years Forward five years,,,,
Monthly List: October 1979 rating list,,,,
,,,,
,Player Name,Rating,Age,
#1,Anatoly Karpov,2824,28y5m,(#5 all-time among players aged 28y5m)
#2,Viktor Korchnoi,2801,48y7m,(#2 all-time among players aged 48y7m)
#3,Mikhail Tal,2771,42y11m,(#6 all-time among players aged 42y11m)
#4,Lajos Portisch,2751,42y6m,(#13 all-time among players aged 42y6m)
#5,Lev Polugaevsky,2739,44y11m,(#9 all-time among players aged 44y11m)
#6,Boris Spassky,2736,42y9m,(#18 all-time among players aged 42y9m)
#7,Tigran Petrosian,2734,50y4m,(#7 all-time among players aged 50y4m)
#8,Jan Timman,2727,27y10m,(#36 all-time among players aged 27y10m)
#9,Garry Kasparov,2715,16y6m,(#1 all-time among players aged 16y6m)
#10,Alexander Beliavsky,2714,25y10m,(#39 all-time among players aged 25y10m)
#11,Robert Hübner,2713,30y11m,(#45 all-time among players aged 30y11m)
#12,Zoltán Ribli,2707,28y1m,(#54 all-time among players aged 28y1m)
#13,Bent Larsen,2704,44y7m,(#24 all-time among players aged 44y7m)
#14,Vlastimil Hort,2703,35y9m,(#45 all-time among players aged 35y9m)
#15,Oleg Romanishin,2696,27y9m,(#70 all-time among players aged 27y9m)
#16,Vitaly Tseshkovsky,2693,35y1m,(#66 all-time among players aged 35y1m)
#17,Rafael Vaganian,2690,28y0m,(#72 all-time among players aged 28y0m)
#18,Vladimir Tukmakov,2687,33y7m,(#68 all-time among players aged 33y7m)
#19,Yury Balashov,2687,30y7m,(#85 all-time among players aged 30y7m)
#20,Sergey Dolmatov,2685,20y8m,(#26 all-time among players aged 20y8m)
#21,Ljubomir Ljubojevic,2684,28y11m,(#84 all-time among players aged 28y11m)
#22,Vassily Smyslov,2684,58y7m,(#5 all-time among players aged 58y7m)
#23,Ulf Andersson,2680,28y4m,(#85 all-time among players aged 28y4m)
#24,Boris Gulko,2680,32y8m,(#86 all-time among players aged 32y8m)
#25,Gyula Sax,2678,28y4m,(#89 all-time among players aged 28y4m)
#26,Evgeny Sveshnikov,2670,29y8m,(#108 all-time among players aged 29y8m)
#27,Lubomir Kavalek,2669,36y2m,(#91 all-time among players aged 36y2m)
#28,Florin Gheorghiu,2666,35y6m,(#91 all-time among players aged 35y6m)
#29,Gennady Kuzmin,2665,33y9m,(#100 all-time among players aged 33y9m)
#30,Jan Smejkal,2664,33y7m,(#100 all-time among players aged 33y7m)
#31,Sergey Makarichev,2663,25y11m,(#104 all-time among players aged 25y11m)
#32,Yury Razuvaev,2662,34y0m,(#106 all-time among players aged 34y0m)
#33,Roman Dzindzichashvili,2662,35y5m,(#96 all-time among players aged 35y5m)
#34,Iosif Dorfman,2662,27y5m,(#116 all-time among players aged 27y5m)
#35,Vladimir Bagirov,2658,43y2m,(#60 all-time among players aged 43y2m)
#36,Svetozar Gligoric,2655,56y8m,(#16 all-time among players aged 56y8m)
#37,Anthony Miles,2654,24y6m,(#104 all-time among players aged 24y6m)
#38,Tamaz Georgadze,2653,,
#39,David Bronstein,2650,55y8m,(#17 all-time among players aged 55y8m)
#40,Vladimir Savon,2649,39y1m,(#95 all-time among players aged 39y1m)
#41,Michael Stean,2649,26y1m,(#128 all-time among players aged 26y1m)
#42,Henrique Mecking,2647,27y9m,(#140 all-time among players aged 27y9m)
#43,Gennadi Sosonko,2647,36y5m,(#117 all-time among players aged 36y5m)
#44,Walter Browne,2647,30y9m,(#152 all-time among players aged 30y9m)
#45,Alexander Kochiev,2644,23y7m,(#101 all-time among players aged 23y7m)
#46,Efim Geller,2644,54y7m,(#24 all-time among players aged 54y7m)
#47,Nukhim Rashkovsky,2641,33y6m,(#148 all-time among players aged 33y6m)
#48,Konstantin Lerner,2641,29y8m,(#173 all-time among players aged 29y8m)
#49,Wolfgang Unzicker,2639,54y4m,(#25 all-time among players aged 54y4m)
#50,Borislav Ivkov,2637,45y11m,(#62 all-time among players aged 45y11m)
#51,Adrian Mikhalchishin,2633,24y11m,(#149 all-time among players aged 24y11m)
#52,András Adorján,2633,29y7m,(#194 all-time among players aged 29y7m)
#53,Ratmir Kholmov,2627,54y5m,(#27 all-time among players aged 54y5m)
#54,Oscar Panno,2625,44y7m,(#96 all-time among players aged 44y7m)
#55,István Csom,2624,39y4m,(#138 all-time among players aged 39y4m)
#56,Evgeny Vasiukov,2624,46y7m,(#72 all-time among players aged 46y7m)
#57,Yehuda Gruenfeld,2622,23y8m,(#150 all-time among players aged 23y8m)
#58,Artur Jussupow,2622,19y8m,(#57 all-time among players aged 19y8m)
#59,Elizbar Ubilava,2620,29y2m,(#230 all-time among players aged 29y2m)
#60,Rainer Knaak,2619,26y7m,(#210 all-time among players aged 26y7m)
#61,Robert Byrne,2619,51y6m,(#46 all-time among players aged 51y6m)
#62,Lev Psakhis,2619,20y11m,(#87 all-time among players aged 20y11m)
#63,Fridrik Olafsson,2618,44y9m,(#103 all-time among players aged 44y9m)
#64,Karen Grigorian,2618,32y1m,(#231 all-time among players aged 32y1m)
#65,Wolfgang Uhlmann,2618,44y7m,(#105 all-time among players aged 44y7m)
#66,Helmut Pfleger,2617,36y2m,(#183 all-time among players aged 36y2m)
#67,Vladimir Liberzon,2617,42y7m,(#128 all-time among players aged 42y7m)
#68,Viktor Kupreichik,2615,30y3m,(#241 all-time among players aged 30y3m)
#69,Semen Palatnik,2614,29y7m,(#252 all-time among players aged 29y7m)
#70,Georgy Tringov,2614,42y7m,(#132 all-time among players aged 42y7m)
#71,Ivan Nemet,2614,36y6m,(#192 all-time among players aged 36y6m)
#72,James Tarjan,2613,27y8m,(#234 all-time among players aged 27y8m)
#73,Lothar Vogt,2613,27y9m,(#236 all-time among players aged 27y9m)
#74,Alexander Ivanov,2612,23y5m,(#169 all-time among players aged 23y5m)
#75,Mikhail Tseitlin,2612,32y4m,(#258 all-time among players aged 32y4m)
#76,Gennady Timoshchenko,2612,30y6m,(#255 all-time among players aged 30y6m)
#77,Anatoly Lein,2611,48y7m,(#71 all-time among players aged 48y7m)
#78,Bojan Kurajica,2610,31y11m,(#267 all-time among players aged 31y11m)
#79,Mark Taimanov,2609,53y8m,(#38 all-time among players aged 53y8m)
#80,Alexey Suetin,2609,52y11m,(#47 all-time among players aged 52y11m)
#81,Ludek Pachmann,2608,55y5m,(#30 all-time among players aged 55y5m)
#82,Eduard Gufeld,2607,43y7m,(#131 all-time among players aged 43y7m)
#83,Aleksander Veingold,2606,26y0m,(#243 all-time among players aged 26y0m)
#84,Alexey Kosikov,2606,30y8m,(#283 all-time among players aged 30y8m)
#85,Eugenio Torre,2604,27y11m,(#282 all-time among players aged 27y11m)
#86,John Nunn,2604,24y6m,(#220 all-time among players aged 24y6m)
#87,Lev Alburt,2604,34y2m,(#244 all-time among players aged 34y2m)
#88,Hans Ree,2604,35y1m,(#246 all-time among players aged 35y1m)
#89,József Pintér,2602,25y11m,(#252 all-time among players aged 25y11m)
#90,Bruno Parma,2602,37y10m,(#213 all-time among players aged 37y10m)
#91,Victor Gavrikov,2601,22y3m,(#166 all-time among players aged 22y3m)
#92,Krum Georgiev,2601,21y5m,(#137 all-time among players aged 21y5m)
#93,Igor Ivanov,2600,32y9m,(#292 all-time among players aged 32y9m)
#94,Miguel Quinteros,2598,31y10m,(#309 all-time among players aged 31y10m)
#95,Iván Faragó,2598,33y6m,(#295 all-time among players aged 33y6m)
#96,William Lombardy,2598,41y10m,(#177 all-time among players aged 41y10m)
#97,Juraj Nikolac,2597,47y6m,(#95 all-time among players aged 47y6m)
#98,Aivars Gipslis,2597,42y8m,(#162 all-time among players aged 42y8m)
#99,Julio Kaplan,2596,29y3m,(#311 all-time among players aged 29y3m)
#100,Leonid Shamkovich,2595,56y4m,(#35 all-time among players aged 56y4m)
