,,,,
,,,,
Monthly top-five lists        Back five years Back three years Back one year Back one month Forward one month Forward one year Forward three years Forward five years,,,,
Monthly List: December 1970 rating list,,,,
,,,,
,Player Name,Rating,Age,
#1,Bobby Fischer,2834,27y9m,(#3 all-time among players aged 27y9m)
#2,Boris Spassky,2769,33y11m,(#10 all-time among players aged 33y11m)
#3,Viktor Korchnoi,2752,39y9m,(#12 all-time among players aged 39y9m)
#4,Bent Larsen,2748,35y9m,(#14 all-time among players aged 35y9m)
#5,Lajos Portisch,2736,33y8m,(#20 all-time among players aged 33y8m)
#6,Tigran Petrosian,2734,41y6m,(#20 all-time among players aged 41y6m)
#7,Lev Polugaevsky,2733,36y1m,(#28 all-time among players aged 36y1m)
#8,Mark Taimanov,2729,44y10m,(#15 all-time among players aged 44y10m)
#9,Paul Keres,2728,54y11m,(#4 all-time among players aged 54y11m)
#10,Efim Geller,2726,45y9m,(#15 all-time among players aged 45y9m)
#11,Leonid Stein,2722,36y1m,(#36 all-time among players aged 36y1m)
#12,Vassily Smyslov,2719,49y9m,(#14 all-time among players aged 49y9m)
#13,Vlastimil Hort,2712,26y11m,(#49 all-time among players aged 26y11m)
#14,Mikhail Botvinnik,2699,59y4m,(#3 all-time among players aged 59y4m)
#15,Gennady Kuzmin,2699,24y11m,(#42 all-time among players aged 24y11m)
#16,David Bronstein,2698,46y10m,(#25 all-time among players aged 46y10m)
#17,Svetozar Gligoric,2697,47y10m,(#19 all-time among players aged 47y10m)
#18,Mikhail Tal,2697,34y1m,(#56 all-time among players aged 34y1m)
#19,Alexey Suetin,2697,44y1m,(#30 all-time among players aged 44y1m)
#20,Wolfgang Uhlmann,2696,35y9m,(#53 all-time among players aged 35y9m)
#21,Vladimir Savon,2689,30y3m,(#77 all-time among players aged 30y3m)
#22,Robert Hübner,2678,22y1m,(#45 all-time among players aged 22y1m)
#23,Miguel Najdorf,2673,60y8m,(#5 all-time among players aged 60y8m)
#24,Anatoly Karpov,2666,19y7m,(#21 all-time among players aged 19y7m)
#25,Vladimir Tukmakov,2663,24y9m,(#86 all-time among players aged 24y9m)
#26,Jan Smejkal,2662,24y9m,(#88 all-time among players aged 24y9m)
#27,Aivars Gipslis,2662,33y10m,(#105 all-time among players aged 33y10m)
#28,Klaus Darga,2661,36y10m,(#88 all-time among players aged 36y10m)
#29,Oscar Panno,2661,35y9m,(#101 all-time among players aged 35y9m)
#30,Borislav Ivkov,2660,37y1m,(#87 all-time among players aged 37y1m)
#31,Lothar Schmid,2656,42y7m,(#67 all-time among players aged 42y7m)
#32,Evgeny Vasiukov,2655,37y9m,(#91 all-time among players aged 37y9m)
#33,Yury Balashov,2652,21y9m,(#62 all-time among players aged 21y9m)
#34,Florin Gheorghiu,2650,26y8m,(#132 all-time among players aged 26y8m)
#35,Samuel Reshevsky,2649,59y1m,(#11 all-time among players aged 59y1m)
#36,Pal Benko,2648,42y5m,(#80 all-time among players aged 42y5m)
#37,Ratmir Kholmov,2646,45y7m,(#57 all-time among players aged 45y7m)
#38,Milan Matulovic,2646,35y6m,(#131 all-time among players aged 35y6m)
#39,Henrique Mecking,2644,18y11m,(#24 all-time among players aged 18y11m)
#40,Dragoljub Velimirovic,2634,28y7m,(#182 all-time among players aged 28y7m)
#41,Wolfgang Unzicker,2634,45y6m,(#66 all-time among players aged 45y6m)
#42,Viacheslav Osnos,2632,35y5m,(#166 all-time among players aged 35y5m)
#43,Mikhail Podgaets,2631,23y5m,(#116 all-time among players aged 23y5m)
#44,Lubomir Kavalek,2631,27y4m,(#179 all-time among players aged 27y4m)
#45,Nikolay Krogius,2629,40y5m,(#121 all-time among players aged 40y5m)
#46,Fridrik Olafsson,2628,35y11m,(#161 all-time among players aged 35y11m)
#47,Vladimir Liberzon,2627,33y9m,(#180 all-time among players aged 33y9m)
#48,Semen Furman,2626,50y0m,(#51 all-time among players aged 50y0m)
#49,Bruno Parma,2625,29y0m,(#206 all-time among players aged 29y0m)
#50,Aleksandar Matanovic,2623,40y7m,(#136 all-time among players aged 40y7m)
#51,Alexander Zaitsev,2622,35y6m,(#186 all-time among players aged 35y6m)
#52,Bojan Kurajica,2622,23y1m,(#140 all-time among players aged 23y1m)
#53,Georgy Tringov,2621,33y9m,(#195 all-time among players aged 33y9m)
#54,Albin Planinc,2621,26y8m,(#210 all-time among players aged 26y8m)
#55,Yury Averbakh,2617,48y10m,(#63 all-time among players aged 48y10m)
#56,Raymond Keene,2613,22y11m,(#153 all-time among players aged 22y11m)
#57,Walter Browne,2613,21y11m,(#137 all-time among players aged 21y11m)
#58,Bukhuti Gurgenidze,2612,37y1m,(#192 all-time among players aged 37y1m)
#59,Abram Khasin,2610,47y10m,(#75 all-time among players aged 47y10m)
#60,William Lombardy,2609,33y0m,(#258 all-time among players aged 33y0m)
#61,Eduard Gufeld,2608,34y9m,(#237 all-time among players aged 34y9m)
#62,Gavriil Veresov,2606,58y5m,(#22 all-time among players aged 58y5m)
#63,Vladimir Antoshin,2606,41y7m,(#163 all-time among players aged 41y7m)
#64,Robert Byrne,2606,42y8m,(#144 all-time among players aged 42y8m)
#65,Miroslav Filip,2602,42y2m,(#159 all-time among players aged 42y2m)
#66,Arovah Bachtiar,2602,36y9m,(#229 all-time among players aged 36y9m)
#67,Dragoljub Minic,2601,33y9m,(#268 all-time among players aged 33y9m)
#68,Anatoly Lutikov,2599,37y10m,(#220 all-time among players aged 37y10m)
#69,Oleg Dementiev,2599,32y11m,(#296 all-time among players aged 32y11m)
#70,Dragoljub Ciric,2599,35y1m,(#265 all-time among players aged 35y1m)
#71,Gudmundur Sigurjónsson,2598,23y3m,(#202 all-time among players aged 23y3m)
#72,Yury Gusev,2598,49y3m,(#79 all-time among players aged 49y3m)
#73,Levente Lengyel,2597,37y6m,(#233 all-time among players aged 37y6m)
#74,Viktor Kupreichik,2596,21y5m,(#147 all-time among players aged 21y5m)
#75,Andrew Soltis,2596,23y7m,(#232 all-time among players aged 23y7m)
#76,Igor Zaitsev,2594,32y7m,(#314 all-time among players aged 32y7m)
#77,Gyözö Forintos,2593,35y5m,(#277 all-time among players aged 35y5m)
#78,Duncan Suttles,2592,25y0m,(#267 all-time among players aged 25y0m)
#79,Orest Averkin,2591,26y10m,(#305 all-time among players aged 26y10m)
#80,Zvonko Vranesic,2591,32y2m,(#333 all-time among players aged 32y2m)
#81,Ljubomir Ljubojevic,2590,20y1m,(#100 all-time among players aged 20y1m)
#82,László Szabó,2589,53y9m,(#48 all-time among players aged 53y9m)
#83,Janis Klovans,2589,35y8m,(#281 all-time among players aged 35y8m)
#84,Bruce Amos,2588,24y0m,(#264 all-time among players aged 24y0m)
#85,Vlastimil Jansa,2588,28y1m,(#347 all-time among players aged 28y1m)
#86,István Csom,2588,30y6m,(#361 all-time among players aged 30y6m)
#87,István Bilek,2586,38y4m,(#265 all-time among players aged 38y4m)
#88,Milko Bobotsov,2586,39y3m,(#233 all-time among players aged 39y3m)
#89,Ivan Radulov,2586,31y11m,(#370 all-time among players aged 31y11m)
#90,Enver Bukic,2585,33y0m,(#352 all-time among players aged 33y0m)
#91,Raúl Sanguinetti,2585,37y10m,(#264 all-time among players aged 37y10m)
#92,Mato Damjanovic,2585,43y9m,(#179 all-time among players aged 43y9m)
#93,Arturo Pomar Salamanca,2585,39y3m,(#237 all-time among players aged 39y3m)
#94,Gedeon Barcza,2584,59y4m,(#29 all-time among players aged 59y4m)
#95,Johannes Donner,2583,43y5m,(#180 all-time among players aged 43y5m)
#96,Burkhard Malich,2582,34y1m,(#342 all-time among players aged 34y1m)
#97,Leonid Shamkovich,2581,47y6m,(#117 all-time among players aged 47y6m)
#98,Hans-Joachim Hecht,2580,31y11m,(#400 all-time among players aged 31y11m)
#99,Nikola Padevsky,2580,37y7m,(#285 all-time among players aged 37y7m)
#100,Juergen Dueball,2579,25y9m,(#355 all-time among players aged 25y9m)
