,,,,
,,,,
Monthly top-five lists        Back five years Back three years Back one year Back one month Forward one month Forward one year Forward three years Forward five years,,,,
Monthly List: June 1969 rating list,,,,
,,,,
,Player Name,Rating,Age,
#1,Bobby Fischer,2794,26y3m,(#8 all-time among players aged 26y3m)
#2,Viktor Korchnoi,2776,38y3m,(#8 all-time among players aged 38y3m)
#3,Boris Spassky,2770,32y5m,(#11 all-time among players aged 32y5m)
#4,Tigran Petrosian,2750,40y0m,(#16 all-time among players aged 40y0m)
#5,Bent Larsen,2747,34y3m,(#17 all-time among players aged 34y3m)
#6,Vassily Smyslov,2746,48y3m,(#6 all-time among players aged 48y3m)
#7,Lev Polugaevsky,2743,34y7m,(#20 all-time among players aged 34y7m)
#8,Leonid Stein,2738,34y7m,(#25 all-time among players aged 34y7m)
#9,Mikhail Botvinnik,2735,57y10m,(#2 all-time among players aged 57y10m)
#10,Lajos Portisch,2728,32y2m,(#30 all-time among players aged 32y2m)
#11,Efim Geller,2725,44y3m,(#17 all-time among players aged 44y3m)
#12,Paul Keres,2716,53y5m,(#7 all-time among players aged 53y5m)
#13,Mikhail Tal,2705,32y7m,(#55 all-time among players aged 32y7m)
#14,Vlastimil Hort,2700,25y5m,(#45 all-time among players aged 25y5m)
#15,Ratmir Kholmov,2697,44y1m,(#29 all-time among players aged 44y1m)
#16,Mark Taimanov,2690,43y4m,(#37 all-time among players aged 43y4m)
#17,Svetozar Gligoric,2682,46y4m,(#32 all-time among players aged 46y4m)
#18,Alexey Suetin,2682,42y7m,(#45 all-time among players aged 42y7m)
#19,David Bronstein,2682,45y4m,(#33 all-time among players aged 45y4m)
#20,Nikolay Krogius,2671,38y11m,(#60 all-time among players aged 38y11m)
#21,Aivars Gipslis,2664,32y4m,(#113 all-time among players aged 32y4m)
#22,Samuel Reshevsky,2663,57y7m,(#13 all-time among players aged 57y7m)
#23,Milan Matulovic,2662,34y0m,(#107 all-time among players aged 34y0m)
#24,Alexander Zaitsev,2659,34y0m,(#113 all-time among players aged 34y0m)
#25,Semen Furman,2655,48y6m,(#30 all-time among players aged 48y6m)
#26,Miguel Najdorf,2651,59y2m,(#9 all-time among players aged 59y2m)
#27,Wolfgang Uhlmann,2650,34y3m,(#129 all-time among players aged 34y3m)
#28,Vladimir Liberzon,2649,32y3m,(#146 all-time among players aged 32y3m)
#29,Evgeny Vasiukov,2647,36y3m,(#122 all-time among players aged 36y3m)
#30,Klaus Darga,2646,35y4m,(#134 all-time among players aged 35y4m)
#31,Fridrik Olafsson,2645,34y5m,(#145 all-time among players aged 34y5m)
#32,Viacheslav Osnos,2644,33y11m,(#144 all-time among players aged 33y11m)
#33,Anatoly Lutikov,2643,36y4m,(#125 all-time among players aged 36y4m)
#34,Florin Gheorghiu,2641,25y2m,(#138 all-time among players aged 25y2m)
#35,Pal Benko,2640,40y11m,(#106 all-time among players aged 40y11m)
#36,Borislav Ivkov,2639,35y7m,(#142 all-time among players aged 35y7m)
#37,Eduard Gufeld,2636,33y3m,(#156 all-time among players aged 33y3m)
#38,Dragoljub Ciric,2636,33y7m,(#165 all-time among players aged 33y7m)
#39,Vladimir Savon,2634,28y9m,(#182 all-time among players aged 28y9m)
#40,Lubomir Kavalek,2631,25y10m,(#161 all-time among players aged 25y10m)
#41,Anatoly Lein,2629,38y3m,(#132 all-time among players aged 38y3m)
