,,,,
,,,,
Monthly top-five lists        Back five years Back three years Back one year Back one month Forward one month Forward one year Forward three years Forward five years,,,,
Monthly List: June 1970 rating list,,,,
,,,,
,Player Name,Rating,Age,
#1,Bobby Fischer,2810,27y3m,(#6 all-time among players aged 27y3m)
#2,Viktor Korchnoi,2770,39y3m,(#6 all-time among players aged 39y3m)
#3,Boris Spassky,2764,33y5m,(#10 all-time among players aged 33y5m)
#4,Vassily Smyslov,2749,49y3m,(#4 all-time among players aged 49y3m)
#5,Bent Larsen,2742,35y3m,(#18 all-time among players aged 35y3m)
#6,Tigran Petrosian,2742,41y0m,(#17 all-time among players aged 41y0m)
#7,Lev Polugaevsky,2734,35y7m,(#25 all-time among players aged 35y7m)
#8,Lajos Portisch,2733,33y2m,(#27 all-time among players aged 33y2m)
#9,Efim Geller,2729,45y3m,(#14 all-time among players aged 45y3m)
#10,Leonid Stein,2727,35y7m,(#32 all-time among players aged 35y7m)
#11,Paul Keres,2726,54y5m,(#2 all-time among players aged 54y5m)
#12,Mark Taimanov,2721,44y4m,(#20 all-time among players aged 44y4m)
#13,Vlastimil Hort,2717,26y5m,(#45 all-time among players aged 26y5m)
#14,Mikhail Botvinnik,2715,58y10m,(#4 all-time among players aged 58y10m)
#15,Alexey Suetin,2698,43y7m,(#33 all-time among players aged 43y7m)
#16,Svetozar Gligoric,2697,47y4m,(#21 all-time among players aged 47y4m)
#17,Mikhail Tal,2689,33y7m,(#65 all-time among players aged 33y7m)
#18,Samuel Reshevsky,2683,58y7m,(#6 all-time among players aged 58y7m)
#19,Vladimir Savon,2675,29y9m,(#96 all-time among players aged 29y9m)
#20,David Bronstein,2672,46y4m,(#35 all-time among players aged 46y4m)
#21,Ratmir Kholmov,2669,45y1m,(#40 all-time among players aged 45y1m)
#22,Wolfgang Uhlmann,2668,35y3m,(#88 all-time among players aged 35y3m)
#23,Milan Matulovic,2661,35y0m,(#110 all-time among players aged 35y0m)
#24,Aivars Gipslis,2659,33y4m,(#112 all-time among players aged 33y4m)
#25,Lothar Schmid,2653,42y1m,(#75 all-time among players aged 42y1m)
#26,Borislav Ivkov,2649,36y7m,(#108 all-time among players aged 36y7m)
#27,Miguel Najdorf,2648,60y2m,(#9 all-time among players aged 60y2m)
#28,Anatoly Karpov,2647,19y1m,(#29 all-time among players aged 19y1m)
#29,Nikolay Krogius,2645,39y11m,(#100 all-time among players aged 39y11m)
#30,Klaus Darga,2642,36y4m,(#128 all-time among players aged 36y4m)
#31,Pal Benko,2642,41y11m,(#105 all-time among players aged 41y11m)
#32,Viacheslav Osnos,2639,34y11m,(#150 all-time among players aged 34y11m)
#33,Evgeny Vasiukov,2635,37y3m,(#128 all-time among players aged 37y3m)
#34,Vladimir Antoshin,2635,41y1m,(#116 all-time among players aged 41y1m)
#35,Vladimir Liberzon,2634,33y3m,(#163 all-time among players aged 33y3m)
#36,Florin Gheorghiu,2631,26y2m,(#161 all-time among players aged 26y2m)
#37,Bruno Parma,2630,28y6m,(#189 all-time among players aged 28y6m)
#38,Alexander Zaitsev,2630,35y0m,(#174 all-time among players aged 35y0m)
#39,Wolfgang Unzicker,2629,45y0m,(#81 all-time among players aged 45y0m)
#40,Lubomir Kavalek,2629,26y10m,(#188 all-time among players aged 26y10m)
#41,Robert Hübner,2629,21y7m,(#89 all-time among players aged 21y7m)
#42,Anatoly Lutikov,2623,37y4m,(#159 all-time among players aged 37y4m)
#43,Yury Balashov,2623,21y3m,(#85 all-time among players aged 21y3m)
#44,Jan Smejkal,2622,24y3m,(#156 all-time among players aged 24y3m)
#45,Georgy Tringov,2622,33y3m,(#206 all-time among players aged 33y3m)
#46,Henrique Mecking,2621,18y5m,(#35 all-time among players aged 18y5m)
#47,Oscar Panno,2619,35y3m,(#199 all-time among players aged 35y3m)
#48,Fridrik Olafsson,2615,35y5m,(#212 all-time among players aged 35y5m)
#49,Aleksandar Matanovic,2615,40y1m,(#154 all-time among players aged 40y1m)
#50,Eduard Gufeld,2613,34y3m,(#221 all-time among players aged 34y3m)
#51,Dragoljub Ciric,2612,34y7m,(#224 all-time among players aged 34y7m)
#52,Bojan Kurajica,2612,22y7m,(#154 all-time among players aged 22y7m)
#53,Orest Averkin,2611,26y4m,(#233 all-time among players aged 26y4m)
#54,Miroslav Filip,2611,41y8m,(#153 all-time among players aged 41y8m)
#55,Bukhuti Gurgenidze,2610,36y7m,(#202 all-time among players aged 36y7m)
#56,Janis Klovans,2609,35y2m,(#226 all-time among players aged 35y2m)
#57,Mikhail Podgaets,2606,22y11m,(#175 all-time among players aged 22y11m)
#58,Larry Evans,2604,38y3m,(#198 all-time among players aged 38y3m)
#59,Abram Khasin,2604,47y4m,(#88 all-time among players aged 47y4m)
#60,Robert Byrne,2602,42y2m,(#158 all-time among players aged 42y2m)
#61,Yury Averbakh,2599,48y4m,(#93 all-time among players aged 48y4m)
#62,Levente Lengyel,2599,37y0m,(#234 all-time among players aged 37y0m)
#63,Semen Furman,2598,49y6m,(#79 all-time among players aged 49y6m)
#64,Albin Planinc,2597,26y2m,(#283 all-time among players aged 26y2m)
#65,William Lombardy,2593,32y6m,(#314 all-time among players aged 32y6m)
#66,Duncan Suttles,2589,24y6m,(#268 all-time among players aged 24y6m)
#67,Milko Bobotsov,2589,38y9m,(#235 all-time among players aged 38y9m)
#68,Enver Bukic,2587,32y6m,(#349 all-time among players aged 32y6m)
#69,Dragoljub Minic,2586,33y3m,(#339 all-time among players aged 33y3m)
#70,Gudmundur Sigurjónsson,2586,22y9m,(#209 all-time among players aged 22y9m)
#71,Ljubomir Ljubojevic,2586,19y7m,(#89 all-time among players aged 19y7m)
#72,Gedeon Barcza,2584,58y10m,(#29 all-time among players aged 58y10m)
#73,Samuil Zhukhovitsky,2583,53y6m,(#57 all-time among players aged 53y6m)
#74,Igor Platonov,2583,36y5m,(#293 all-time among players aged 36y5m)
#75,Burkhard Malich,2583,33y7m,(#351 all-time among players aged 33y7m)
#76,Gennady Kuzmin,2582,24y5m,(#293 all-time among players aged 24y5m)
#77,Juergen Dueball,2582,25y3m,(#323 all-time among players aged 25y3m)
#78,Walter Browne,2581,21y5m,(#179 all-time among players aged 21y5m)
#79,Leonid Shamkovich,2581,47y0m,(#132 all-time among players aged 47y0m)
#80,Gyözö Forintos,2579,34y11m,(#335 all-time among players aged 34y11m)
#81,Ivan Radulov,2579,31y5m,(#405 all-time among players aged 31y5m)
#82,Igor Zaitsev,2579,32y1m,(#399 all-time among players aged 32y1m)
#83,Johannes Donner,2577,42y11m,(#204 all-time among players aged 42y11m)
#84,Vladimir Tukmakov,2577,24y3m,(#308 all-time among players aged 24y3m)
#85,László Szabó,2577,53y3m,(#63 all-time among players aged 53y3m)
#86,Raúl Sanguinetti,2577,37y4m,(#305 all-time among players aged 37y4m)
#87,Yury Sakharov,2577,47y9m,(#121 all-time among players aged 47y9m)
#88,István Csom,2577,30y0m,(#419 all-time among players aged 30y0m)
#89,Hans-Joachim Hecht,2576,31y5m,(#419 all-time among players aged 31y5m)
#90,Mato Damjanovic,2576,43y3m,(#202 all-time among players aged 43y3m)
#91,Ludek Pachmann,2576,46y1m,(#158 all-time among players aged 46y1m)
#92,Rafael Vaganian,2575,18y8m,(#75 all-time among players aged 18y8m)
#93,Vitaly Tseshkovsky,2575,25y9m,(#371 all-time among players aged 25y9m)
#94,Arturo Pomar Salamanca,2574,38y9m,(#288 all-time among players aged 38y9m)
