,,,,
,,,,
Monthly top-five lists        Back five years Back three years Back one year Back one month Forward one month Forward one year Forward three years Forward five years,,,,
Monthly List: March 1971 rating list,,,,
,,,,
,Player Name,Rating,Age,
#1,Bobby Fischer,2848,28y0m,(#3 all-time among players aged 28y0m)
#2,Boris Spassky,2769,34y2m,(#10 all-time among players aged 34y2m)
#3,Bent Larsen,2753,36y0m,(#13 all-time among players aged 36y0m)
#4,Viktor Korchnoi,2751,40y0m,(#15 all-time among players aged 40y0m)
#5,Lajos Portisch,2736,33y11m,(#22 all-time among players aged 33y11m)
#6,Tigran Petrosian,2732,41y9m,(#22 all-time among players aged 41y9m)
#7,Lev Polugaevsky,2730,36y4m,(#29 all-time among players aged 36y4m)
#8,Mark Taimanov,2729,45y1m,(#14 all-time among players aged 45y1m)
#9,Paul Keres,2725,55y2m,(#5 all-time among players aged 55y2m)
#10,Leonid Stein,2725,36y4m,(#31 all-time among players aged 36y4m)
#11,Efim Geller,2724,46y0m,(#15 all-time among players aged 46y0m)
#12,Vassily Smyslov,2717,50y0m,(#13 all-time among players aged 50y0m)
#13,David Bronstein,2712,47y1m,(#15 all-time among players aged 47y1m)
#14,Vlastimil Hort,2707,27y2m,(#50 all-time among players aged 27y2m)
#15,Mikhail Tal,2705,34y4m,(#52 all-time among players aged 34y4m)
#16,Svetozar Gligoric,2698,48y1m,(#18 all-time among players aged 48y1m)
#17,Robert Hübner,2696,22y4m,(#35 all-time among players aged 22y4m)
#18,Alexey Suetin,2694,44y4m,(#31 all-time among players aged 44y4m)
#19,Wolfgang Uhlmann,2692,36y0m,(#58 all-time among players aged 36y0m)
#20,Mikhail Botvinnik,2692,59y7m,(#3 all-time among players aged 59y7m)
#21,Vladimir Savon,2690,30y6m,(#84 all-time among players aged 30y6m)
#22,Gennady Kuzmin,2688,25y2m,(#59 all-time among players aged 25y2m)
#23,Jan Smejkal,2676,25y0m,(#76 all-time among players aged 25y0m)
#24,Anatoly Karpov,2670,19y10m,(#24 all-time among players aged 19y10m)
#25,Borislav Ivkov,2664,37y4m,(#83 all-time among players aged 37y4m)
#26,Aivars Gipslis,2662,34y1m,(#107 all-time among players aged 34y1m)
#27,Vladimir Tukmakov,2661,25y0m,(#99 all-time among players aged 25y0m)
#28,Evgeny Vasiukov,2658,38y0m,(#90 all-time among players aged 38y0m)
#29,Oscar Panno,2656,36y0m,(#107 all-time among players aged 36y0m)
#30,Klaus Darga,2651,37y1m,(#95 all-time among players aged 37y1m)
#31,Yury Balashov,2650,22y0m,(#72 all-time among players aged 22y0m)
#32,Florin Gheorghiu,2650,26y11m,(#126 all-time among players aged 26y11m)
#33,Fridrik Olafsson,2649,36y2m,(#114 all-time among players aged 36y2m)
#34,Lothar Schmid,2649,42y10m,(#71 all-time among players aged 42y10m)
#35,Henrique Mecking,2648,19y2m,(#24 all-time among players aged 19y2m)
#36,Nikolay Krogius,2645,40y8m,(#97 all-time among players aged 40y8m)
#37,Pal Benko,2645,42y8m,(#78 all-time among players aged 42y8m)
#38,Samuel Reshevsky,2643,59y4m,(#11 all-time among players aged 59y4m)
#39,Ratmir Kholmov,2641,45y10m,(#56 all-time among players aged 45y10m)
#40,Milan Matulovic,2639,35y9m,(#142 all-time among players aged 35y9m)
#41,Dragoljub Velimirovic,2637,28y10m,(#174 all-time among players aged 28y10m)
#42,Miguel Najdorf,2635,60y11m,(#8 all-time among players aged 60y11m)
#43,Wolfgang Unzicker,2632,45y9m,(#67 all-time among players aged 45y9m)
#44,Mikhail Podgaets,2632,23y8m,(#130 all-time among players aged 23y8m)
#45,Viacheslav Osnos,2631,35y8m,(#163 all-time among players aged 35y8m)
#46,Lubomir Kavalek,2630,27y7m,(#174 all-time among players aged 27y7m)
#47,Vladimir Liberzon,2625,34y0m,(#191 all-time among players aged 34y0m)
#48,Albin Planinc,2624,26y11m,(#201 all-time among players aged 26y11m)
#49,Bruno Parma,2623,29y3m,(#215 all-time among players aged 29y3m)
#50,Bojan Kurajica,2622,23y4m,(#139 all-time among players aged 23y4m)
#51,Alexander Zaitsev,2621,35y9m,(#183 all-time among players aged 35y9m)
#52,Georgy Tringov,2620,34y0m,(#204 all-time among players aged 34y0m)
#53,Aleksandar Matanovic,2620,40y10m,(#143 all-time among players aged 40y10m)
#54,Yury Averbakh,2616,49y1m,(#63 all-time among players aged 49y1m)
#55,Bukhuti Gurgenidze,2615,37y4m,(#183 all-time among players aged 37y4m)
#56,Gudmundur Sigurjónsson,2611,23y6m,(#174 all-time among players aged 23y6m)
#57,Eduard Gufeld,2611,35y0m,(#227 all-time among players aged 35y0m)
#58,Walter Browne,2610,22y2m,(#143 all-time among players aged 22y2m)
#59,Robert Byrne,2610,42y11m,(#128 all-time among players aged 42y11m)
#60,Semen Furman,2608,50y3m,(#65 all-time among players aged 50y3m)
#61,Vladimir Antoshin,2604,41y10m,(#162 all-time among players aged 41y10m)
#62,Helmut Pfleger,2602,27y7m,(#280 all-time among players aged 27y7m)
#63,Dragoljub Ciric,2602,35y4m,(#243 all-time among players aged 35y4m)
#64,Peter Markland,2601,19y11m,(#85 all-time among players aged 19y11m)
#65,Miroslav Filip,2600,42y5m,(#160 all-time among players aged 42y5m)
#66,Oleg Dementiev,2599,33y2m,(#290 all-time among players aged 33y2m)
#67,Iivo Nei,2599,39y5m,(#200 all-time among players aged 39y5m)
#68,William Lombardy,2597,33y3m,(#294 all-time among players aged 33y3m)
#69,Igor Zaitsev,2596,32y10m,(#309 all-time among players aged 32y10m)
#70,Viktor Kupreichik,2595,21y8m,(#165 all-time among players aged 21y8m)
#71,Anatoly Lutikov,2595,38y1m,(#224 all-time among players aged 38y1m)
#72,László Szabó,2594,54y0m,(#45 all-time among players aged 54y0m)
#73,István Bilek,2594,38y7m,(#225 all-time among players aged 38y7m)
#74,Bruce Amos,2592,24y3m,(#247 all-time among players aged 24y3m)
