,,,,
,,,,
Monthly top-five lists        Back five years Back three years Back one year Back one month Forward one month Forward one year Forward three years Forward five years,,,,
Monthly List: February 1979 rating list,,,,
,,,,
,Player Name,Rating,Age,
#1,Anatoly Karpov,2823,27y9m,(#5 all-time among players aged 27y9m)
#2,Viktor Korchnoi,2813,47y11m,(#2 all-time among players aged 47y11m)
#3,Mikhail Tal,2748,42y3m,(#13 all-time among players aged 42y3m)
#4,Lev Polugaevsky,2747,44y3m,(#9 all-time among players aged 44y3m)
#5,Boris Spassky,2746,42y1m,(#14 all-time among players aged 42y1m)
#6,Lajos Portisch,2743,41y10m,(#16 all-time among players aged 41y10m)
#7,Tigran Petrosian,2732,49y8m,(#7 all-time among players aged 49y8m)
#8,Bent Larsen,2727,43y11m,(#18 all-time among players aged 43y11m)
#9,Jan Timman,2721,27y2m,(#43 all-time among players aged 27y2m)
#10,Vitaly Tseshkovsky,2708,34y5m,(#47 all-time among players aged 34y5m)
#11,Vlastimil Hort,2707,35y1m,(#45 all-time among players aged 35y1m)
#12,Rafael Vaganian,2707,27y4m,(#56 all-time among players aged 27y4m)
#13,Yury Balashov,2704,29y11m,(#50 all-time among players aged 29y11m)
#14,Garry Kasparov,2702,15y10m,(#1 all-time among players aged 15y10m)
#15,Zoltán Ribli,2698,27y5m,(#66 all-time among players aged 27y5m)
#16,Vladimir Tukmakov,2698,32y11m,(#59 all-time among players aged 32y11m)
#17,Boris Gulko,2697,32y0m,(#69 all-time among players aged 32y0m)
#18,Oleg Romanishin,2696,27y1m,(#63 all-time among players aged 27y1m)
#19,Alexander Beliavsky,2695,25y2m,(#47 all-time among players aged 25y2m)
#20,Vassily Smyslov,2688,57y11m,(#6 all-time among players aged 57y11m)
#21,Robert Hübner,2686,30y3m,(#86 all-time among players aged 30y3m)
#22,Anthony Miles,2682,23y10m,(#56 all-time among players aged 23y10m)
#23,Efim Geller,2680,53y11m,(#13 all-time among players aged 53y11m)
#24,Gyula Sax,2677,27y8m,(#88 all-time among players aged 27y8m)
#25,Ulf Andersson,2675,27y8m,(#91 all-time among players aged 27y8m)
#26,Iosif Dorfman,2675,26y9m,(#88 all-time among players aged 26y9m)
#27,Ljubomir Ljubojevic,2674,28y3m,(#90 all-time among players aged 28y3m)
#28,Henrique Mecking,2671,27y1m,(#97 all-time among players aged 27y1m)
#29,Vladimir Bagirov,2670,42y6m,(#56 all-time among players aged 42y6m)
#30,Roman Dzindzichashvili,2669,34y9m,(#95 all-time among players aged 34y9m)
#31,Sergey Makarichev,2667,25y3m,(#91 all-time among players aged 25y3m)
