,,,,
,,,,
Monthly top-five lists        Back five years Back three years Back one year Back one month Forward one month Forward one year Forward three years Forward five years,,,,
Monthly List: November 1972 rating list,,,,
,,,,
,Player Name,Rating,Age,
#1,Bobby Fischer,2866,29y8m,(#2 all-time among players aged 29y8m)
#2,Anatoly Karpov,2752,21y6m,(#10 all-time among players aged 21y6m)
#3,Mikhail Tal,2750,36y0m,(#15 all-time among players aged 36y0m)
#4,Boris Spassky,2748,35y10m,(#16 all-time among players aged 35y10m)
#5,Lev Polugaevsky,2746,38y0m,(#19 all-time among players aged 38y0m)
#6,Tigran Petrosian,2740,43y5m,(#16 all-time among players aged 43y5m)
#7,Viktor Korchnoi,2739,41y8m,(#18 all-time among players aged 41y8m)
#8,Leonid Stein,2739,38y0m,(#20 all-time among players aged 38y0m)
#9,Lajos Portisch,2738,35y7m,(#22 all-time among players aged 35y7m)
#10,Robert Hübner,2727,24y0m,(#26 all-time among players aged 24y0m)
#11,Bent Larsen,2720,37y8m,(#31 all-time among players aged 37y8m)
#12,Paul Keres,2720,56y10m,(#5 all-time among players aged 56y10m)
#13,Vassily Smyslov,2716,51y8m,(#10 all-time among players aged 51y8m)
#14,Vlastimil Hort,2713,28y10m,(#44 all-time among players aged 28y10m)
#15,Vladimir Savon,2702,32y2m,(#64 all-time among players aged 32y2m)
#16,Jan Smejkal,2693,26y8m,(#61 all-time among players aged 26y8m)
#17,David Bronstein,2689,48y9m,(#20 all-time among players aged 48y9m)
#18,Svetozar Gligoric,2684,49y9m,(#18 all-time among players aged 49y9m)
#19,Mark Taimanov,2679,46y9m,(#32 all-time among players aged 46y9m)
#20,Henrique Mecking,2676,20y10m,(#31 all-time among players aged 20y10m)
#21,Efim Geller,2675,47y8m,(#27 all-time among players aged 47y8m)
#22,Oscar Panno,2670,37y8m,(#70 all-time among players aged 37y8m)
#23,Aivars Gipslis,2669,35y9m,(#88 all-time among players aged 35y9m)
#24,Borislav Ivkov,2665,39y0m,(#76 all-time among players aged 39y0m)
#25,Ljubomir Ljubojevic,2661,22y0m,(#58 all-time among players aged 22y0m)
#26,Evgeny Vasiukov,2661,39y8m,(#73 all-time among players aged 39y8m)
#27,Fridrik Olafsson,2656,37y10m,(#95 all-time among players aged 37y10m)
#28,Robert Byrne,2654,44y7m,(#54 all-time among players aged 44y7m)
#29,Wolfgang Uhlmann,2652,37y8m,(#93 all-time among players aged 37y8m)
#30,Vladimir Tukmakov,2652,26y8m,(#128 all-time among players aged 26y8m)
#31,Semen Furman,2650,51y11m,(#32 all-time among players aged 51y11m)
#32,Florin Gheorghiu,2649,28y7m,(#141 all-time among players aged 28y7m)
#33,László Szabó,2646,55y8m,(#18 all-time among players aged 55y8m)
#34,Yury Averbakh,2646,50y9m,(#34 all-time among players aged 50y9m)
#35,Anatoly Lein,2645,41y8m,(#102 all-time among players aged 41y8m)
#36,Gennady Kuzmin,2645,26y10m,(#141 all-time among players aged 26y10m)
