,,,,
,,,,
Monthly top-five lists        Back five years Back three years Back one year Back one month Forward one month Forward one year Forward three years Forward five years,,,,
Monthly List: May 1981 rating list,,,,
,,,,
,Player Name,Rating,Age,
#1,Anatoly Karpov,2816,30y0m,(#4 all-time among players aged 30y0m)
#2,Viktor Korchnoi,2800,50y2m,(#3 all-time among players aged 50y2m)
#3,Garry Kasparov,2759,18y1m,(#1 all-time among players aged 18y1m)
#4,Lajos Portisch,2738,44y1m,(#14 all-time among players aged 44y1m)
#5,Lev Polugaevsky,2735,46y6m,(#11 all-time among players aged 46y6m)
#6,Alexander Beliavsky,2733,27y5m,(#35 all-time among players aged 27y5m)
#7,Jan Timman,2732,29y5m,(#31 all-time among players aged 29y5m)
#8,Boris Spassky,2723,44y4m,(#18 all-time among players aged 44y4m)
#9,Robert Hübner,2717,32y6m,(#40 all-time among players aged 32y6m)
#10,Ulf Andersson,2714,29y11m,(#39 all-time among players aged 29y11m)
#11,Mikhail Tal,2713,44y6m,(#21 all-time among players aged 44y6m)
#12,Bent Larsen,2708,46y2m,(#24 all-time among players aged 46y2m)
#13,Sergey Dolmatov,2704,22y3m,(#27 all-time among players aged 22y3m)
#14,Artur Jussupow,2703,21y3m,(#24 all-time among players aged 21y3m)
#15,Yury Balashov,2703,32y2m,(#62 all-time among players aged 32y2m)
#16,Tigran Petrosian,2700,51y11m,(#14 all-time among players aged 51y11m)
#17,Oleg Romanishin,2700,29y4m,(#55 all-time among players aged 29y4m)
#18,Vlastimil Hort,2695,37y4m,(#47 all-time among players aged 37y4m)
#19,Ljubomir Ljubojevic,2695,30y6m,(#74 all-time among players aged 30y6m)
#20,Zoltán Ribli,2695,29y8m,(#67 all-time among players aged 29y8m)
#21,Vitaly Tseshkovsky,2690,36y8m,(#57 all-time among players aged 36y8m)
#22,Florin Gheorghiu,2688,37y1m,(#55 all-time among players aged 37y1m)
#23,Rafael Vaganian,2679,29y7m,(#91 all-time among players aged 29y7m)
#24,Viktor Kupreichik,2677,31y10m,(#99 all-time among players aged 31y10m)
#25,Gyula Sax,2675,29y11m,(#95 all-time among players aged 29y11m)
#26,Gennadi Sosonko,2674,38y0m,(#62 all-time among players aged 38y0m)
#27,Evgeny Vasiukov,2672,48y2m,(#28 all-time among players aged 48y2m)
#28,Evgeny Sveshnikov,2672,31y3m,(#110 all-time among players aged 31y3m)
