,,,,
,,,,
Monthly top-five lists        Back five years Back three years Back one year Back one month Forward one month Forward one year Forward three years Forward five years,,,,
Monthly List: October 1977 rating list,,,,
,,,,
,Player Name,Rating,Age,
#1,Anatoly Karpov,2820,26y5m,(#4 all-time among players aged 26y5m)
#2,Viktor Korchnoi,2779,46y7m,(#2 all-time among players aged 46y7m)
#3,Mikhail Tal,2747,40y11m,(#14 all-time among players aged 40y11m)
#4,Lev Polugaevsky,2747,42y11m,(#15 all-time among players aged 42y11m)
#5,Tigran Petrosian,2738,48y4m,(#8 all-time among players aged 48y4m)
#6,Boris Spassky,2734,40y9m,(#23 all-time among players aged 40y9m)
#7,Oleg Romanishin,2726,25y9m,(#29 all-time among players aged 25y9m)
#8,Bent Larsen,2725,42y7m,(#22 all-time among players aged 42y7m)
#9,Henrique Mecking,2721,25y9m,(#35 all-time among players aged 25y9m)
#10,Vlastimil Hort,2721,33y9m,(#34 all-time among players aged 33y9m)
#11,Lajos Portisch,2720,40y6m,(#27 all-time among players aged 40y6m)
#12,Efim Geller,2710,52y7m,(#10 all-time among players aged 52y7m)
#13,Yury Balashov,2709,28y7m,(#45 all-time among players aged 28y7m)
#14,Vitaly Tseshkovsky,2706,33y1m,(#49 all-time among players aged 33y1m)
#15,Ljubomir Ljubojevic,2705,26y11m,(#54 all-time among players aged 26y11m)
#16,Rafael Vaganian,2702,26y0m,(#48 all-time among players aged 26y0m)
#17,Vassily Smyslov,2697,56y7m,(#7 all-time among players aged 56y7m)
#18,Boris Gulko,2693,30y8m,(#71 all-time among players aged 30y8m)
#19,Zoltán Ribli,2690,26y1m,(#60 all-time among players aged 26y1m)
#20,Evgeny Sveshnikov,2688,27y8m,(#78 all-time among players aged 27y8m)
#21,Jan Timman,2684,25y10m,(#69 all-time among players aged 25y10m)
#22,Iosif Dorfman,2681,25y5m,(#65 all-time among players aged 25y5m)
#23,Robert Hübner,2680,28y11m,(#86 all-time among players aged 28y11m)
#24,Jan Smejkal,2677,31y7m,(#94 all-time among players aged 31y7m)
#25,Gennady Kuzmin,2676,31y9m,(#104 all-time among players aged 31y9m)
#26,Vladimir Savon,2676,37y1m,(#72 all-time among players aged 37y1m)
