,,,,
,,,,
Monthly top-five lists        Back five years Back three years Back one year Back one month Forward one month Forward one year Forward three years Forward five years,,,,
Monthly List: August 1979 rating list,,,,
,,,,
,Player Name,Rating,Age,
#1,Anatoly Karpov,2826,28y3m,(#5 all-time among players aged 28y3m)
#2,Viktor Korchnoi,2800,48y5m,(#2 all-time among players aged 48y5m)
#3,Mikhail Tal,2755,42y9m,(#12 all-time among players aged 42y9m)
#4,Lajos Portisch,2749,42y4m,(#13 all-time among players aged 42y4m)
#5,Lev Polugaevsky,2739,44y9m,(#10 all-time among players aged 44y9m)
#6,Boris Spassky,2735,42y7m,(#17 all-time among players aged 42y7m)
#7,Tigran Petrosian,2730,50y2m,(#7 all-time among players aged 50y2m)
#8,Jan Timman,2724,27y8m,(#37 all-time among players aged 27y8m)
#9,Garry Kasparov,2720,16y4m,(#1 all-time among players aged 16y4m)
#10,Alexander Beliavsky,2713,25y8m,(#37 all-time among players aged 25y8m)
#11,Ljubomir Ljubojevic,2708,28y9m,(#49 all-time among players aged 28y9m)
#12,Rafael Vaganian,2708,27y10m,(#51 all-time among players aged 27y10m)
#13,Bent Larsen,2707,44y5m,(#24 all-time among players aged 44y5m)
#14,Vlastimil Hort,2706,35y7m,(#47 all-time among players aged 35y7m)
#15,Vitaly Tseshkovsky,2702,34y11m,(#55 all-time among players aged 34y11m)
#16,Zoltán Ribli,2701,27y11m,(#61 all-time among players aged 27y11m)
#17,Yury Balashov,2696,30y5m,(#69 all-time among players aged 30y5m)
#18,Oleg Romanishin,2695,27y7m,(#69 all-time among players aged 27y7m)
#19,Robert Hübner,2695,30y9m,(#67 all-time among players aged 30y9m)
#20,Vladimir Tukmakov,2691,33y5m,(#64 all-time among players aged 33y5m)
#21,Sergey Dolmatov,2686,20y6m,(#25 all-time among players aged 20y6m)
#22,Boris Gulko,2685,32y6m,(#85 all-time among players aged 32y6m)
#23,Gyula Sax,2685,28y2m,(#76 all-time among players aged 28y2m)
#24,Ulf Andersson,2681,28y2m,(#81 all-time among players aged 28y2m)
#25,Vassily Smyslov,2679,58y5m,(#7 all-time among players aged 58y5m)
#26,Evgeny Sveshnikov,2676,29y6m,(#98 all-time among players aged 29y6m)
#27,Jan Smejkal,2673,33y5m,(#91 all-time among players aged 33y5m)
#28,Lubomir Kavalek,2673,36y0m,(#82 all-time among players aged 36y0m)
#29,Gennady Kuzmin,2666,33y7m,(#97 all-time among players aged 33y7m)
#30,Sergey Makarichev,2666,25y9m,(#94 all-time among players aged 25y9m)
#31,Yury Razuvaev,2663,33y10m,(#103 all-time among players aged 33y10m)
#32,Roman Dzindzichashvili,2663,35y3m,(#98 all-time among players aged 35y3m)
#33,Vladimir Bagirov,2661,43y0m,(#58 all-time among players aged 43y0m)
#34,Anthony Miles,2658,24y4m,(#90 all-time among players aged 24y4m)
#35,Svetozar Gligoric,2658,56y6m,(#15 all-time among players aged 56y6m)
#36,Tamaz Georgadze,2658,,
#37,Iosif Dorfman,2658,27y3m,(#119 all-time among players aged 27y3m)
#38,David Bronstein,2658,55y6m,(#15 all-time among players aged 55y6m)
#39,Vladimir Savon,2655,38y11m,(#83 all-time among players aged 38y11m)
#40,Florin Gheorghiu,2655,35y4m,(#111 all-time among players aged 35y4m)
#41,Henrique Mecking,2652,27y7m,(#133 all-time among players aged 27y7m)
#42,Alexander Kochiev,2650,23y5m,(#95 all-time among players aged 23y5m)
#43,Efim Geller,2650,54y5m,(#23 all-time among players aged 54y5m)
#44,Gennadi Sosonko,2648,36y3m,(#117 all-time among players aged 36y3m)
#45,Walter Browne,2646,30y7m,(#154 all-time among players aged 30y7m)
#46,Michael Stean,2645,25y11m,(#135 all-time among players aged 25y11m)
#47,Konstantin Lerner,2643,29y6m,(#160 all-time among players aged 29y6m)
#48,Adrian Mikhalchishin,2641,24y9m,(#137 all-time among players aged 24y9m)
#49,Nukhim Rashkovsky,2640,33y4m,(#151 all-time among players aged 33y4m)
#50,Rainer Knaak,2639,26y5m,(#149 all-time among players aged 26y5m)
#51,Ratmir Kholmov,2637,54y3m,(#26 all-time among players aged 54y3m)
#52,Wolfgang Unzicker,2635,54y2m,(#26 all-time among players aged 54y2m)
#53,Artur Jussupow,2634,19y6m,(#43 all-time among players aged 19y6m)
#54,Yehuda Gruenfeld,2633,23y6m,(#118 all-time among players aged 23y6m)
#55,Evgeny Vasiukov,2631,46y5m,(#63 all-time among players aged 46y5m)
#56,Borislav Ivkov,2627,45y9m,(#70 all-time among players aged 45y9m)
#57,Georgy Tringov,2627,42y5m,(#116 all-time among players aged 42y5m)
#58,Wolfgang Uhlmann,2627,44y5m,(#92 all-time among players aged 44y5m)
#59,Semen Palatnik,2627,29y5m,(#207 all-time among players aged 29y5m)
#60,Lothar Vogt,2624,27y7m,(#199 all-time among players aged 27y7m)
#61,Gennady Timoshchenko,2623,30y4m,(#215 all-time among players aged 30y4m)
#62,Oscar Panno,2623,44y5m,(#97 all-time among players aged 44y5m)
#63,Eduard Gufeld,2623,43y5m,(#112 all-time among players aged 43y5m)
#64,Fridrik Olafsson,2622,44y7m,(#100 all-time among players aged 44y7m)
#65,Helmut Pfleger,2622,36y0m,(#178 all-time among players aged 36y0m)
#66,Bojan Kurajica,2621,31y9m,(#219 all-time among players aged 31y9m)
#67,Viktor Kupreichik,2621,30y1m,(#223 all-time among players aged 30y1m)
#68,Lev Psakhis,2621,20y9m,(#77 all-time among players aged 20y9m)
#69,Robert Byrne,2619,51y4m,(#50 all-time among players aged 51y4m)
#70,Vladimir Liberzon,2619,42y5m,(#132 all-time among players aged 42y5m)
#71,András Adorján,2618,29y5m,(#242 all-time among players aged 29y5m)
#72,Karen Grigorian,2618,31y11m,(#236 all-time among players aged 31y11m)
#73,Ivan Nemet,2618,36y4m,(#183 all-time among players aged 36y4m)
#74,Mikhail Tseitlin,2617,32y2m,(#237 all-time among players aged 32y2m)
#75,Aleksander Veingold,2615,25y10m,(#208 all-time among players aged 25y10m)
#76,Alexander Ivanov,2615,23y3m,(#157 all-time among players aged 23y3m)
#77,István Csom,2615,39y2m,(#151 all-time among players aged 39y2m)
#78,James Tarjan,2614,27y6m,(#229 all-time among players aged 27y6m)
