Name,Rating
Garry Kasparov,2834
Vladimir Kramnik,2802
Viswanathan Anand,2796
Michael Adams,2746
Alexander Morozevich,2742
Vassily Ivanchuk,2731
Peter Leko,2730
Evgeny Bareev,2715
Boris Gelfand,2713
Alexei Shirov,2711
Veselin Topalov,2709
Rustam Kasimdzhanov,2700
Ilia Smirin,2698
Alexander Khalifman,2696
Peter Svidler,2695
Anatoly Karpov,2692
Alexey Dreev,2688
Kiril Georgiev,2688
Loek Van Wely,2686
Judit (GM) Polgar,2683
Ruslan Ponomariov,2680
Jiangchuan Ye,2675
Nigel D. Short,2672
Zurab Azmaiparashvili,2672
Joel Lautier,2669
Alexander Grischuk,2668
Alexander Onischuk,2664
Viktor Bologan,2662
Ivan Sokolov,2659.0
Vladimir Akopian,2658
Michal Krasenkow,2655.0
Zhong Zhang,2655
Vladislav Tkachiev,2652
Predrag Nikolic,2652.0
Alexander G Beliavsky,2652
Mikhail Gurevich,2651
Andrei Kharlov,2650
Jun Xu,2649
Rafael A Vaganian,2647
Sergei Rublevsky,2645
Etienne Bacrot,2644
Yasser Seirawan,2642
Sergei Movsesian,2638
Artur Jussupow,2637
Xiaomin Peng,2635
Alexandru Crisan,2635.0
Emil Sutovsky,2635
Vadim Zvjaginsev,2634
Aleksej Aleksandrov,2634
Zoltan Almasi,2633
Christopher Lutz,2633
Konstantin Sakaev,2632
Vladimir Malakhov,2632
Matthew Sadler,2631
Sergei Shipov,2630
Rustem Dautov,2630
Francisco Vallejo Pons,2630.0
Jeroen Piket,2629
Aleksander Delchev,2629.0
Jaan Ehlvest,2628
Alexander Lastin,2627
Viktor Korchnoi,2625
Alexander Graf,2623
Curt Hansen,2623
Valerij Filippov,2622
Pavel V. Tregubov,2620
Jan H Timman,2620.0
Lubomir Ftacnik,2618.0
Alexander Motylev,2618
Konstantin Landa,2616
Ulf Andersson,2614
Alexander Rustemov,2613
Robert Dr. Huebner,2613
Sergey Smagin,2613.0
Sergei Tiviakov,2613
Evgeny Pigusov,2613.0
Christian Bauer,2612.0
Evgeny Vladimirov,2612
Gilberto Milos,2612
Krishnan Sasikiran,2611.0
Vadim Milov,2611
Igor Khenkin,2609.0
Bartlomiej Macieja,2608.0
Magaram Magomedov,2608
Smbat G Lputian,2607
Zbynek Hracek,2607
Vladimir Chuchelov,2607.0
Erik Van Den Doel,2607.0
Laurent Fressinet,2606.0
Mladen Palac,2605.0
Vladimir B Tukmakov,2604
Liviu-Dieter Nisipeanu,2604
Andrei Sokolov,2604.0
Thomas Luther,2604.0
Karen Asrian,2604.0
Vladimir Baklan,2603
Boris F Gulko,2603
Gregory S Kaidanov,2603
Jonathan S. Speelman,2603.0
Josif D Dorfman,2602
