Name,Rating
Garry Kasparov,2804
Viswanathan Anand,2786
Veselin Topalov,2757
Vladimir Kramnik,2754
Peter Leko,2749
Alexander Morozevich,2741
Michael Adams,2741
Peter Svidler,2735
Etienne Bacrot,2715
Alexei Shirov,2713
Vassily Ivanchuk,2711
Alexander Grischuk,2710
Evgeny Bareev,2709
Alexey Dreev,2704
Ruslan Ponomariov,2700
Boris Gelfand,2696
Vladimir Akopian,2693
Francisco Vallejo Pons,2686
Ivan Sokolov,2685
Andrei Volokitin,2685
Levon Aronian,2684
Viktor Bologan,2683
Loek Van Wely,2679
Joel Lautier,2678
Rustam Kasimdzhanov,2678
Konstantin Sakaev,2677
Predrag Nikolic,2676
Nigel D. Short,2674
Anatoly Karpov,2674
Liviu-Dieter Nisipeanu,2673
Michal Krasenkow,2672
Rafael A Vaganian,2670
Alexander Moiseenko,2669
Emil Sutovsky,2669
Vadim Milov,2668
Teimour Radjabov,2667
Alexander Motylev,2665
Vladimir Malakhov,2664
Zurab Azmaiparashvili,2662
Alexander Khalifman,2662
Lenier Dominguez,2661
Shakhriyar Mamedyarov,2657
Krishnan Sasikiran,2657
Kiril Georgiev,2654
Vadim Zvjaginsev,2653
Lazaro Bruzon,2652
Alexander Onischuk,2652
Sergei Rublevsky,2650
Peter Heine Nielsen,2648
Jiangchuan Ye,2648
Pavel Smirnov,2645
Giovanni Vescovi,2645
Ilia Smirin,2644
David Navara,2644
Pavel Eljanov,2643
Baadur Jobava,2640
Smbat G Lputian,2640
Laurent Fressinet,2638
Alexander Graf,2637
Christian Bauer,2636
Aleksej Aleksandrov,2635
Alexander G Beliavsky,2635
Darmen Sadvakasov,2635
Mikhail Gurevich,2634
Mikhail Kobalia,2634
Miguel Illescas Cordoba,2633
Curt Hansen,2633
P. Harikrishna,2632
Yasser Seirawan,2631
Boris Avrukh,2629
Gregory S Kaidanov,2629
Pavel V. Tregubov,2629
Alexander Goldin,2628
Zoltan Almasi,2628
Johann Hjartarson,2628
Sergei Tiviakov,2627
Hua Ni,2625
Sergei Movsesian,2624
Robert Kempinski,2624
Robert Dr. Huebner,2624
Evgeniy Najer,2624
Ehsan Ghaem Maghami,2623
Evgeny Vladimirov,2623
Arkadij Naiditsch,2623
Jaan Ehlvest,2622
Valerij Filippov,2621
Evgenij Miroshnichenko,2620
Artyom Timofeev,2619
Bartlomiej Macieja,2618
Viktor Korchnoi,2617
Andrei Istratescu,2617
Matthew Sadler,2617
Jan Gustafsson,2616
Viorel Iordachescu,2615
Vladimir Epishin,2614
Christopher Lutz,2614
Luke J. McShane,2614
Andrei Kharlov,2614
Hikaru Nakamura,2613
Murtas Kazhgaleyev,2613
