Name,Rating
Magnus Carlsen,2872
Vladimir Kramnik,2810
Levon Aronian,2809
Teimour Radjabov,2793
Sergey Karjakin,2786
Viswanathan Anand,2780
Veselin Topalov,2771
Hikaru Nakamura,2767
Shakhriyar Mamedyarov,2766
Alexander Grischuk,2764
Vassily Ivanchuk,2758
Alexander Morozevich,2758
Fabiano Caruana,2757
Peter Svidler,2747
Peter Leko,2744
Hao Wang,2743
Boris Gelfand,2740
Gata Kamsky,2740
Vugar Gashimov,2737
Dmitry Jakovenko,2734
Ruslan Ponomariov,2733
Dmitry Andreikin,2727
Michael Adams,2725
Leinier Dominguez Perez,2723
Anish Giri,2722
Evgeny Tomashevsky,2722
Andrei Volokitin,2722
Alexander Areshchenko,2720
Arkadij Naiditsch,2716
Maxime Vachier-Lagrave,2715
Radoslaw Wojtaszek,2710
David Navara,2710
Alexei Shirov,2709
Ivan Cheparinov,2709
Liren Ding,2709
Rustam Kasimdzhanov,2709
Vladimir Malakhov,2709
Lazaro Bruzon Batista,2707
Yue Wang,2706
Laurent Fressinet,2706
P. Harikrishna,2705
Quang Liem Le,2705
Alexander Riazantsev,2705
Etienne Bacrot,2704
Vladimir Akopian,2704
Alexander Moiseenko,2703
Ian Nepomniachtchi,2703
Anton Korobov,2702
Ferenc Berkes,2702
Baadur Jobava,2702
Luke J McShane,2698
Zahar Efimenko,2696
Judit Polgar,2696
Sergei Movsesian,2695
Evgeny Alekseev,2695
Francisco Vallejo Pons,2694
Nikita Vitiugov,2694
Boris Grachev,2693
Nigel D Short,2690
Zoltan Almasi,2689
Ernesto Inarkiev,2688
Sergei Rublevsky,2688
Yangyi Yu,2688
Chao b Li,2686
Loek Van Wely,2684
Wesley So,2684
Emil Sutovsky,2684
Timur Gareev,2682
Viktor Bologan,2681
Romain Edouard,2680
Pavel Eljanov,2678
Krishnan Sasikiran,2677
Liviu-Dieter Nisipeanu,2677
Alexander Motylev,2676
Xiangzhi Bu,2675
Zoltan Gyimesi,2674
Viktor Laznicka,2674
Daniel Fridman,2667
Yuriy Kryvoruchko,2666
Gabriel Sargissian,2666
Vladimir Potkin,2665
Tigran L. Petrosian,2663
Alexander Onischuk,2663
Tigran Gharamian,2661
Vadim Zvjaginsev,2658
Andrei Istratescu,2657
Sergei Zhigalko,2656
Peter Heine Nielsen,2656
Denis Khismatullin,2655
Markus Ragger,2655
Ilia Smirin,2654
Aleksey Dreev,2654
Maxim Matlakov,2653
Anton Filippov,2652
Mikhail Kobalia,2652
Rauf Mamedov,2651
Sergei Tiviakov,2650
Ildar Khairullin,2650
Vladislav Tkachiev,2650
Igor Kurnosov,2649
