Name,Rating
Garry Kasparov,2836
Vladimir Kramnik,2808
Viswanathan Anand,2755
Michael Adams,2747
Veselin Topalov,2743
Ruslan Ponomariov,2743
Peter Leko,2736
Evgeny Bareev,2733
Alexander Morozevich,2710
Vassily Ivanchuk,2709
Boris Gelfand,2706
Alexander Grischuk,2702
Alexei Shirov,2698
Peter Svidler,2690
Alexander Khalifman,2690
Vladimir Akopian,2689
Anatoly Karpov,2687
Nigel D. Short,2683
Judit (GM) Polgar,2683
Ivan Sokolov,2681
Ilia Smirin,2680
Vadim Zvjaginsev,2677
Alexey Dreev,2674
Zoltan Almasi,2672
Jiangchuan Ye,2670
Zurab Azmaiparashvili,2669
Vladimir Malakhov,2669
Loek Van Wely,2669
Rafael A Vaganian,2667
Joel Lautier,2664
Krishnan Sasikiran,2663
Sergei Rublevsky,2662
Predrag Nikolic,2661
Kiril Georgiev,2658
Emil Sutovsky,2657
Michal Krasenkow,2654
Etienne Bacrot,2653
Rustam Kasimdzhanov,2653
Sergei Movsesian,2652
Alexander G Beliavsky,2650
Christopher Lutz,2648
Konstantin Sakaev,2647
Alexander Onischuk,2647
Jun Xu,2646
Jeroen Piket,2646
Gregory S Kaidanov,2643
Francisco Vallejo Pons,2640
Sergey Volkov,2640
Mikhail Gurevich,2639
Robert Dr. Huebner,2638
Alexander Motylev,2634
Johann Hjartarson,2634
Vladimir Epishin,2633
Viktor Korchnoi,2631
Alexander Graf,2631
Sergei Tiviakov,2630
Aleksej Aleksandrov,2629
Vladislav Tkachiev,2629
Viktor Bologan,2628
Konstantin Landa,2628
Smbat G Lputian,2627
Zhong Zhang,2625
Mikhail Kobalia,2625
Alexander Lastin,2625
Yasser Seirawan,2625
Matthew Sadler,2624
Teimour Radjabov,2624
Jan H Timman,2623.0
Alexander Goldin,2623
Peter Heine Nielsen,2622
Alexander Shabalov,2622
Evgeny Pigusov,2622
Artur Jussupow,2620
Laurent Fressinet,2619
Andrei Istratescu,2617
Rustem Dautov,2617
Josif D Dorfman,2617
Curt Hansen,2615
Valerij Filippov,2615
Vadim Milov,2614
Liviu-Dieter Nisipeanu,2613
Giovanni Vescovi,2613
Lazaro Bruzon,2613.0
Bartlomiej Macieja,2612
John D.M. Nunn,2611
Vladimir Baklan,2609
Lenier Dominguez,2609
Julian M. Hodgson,2608
Joel Benjamin,2608
Sergei Shipov,2607
Andrei Kharlov,2607
Evgenij Agrest,2607.0
Vereslav S Eingorn,2604.0
Murtas Kazhgaleyev,2604
Joerg Hickl,2604
Zbynek Hracek,2604
Drazen Sermek,2603.0
Igor Khenkin,2603.0
Lubomir Ftacnik,2602
Erik Van Den Doel,2602.0
