Name,Rating
Garry Kasparov,2812
Veselin Topalov,2794
Viswanathan Anand,2790
Peter Svidler,2756
Peter Leko,2743
Levon Aronian,2742
Vladimir Kramnik,2740
Vassily Ivanchuk,2735
Boris Gelfand,2721
Judit Polgar,2719
Etienne Bacrot,2719
Alexander Grischuk,2718
Alexander Morozevich,2716
Ruslan Ponomariov,2716
Michael Adams,2710
Alexei Shirov,2709
Vladimir Akopian,2705
Teimour Radjabov,2701
Liviu-Dieter Nisipeanu,2697
Shakhriyar Mamedyarov,2697
Alexey Dreev,2696
Ivan Sokolov,2691
Evgeny Bareev,2690
Gata Kamsky,2687
Vladimir Malakhov,2686
Joel Lautier,2681
Sergei Tiviakov,2679
Nigel D. Short,2675
P. Harikrishna,2673
Anatoly Karpov,2672
Rustam Kasimdzhanov,2670
Viktor Bologan,2668
Krishnan Sasikiran,2667
Ilia Smirin,2665
Andrei Volokitin,2665
Alexander Areshchenko,2664
Aleksander Delchev,2663
Vadim Zvjaginsev,2662
Sergei Rublevsky,2660
Lazaro Bruzon,2659
Alexander Moiseenko,2659
Sergey Karjakin,2659
Francisco Vallejo Pons,2658
Zurab Azmaiparashvili,2658
Pavel Eljanov,2657
Alexander Khalifman,2657
Dmitry Jakovenko,2656
Zahar Efimenko,2656
Konstantin Sakaev,2655
David Navara,2655
Artyom Timofeev,2654
Arkadij Naiditsch,2651
Hikaru Nakamura,2650
Zviad Izoria,2650
Oleg Korneev,2649.0
Evgeniy Najer,2648
Loek Van Wely,2647
Aleksej Aleksandrov,2647
Mikhail Kobalia,2647
Kiril Georgiev,2646
Alexander Onischuk,2646
Karen Asrian,2645
Peter Heine Nielsen,2644
Zoltan Almasi,2644
Michal Krasenkow,2642
Vadim Milov,2642
Xiangzhi Bu,2642
Kamil Miton,2642
Boris Avrukh,2639
Mikhail Gurevich,2639
Pengxiang Zhang,2638.0
Giovanni Vescovi,2637
Pavel Smirnov,2637.0
Lenier Dominguez,2637
Vladislav Tkachiev,2637
Alexander Motylev,2636
Yasser Seirawan,2635
Emil Sutovsky,2634
Julio E Granda Zuniga,2633
Robert Dr. Huebner,2633
Sergei Movsesian,2633
Evgeny Alekseev,2633
Jan H Timman,2630
Ildar Ibragimov,2629
Sergey Volkov,2629.0
Zhong Zhang,2629.0
Darmen Sadvakasov,2629.0
Andrei Sokolov,2628
Alexander G Beliavsky,2627
Christian Bauer,2626
Magnus Carlsen,2625.0
Vugar Gashimov,2625.0
Evgenij Miroshnichenko,2624
Ruben Felgaer,2624.0
Zoltan Gyimesi,2624.0
Laurent Fressinet,2624
Vasilios Kotronias,2623
Ivan Cheparinov,2622
Viktor Korchnoi,2620.0
Vladimir Belov,2620.0
