Name,Rating
Garry Kasparov,2830
Vladimir Kramnik,2785
Viswanathan Anand,2774
Peter Leko,2739
Veselin Topalov,2735
Alexander Grischuk,2732
Alexei Shirov,2732
Peter Svidler,2723
Evgeny Bareev,2721
Michael Adams,2719
Judit (GM) Polgar,2718
Ruslan Ponomariov,2718
Vassily Ivanchuk,2710
Vladimir Akopian,2703
Zurab Azmaiparashvili,2702
Nigel D. Short,2701
Alexey Dreev,2698
Vladimir Malakhov,2696
Boris Gelfand,2695
Ivan Sokolov,2693
Anatoly Karpov,2693
Jiangchuan Ye,2683
Alexander Morozevich,2679
Alexander Khalifman,2678
Joel Lautier,2677
Sergei Rublevsky,2672
Alexander G Beliavsky,2668
Liviu-Dieter Nisipeanu,2666
Rustam Kasimdzhanov,2664
Francisco Vallejo Pons,2662
Loek Van Wely,2661
Aleksej Aleksandrov,2659
Zhong Zhang,2658
Alexander Onischuk,2657
Ilia Smirin,2656
Mikhail Kobalia,2656
Zoltan Almasi,2655
Konstantin Sakaev,2655
Vladislav Tkachiev,2654
Krishnan Sasikiran,2654
Vadim Zvjaginsev,2653
Viktor Bologan,2650
Predrag Nikolic,2649
Levon Aronian,2649
Teimour Radjabov,2648
Sergei Movsesian,2647
Etienne Bacrot,2645
Mikhail Gurevich,2644
Alexander Graf,2643
Vladimir Epishin,2642
Julio E Granda Zuniga,2641
Laurent Fressinet,2640
Johann Hjartarson,2640
Emil Sutovsky,2639
Igor Khenkin,2638
Gregory S Kaidanov,2638
Kiril Georgiev,2637
Peter Heine Nielsen,2636
Pavel V. Tregubov,2635
Alexander Motylev,2634
Alexander Lastin,2634
Jeroen Piket,2632
Christopher Lutz,2631
Valerij Filippov,2630
Pavel Smirnov,2629
Viktor Korchnoi,2628
Bartlomiej Macieja,2627
Matthew Sadler,2626
Jun Xu,2626
Yasser Seirawan,2626
Rafael A Vaganian,2623
Smbat G Lputian,2623
Sergey Volkov,2620
Luke J. McShane,2619
Curt Hansen,2618
Alexander Moiseenko,2618
Giovanni Vescovi,2618
John D.M. Nunn,2617
Eduardas Rozentalis,2616
Erik Van Den Doel,2615
Konstantin Landa,2614
Lazaro Bruzon,2614
Sergei Tiviakov,2613
Evgeny Alekseev,2613
Giorgi Giorgadze,2612
Vereslav S Eingorn,2611
Tomasz Markowski,2610
Rustem Dautov,2610
Lenier Dominguez,2610
Murtas Kazhgaleyev,2610
Igor Miladinovic,2609
Julian M. Hodgson,2609
Evgeniy Najer,2608
Vladimir Chuchelov,2608
David Navara,2608
Alexander Goldin,2608
Alexander Galkin,2607
Josif D Dorfman,2607
Viorel Iordachescu,2606
Peter Acs,2606
