Name,Rating
Magnus Carlsen,2843
Shakhriyar Mamedyarov,2809
Vladimir Kramnik,2800
Wesley So,2799
Levon Aronian,2794
Maxime Vachier-Lagrave,2789
Hikaru Nakamura,2787
Fabiano Caruana,2784
Anish Giri,2777
Viswanathan Anand,2776
Liren Ding,2769
Alexander Grischuk,2767
Sergey Karjakin,2763
Peter Svidler,2760
Yangyi Yu,2760
Ian Nepomniachtchi,2751
Veselin Topalov,2749
Teimour Radjabov,2748
Dmitry Jakovenko,2746
Radoslaw Wojtaszek,2738
David Navara,2737
Quang Liem Le,2736
Nikita Vitiugov,2735
Yi Wei,2734
Chao b Li,2732
P. Harikrishna,2731
Xiangzhi Bu,2725
Jan-Krzysztof Duda,2724
Vladimir Fedoseev,2724
Santosh Gujrathi Vidit,2723
Etienne Bacrot,2718
Francisco Vallejo Pons,2716
Richard Rapport,2715
Evgeny Tomashevsky,2714
Vassily Ivanchuk,2713
Hao Wang,2713
Pavel Eljanov,2713
Dmitry Andreikin,2712
Rauf Mamedov,2709
Maxim Matlakov,2707
Michael Adams,2705
Yuriy Kryvoruchko,2705
David W L Howell,2701
Daniil Dubov,2701
Arkadij Naiditsch,2701
Ruslan Ponomariov,2697
Vladislav Artemiev,2697
Bassem Amin,2696
Zoltan Almasi,2696
Boris Gelfand,2695
Ivan Cheparinov,2693
Peter Leko,2691
Tamir Nabaty,2690
Matthew D Sadler,2690
Yue Wang,2690
Yuriy Kuzubov,2689
Vladimir Malakhov,2689
Baadur Jobava,2685
Martyn Kravtsiv,2685
Ernesto Inarkiev,2684
Maxim Rodshtein,2683
Evgeniy Najer,2683
Liviu-Dieter Nisipeanu,2681
Alexander Onischuk,2681
Gata Kamsky,2677
Gabriel Sargissian,2677
Rustam Kasimdzhanov,2676
Lazaro Bruzon Batista,2673
Anton Demchenko,2672
Ferenc Berkes,2671
Krishnan Sasikiran,2671
Hua Ni,2670
Alexander Motylev,2669
Markus Ragger,2668
Samuel Shankland,2668
Loek Van Wely,2667
Vladimir Akopian,2667
Alexander Ipatov,2665
Alexander Morozevich,2665
Anton Korobov,2664
Hrant Melkumyan,2664
Sergei Rublevsky,2663
Nigel D Short,2662
Luka Lenic,2662
Alexander Riazantsev,2662
Anton Kovalyov,2660
Emil Sutovsky,2659
Alexander Moiseenko,2659
Jorge Cori,2658
Ivan Saric,2657
Surya Shekhar Ganguly,2657
Viktor Laznicka,2657
Parimarjan Negi,2656
Aleksandr Rakhmanov,2655
Yifan Hou,2654
Dariusz Swiercz,2654
Laurent Fressinet,2653
Kacper Piorun,2653
Aleksey Dreev,2653
Sanan Sjugirov,2652
