Name,Rating
Magnus Carlsen,2872
Fabiano Caruana,2822
Liren Ding,2801
Maxime Vachier-Lagrave,2780
Alexander Grischuk,2777
Levon Aronian,2775
Shakhriyar Mamedyarov,2772
Anish Giri,2769
Ian Nepomniachtchi,2767
Teimour Radjabov,2765
Wesley So,2760
Jan-Krzysztof Duda,2758
Leinier Dominguez Perez,2758
Richard Rapport,2758
Viswanathan Anand,2757
Hao Wang,2756
Sergey Karjakin,2754
Vladimir Kramnik,2753
Nikita Vitiugov,2747
Yangyi Yu,2738
Veselin Topalov,2737
Hikaru Nakamura,2736
Vladislav Artemiev,2731
Radoslaw Wojtaszek,2725
Yi Wei,2725
Dmitry Andreikin,2724
Pentala Harikrishna,2724
Peter Svidler,2723
Alireza Firouzja,2723
Santosh Gujrathi Vidit,2721
Quang Liem Le,2713
Jeffery Xiong,2712
David Navara,2707
Evgeny Tomashevsky,2705
Xiangzhi Bu,2705
Francisco Vallejo Pons,2704
Kirill Alekseenko,2704
Michael Adams,2701
Maxim Matlakov,2699
Dmitry Jakovenko,2698
Matthew D Sadler,2692
Zoltan Almasi,2691
Parham Maghsoodloo,2690
Daniil Dubov,2690
Vassily Ivanchuk,2690
Chao b Li,2690
Gabriel Sargissian,2689
Ivan Cheparinov,2687
David Anton Guijarro,2685
Igors Rausis,2685
Alexei Shirov,2684
Boris Gelfand,2684
Nils Grandelius,2683
Gawain C B Jones,2683
Sam Shankland,2683
Bassem Amin,2683
Gata Kamsky,2677
Luke J McShane,2677
Vladimir Fedoseev,2677
Aleksey Dreev,2677
David W L Howell,2676
Alexandr Predke,2676
Yuriy Kryvoruchko,2675
Alexander Areshchenko,2675
A.R. Saleh Salem,2675
Yue Wang,2674
Ray Robson,2673
Markus Ragger,2670
Peter Leko,2670
Hua Ni,2669
Etienne Bacrot,2669
Hrant Melkumyan,2668
Liviu-Dieter Nisipeanu,2668
Vladimir Malakhov,2668
Anton Korobov,2668
Yuriy Kuzubov,2667
Gadir Guseinov,2666
Sanan Sjugirov,2665
Yifan Hou,2664
Rustam Kasimdzhanov,2664
Alexey Sarana,2663
Nijat Abasov,2663
Pavel Eljanov,2663
Ernesto Inarkiev,2663
Vladislav Kovalev,2662
Evgeniy Najer,2661
Samuel Sevian,2660
Illya Nyzhnyk,2660
Rauf Mamedov,2659
Alexander Morozevich,2659
Dariusz Swiercz,2659
Ferenc Berkes,2656
Krishnan Sasikiran,2656
Maxime Lagarde,2655
B. Adhiban,2654
Romain Edouard,2653
Ivan Saric,2651
Jorge Cori,2651
Sergei Rublevsky,2651
Grigoriy Oparin,2650
