Name,Rating
Garry Kasparov,2812
Viswanathan Anand,2787
Veselin Topalov,2784
Peter Leko,2763
Vladimir Kramnik,2747
Vassily Ivanchuk,2747
Judit Polgar,2734
Peter Svidler,2733
Etienne Bacrot,2729
Michael Adams,2725
Alexander Grischuk,2721
Boris Gelfand,2720
Levon Aronian,2713
Alexander Morozevich,2710
Alexei Shirov,2708
Vladimir Akopian,2704
Ruslan Ponomariov,2701
Alexey Dreev,2700
Viktor Bologan,2700
Gata Kamsky,2700
Evgeny Bareev,2695
Ivan Sokolov,2681
Francisco Vallejo Pons,2679
Teimour Radjabov,2679
Alexander Motylev,2676
Liviu-Dieter Nisipeanu,2676
Joel Lautier,2674
Andrei Volokitin,2673
Nigel D. Short,2673
Anatoly Karpov,2672
Vladimir Malakhov,2672
Zurab Azmaiparashvili,2671
Emil Sutovsky,2671
Konstantin Sakaev,2670
Rustam Kasimdzhanov,2670
Michal Krasenkow,2666
Kiril Georgiev,2666
Loek Van Wely,2665
Lazaro Bruzon,2664
Alexander Moiseenko,2664
Peter Heine Nielsen,2663
Sergei Tiviakov,2662
Hikaru Nakamura,2659
David Navara,2657
Mikhail Gurevich,2656
Aleksander Delchev,2656.0
Vadim Zvjaginsev,2655
Alexander Khalifman,2654
Ilia Smirin,2651
Jiangchuan Ye,2648
Krishnan Sasikiran,2648
Boris Avrukh,2648
Artyom Timofeev,2648
Vadim Milov,2647
Shakhriyar Mamedyarov,2646
Lenier Dominguez,2645
P. Harikrishna,2645
Sergei Rublevsky,2645
Mikhail Kobalia,2644.0
Sergey Karjakin,2641
Christian Bauer,2640
Giovanni Vescovi,2640
Pavel Eljanov,2639
Sergei Movsesian,2639
Zahar Efimenko,2635
Aleksej Aleksandrov,2633
Ehsan Ghaem Maghami,2633.0
Curt Hansen,2633.0
Yasser Seirawan,2633
Smbat G Lputian,2632
Hua Ni,2632
Alexander Graf,2632.0
Evgenij Miroshnichenko,2632
Robert Dr. Huebner,2632
Alexander Onischuk,2631
Rafael A Vaganian,2631.0
Xiangzhi Bu,2631
Pavel Smirnov,2631
Laurent Fressinet,2630
Gabriel Sargissian,2630.0
Alexander G Beliavsky,2630.0
Ivan Cheparinov,2629
Zoltan Gyimesi,2628.0
Miguel Illescas Cordoba,2627
Predrag Nikolic,2627.0
Jan Gustafsson,2627.0
Dmitry Jakovenko,2627.0
Baadur Jobava,2626
Sergey Volkov,2626
Arkadij Naiditsch,2626.0
Evgeny Alekseev,2625.0
Alexander Areshchenko,2625.0
Vladislav Tkachiev,2625.0
Jan H Timman,2625.0
Andrei Istratescu,2624
Johann Hjartarson,2623
Luke J. McShane,2623
Andrei Kharlov,2622
Zoltan Almasi,2622
Robert Kempinski,2621
