Name,Rating
Magnus Carlsen,2862
Fabiano Caruana,2842
Liren Ding,2805
Alexander Grischuk,2777
Ian Nepomniachtchi,2774
Levon Aronian,2773
Wesley So,2770
Shakhriyar Mamedyarov,2770
Maxime Vachier-Lagrave,2770
Teimour Radjabov,2765
Anish Giri,2763
Leinier Dominguez Perez,2758
Richard Rapport,2758
Hao Wang,2758
Viswanathan Anand,2755
Jan-Krzysztof Duda,2755
Sergey Karjakin,2752
Veselin Topalov,2738
Hikaru Nakamura,2736
Yi Wei,2732
Nikita Vitiugov,2731
Vladislav Artemiev,2728
Alireza Firouzja,2726
Dmitry Andreikin,2726
Peter Svidler,2723
Santosh Gujrathi Vidit,2721
Radoslaw Wojtaszek,2720
David Navara,2717
Pentala Harikrishna,2713
Quang Liem Le,2713
Jeffery Xiong,2709
Yangyi Yu,2709
Xiangzhi Bu,2705
Evgeny Tomashevsky,2705
Kirill Alekseenko,2704
Francisco Vallejo Pons,2704
Daniil Dubov,2699
Michael Adams,2698
Vassily Ivanchuk,2698
Maxim Matlakov,2698
David Anton Guijarro,2697
Zoltan Almasi,2696
Matthew D Sadler,2690
Gabriel Sargissian,2689
Ivan Cheparinov,2686
Boris Gelfand,2685
Anton Korobov,2685
Yuriy Kryvoruchko,2685
Igors Rausis,2685
Dmitry Jakovenko,2684
Alexandr Predke,2684
Chao b Li,2683
Sam Shankland,2683
A.R. Saleh Salem,2682
Gawain C B Jones,2681
Luke J McShane,2680
Etienne Bacrot,2679
Alexander Areshchenko,2678
Gata Kamsky,2677
Bassem Amin,2675
Parham Maghsoodloo,2674
Sanan Sjugirov,2674
Ray Robson,2673
Alexei Shirov,2672
Vladimir Fedoseev,2671
Markus Ragger,2670
Nijat Abasov,2670
Yue Wang,2669
Jorden Van Foreest,2667
Vladimir Malakhov,2667
Hua Ni,2667
Gadir Guseinov,2666
David W L Howell,2665
Illya Nyzhnyk,2665
Yifan Hou,2664
Peter Leko,2663
Hrant Melkumyan,2663
Rustam Kasimdzhanov,2661
Evgeniy Najer,2661
Samuel Sevian,2660
Andrei Volokitin,2660
Maxime Lagarde,2659
Nils Grandelius,2659
Alexander Morozevich,2659
Ernesto Inarkiev,2658
Liviu-Dieter Nisipeanu,2657
Pavel Eljanov,2656
Alexey Sarana,2656
Ferenc Berkes,2655
Aleksey Dreev,2655
Karen H. Grigoryan,2654
B. Adhiban,2654
Andrey Esipenko,2654
Constantin Lupulescu,2653
Grigoriy Oparin,2652
Jorge Cori,2652
Matthias Bluebaum,2651
Sergei Rublevsky,2651
Vladislav Kovalev,2650
Tamir Nabaty,2650
