Name,Rating
Garry Kasparov,2830
Vladimir Kramnik,2777
Viswanathan Anand,2766
Peter Svidler,2739
Alexei Shirov,2736
Veselin Topalov,2735
Judit (GM) Polgar,2726
Alexander Grischuk,2723
Evgeny Bareev,2722
Peter Leko,2722
Alexander Morozevich,2722
Michael Adams,2721
Ruslan Ponomariov,2720
Vassily Ivanchuk,2714
Boris Gelfand,2707
Ivan Sokolov,2702
Nigel D. Short,2701
Vladimir Malakhov,2698
Vladimir Akopian,2690
Alexey Dreev,2689
Anatoly Karpov,2685
Zurab Azmaiparashvili,2683
Jiangchuan Ye,2681
Liviu-Dieter Nisipeanu,2678
Viktor Bologan,2677
Alexander Khalifman,2675
Aleksej Aleksandrov,2674
Joel Lautier,2672
Ilia Smirin,2670
Alexander G Beliavsky,2667
Etienne Bacrot,2664
Krishnan Sasikiran,2662
Francisco Vallejo Pons,2662
Sergei Rublevsky,2660
Emil Sutovsky,2659
Rustam Kasimdzhanov,2657
Konstantin Sakaev,2656
Mikhail Gurevich,2656
Alexander Onischuk,2655
Teimour Radjabov,2654
Vadim Zvjaginsev,2653
Luke J. McShane,2650
Levon Aronian,2648
Mikhail Kobalia,2647
Predrag Nikolic,2647
Bartlomiej Macieja,2647
Shakhriyaz Mamedyarov,2646.0
Vladislav Tkachiev,2643
Laurent Fressinet,2642
Zhong Zhang,2642
Vladimir Epishin,2641
Kiril Georgiev,2641
Sergei Movsesian,2641
Johann Hjartarson,2640
Alexander Motylev,2638
Alexander Graf,2634
Peter Heine Nielsen,2634
Giovanni Vescovi,2633
Zoltan Almasi,2632
Smbat G Lputian,2632
Vadim Milov,2632.0
Pavel V. Tregubov,2630
Loek Van Wely,2629
Alexander Lastin,2628
Curt Hansen,2628
Eduardas Rozentalis,2627
Vasilios Kotronias,2626.0
Matthew Sadler,2626
Sergey Volkov,2626
Viorel Iordachescu,2626
Jeroen Piket,2624
Aleksander Delchev,2624.0
Gregory S Kaidanov,2623
Julio E Granda Zuniga,2623.0
Rafael A Vaganian,2623
Alexander Shabalov,2623.0
Alexander Moiseenko,2622
Yasser Seirawan,2621
Alexander Goldin,2620
Evgeny Vladimirov,2618
John D.M. Nunn,2617
Valerij Filippov,2616
Igor Khenkin,2616
Ferenc Berkes,2616.0
Gabriel Sargissian,2616
Boris Avrukh,2616
Evgenij Agrest,2616.0
Miguel Illescas Cordoba,2616.0
Pavel Smirnov,2615
Dusko Pavasovic,2615.0
Rustem Dautov,2614
Christopher Lutz,2613.0
Giorgi Giorgadze,2612
Baadur Jobava,2612
Darmen Sadvakasov,2611.0
Evgeny Alekseev,2610
Murtas Kazhgaleyev,2610.0
Tomasz Markowski,2610.0
Erik Van Den Doel,2609.0
Julian M. Hodgson,2609
