Name,Rating
Garry Kasparov,2812
Viswanathan Anand,2785
Veselin Topalov,2778
Peter Leko,2763
Vladimir Kramnik,2753
Vassily Ivanchuk,2739
Michael Adams,2737
Judit Polgar,2732
Etienne Bacrot,2731
Peter Svidler,2725
Alexander Grischuk,2724
Alexander Morozevich,2717
Alexei Shirov,2714
Boris Gelfand,2713
Evgeny Bareev,2709
Alexey Dreev,2705
Vladimir Akopian,2703
Viktor Bologan,2700
Gata Kamsky,2700
Ruslan Ponomariov,2695
Levon Aronian,2693
Loek Van Wely,2687
Alexander Motylev,2680
Andrei Volokitin,2679
Joel Lautier,2678
Francisco Vallejo Pons,2677
Anatoly Karpov,2674
Nigel D. Short,2673
Teimour Radjabov,2673
Konstantin Sakaev,2672
Michal Krasenkow,2672
Zurab Azmaiparashvili,2671
Rustam Kasimdzhanov,2670
Vladimir Malakhov,2670
Liviu-Dieter Nisipeanu,2670
Lazaro Bruzon,2669
Kiril Georgiev,2666
Emil Sutovsky,2665
Alexander Moiseenko,2665
Ivan Sokolov,2662
Lenier Dominguez,2658
Alexander Khalifman,2658
Hikaru Nakamura,2657
Peter Heine Nielsen,2653
Vadim Milov,2653
Ilia Smirin,2649
Vadim Zvjaginsev,2649
Jiangchuan Ye,2648
David Navara,2647
Shakhriyar Mamedyarov,2646
P. Harikrishna,2646
Sergei Rublevsky,2645
Mikhail Kobalia,2644
Krishnan Sasikiran,2642
Boris Avrukh,2642
Pavel Eljanov,2641
Christian Bauer,2640
Giovanni Vescovi,2640
Smbat G Lputian,2640
Alexander Onischuk,2638
Hua Ni,2638
Laurent Fressinet,2638
Baadur Jobava,2637
Sergey Karjakin,2635
Aleksej Aleksandrov,2635
Sergey Volkov,2634
Ehsan Ghaem Maghami,2633
Curt Hansen,2633
Miguel Illescas Cordoba,2633
Alexander Graf,2632
Rafael A Vaganian,2631
Sergei Tiviakov,2631
Yasser Seirawan,2631
Xiangzhi Bu,2630
Gabriel Sargissian,2630
Alexander G Beliavsky,2630
Mikhail Gurevich,2630
Evgenij Miroshnichenko,2628
Andrei Kharlov,2628
Sergei Movsesian,2628
Zoltan Almasi,2628
Johann Hjartarson,2628
Predrag Nikolic,2627
Robert Kempinski,2627
Jan Gustafsson,2627
Arkadij Naiditsch,2626
Pavel Smirnov,2624
Andrei Istratescu,2624
Robert Dr. Huebner,2624
Evgeny Vladimirov,2623
Artyom Timofeev,2622
Ivan Cheparinov,2621
Valerij Filippov,2621
Zahar Efimenko,2620
Luke J. McShane,2620
Viktor Korchnoi,2619
Vladimir Belov,2617
Ferenc Berkes,2617
Matthew Sadler,2617
Evgeniy Najer,2615
