Name,Rating
Garry Kasparov,2812
Viswanathan Anand,2788
Veselin Topalov,2782
Peter Leko,2751
Vassily Ivanchuk,2748
Peter Svidler,2740
Vladimir Kramnik,2739
Judit Polgar,2735
Etienne Bacrot,2725
Levon Aronian,2724
Alexander Grischuk,2720
Michael Adams,2718
Boris Gelfand,2717
Alexei Shirov,2710
Liviu-Dieter Nisipeanu,2707
Vladimir Akopian,2707
Alexander Morozevich,2707
Teimour Radjabov,2704
Ruslan Ponomariov,2704
Sergei Tiviakov,2699
Ivan Sokolov,2696
Alexey Dreev,2694
Gata Kamsky,2690
Viktor Bologan,2682
Joel Lautier,2679
Lazaro Bruzon,2677
Evgeny Bareev,2675
Shakhriyar Mamedyarov,2674
Francisco Vallejo Pons,2674
Ilia Smirin,2673
P. Harikrishna,2673
Nigel D. Short,2673
Anatoly Karpov,2672
Vladimir Malakhov,2670
Rustam Kasimdzhanov,2670
Aleksander Delchev,2669
Konstantin Sakaev,2668
Andrei Volokitin,2666
Alexander Moiseenko,2663
Krishnan Sasikiran,2663
Pavel Eljanov,2663
Hikaru Nakamura,2662
Vadim Zvjaginsev,2659
Sergey Karjakin,2658
Artyom Timofeev,2658
Zurab Azmaiparashvili,2658
Michal Krasenkow,2655
Emil Sutovsky,2654
Alexander Areshchenko,2653
Alexander Khalifman,2653
Vadim Milov,2652
Boris Avrukh,2652
Mikhail Gurevich,2652
Sergei Rublevsky,2652
Loek Van Wely,2648
Kiril Georgiev,2648
Zviad Izoria,2646
David Navara,2646
Peter Heine Nielsen,2646
Giovanni Vescovi,2646
Karen Asrian,2645
Dmitry Jakovenko,2644
Evgeniy Najer,2641
Arkadij Naiditsch,2641
Alexander Onischuk,2640
Zoltan Almasi,2640
Julio E Granda Zuniga,2637
Zahar Efimenko,2637
Pavel Smirnov,2637
Xiangzhi Bu,2637
Robert Dr. Huebner,2637
Aleksej Aleksandrov,2636
Kamil Miton,2635
Sergei Movsesian,2635
Lenier Dominguez,2635
Yasser Seirawan,2635
Mikhail Kobalia,2634
Evgenij Miroshnichenko,2634
Alexander Motylev,2632
Evgeny Alekseev,2632
Alexander G Beliavsky,2631
Jan H Timman,2630
Vladislav Tkachiev,2629
Vasilios Kotronias,2626
Christian Bauer,2625
Ruben Felgaer,2624
Zoltan Gyimesi,2624
Laurent Fressinet,2623
Andrei Sokolov,2622
Andrei Istratescu,2622
Suat Atalik,2620
Viktor Korchnoi,2620
Vladimir Belov,2620
Gilberto Milos,2620
Robert Kempinski,2619
Johann Hjartarson,2619
Jaan Ehlvest,2618
Ivan Cheparinov,2618
Ildar Ibragimov,2617
Alexei Fedorov,2616
