Name,Rating
Garry Kasparov,2810
Viswanathan Anand,2782
Vladimir Kramnik,2758
Veselin Topalov,2757
Alexander Morozevich,2752
Peter Leko,2745
Michael Adams,2740
Peter Svidler,2735
Judit Polgar,2728.0
Alexei Shirov,2721
Etienne Bacrot,2717
Evgeny Bareev,2713
Vassily Ivanchuk,2707
Ruslan Ponomariov,2706
Alexander Grischuk,2706
Alexey Dreev,2700
Boris Gelfand,2694
Vladimir Akopian,2692
Emil Sutovsky,2687
Liviu-Dieter Nisipeanu,2682
Nigel D. Short,2682
Joel Lautier,2680
Loek Van Wely,2680
Francisco Vallejo Pons,2680
Anatoly Karpov,2679
Vadim Milov,2678
Levon Aronian,2678
Predrag Nikolic,2676
Michal Krasenkow,2674
Viktor Bologan,2673
Konstantin Sakaev,2671
Ivan Sokolov,2670
Zurab Azmaiparashvili,2668
Alexander Khalifman,2666
Krishnan Sasikiran,2664
Vladimir Malakhov,2664
Teimour Radjabov,2664
Ilia Smirin,2663
Andrei Volokitin,2663
Shakhriyar Mamedyarov,2659
Rustam Kasimdzhanov,2659
Peter Heine Nielsen,2658
Alexander Moiseenko,2658
Alexander Motylev,2655
Alexander Onischuk,2652
Alexander G Beliavsky,2651
Aleksej Aleksandrov,2651
Vadim Zvjaginsev,2651
Lenier Dominguez,2650
Rafael A Vaganian,2650
Sergei Rublevsky,2649
Jiangchuan Ye,2648
Giovanni Vescovi,2645
Alexander Graf,2643
Zoltan Almasi,2642
Lazaro Bruzon,2642
Mikhail Gurevich,2640
Zdenko Kozul,2640.0
Laurent Fressinet,2639
Smbat G Lputian,2636
Kiril Georgiev,2634
Curt Hansen,2633
Pavel Eljanov,2633
Darmen Sadvakasov,2632
Pavel Smirnov,2632
Yasser Seirawan,2631
Ferenc Berkes,2630.0
Pavel V. Tregubov,2629
Gregory S Kaidanov,2629.0
Valerij Filippov,2628
Jaan Ehlvest,2628
Sergey Volkov,2628.0
Johann Hjartarson,2628
Miguel Illescas Cordoba,2628
David Navara,2628
Sergei Movsesian,2627
Viorel Iordachescu,2626
Christian Bauer,2626
Evgeny Vladimirov,2625
Mikhail Kobalia,2625
Luke J. McShane,2624
Evgeniy Najer,2624
Robert Dr. Huebner,2624
Robert Kempinski,2624.0
Rustem Dautov,2623.0
Ehsan Ghaem Maghami,2623.0
Arkadij Naiditsch,2623.0
Alexander Goldin,2622
Baadur Jobava,2622
Sergei Tiviakov,2620
Alexei Fedorov,2619.0
Boris Avrukh,2619
Artyom Timofeev,2619.0
Evgenij Miroshnichenko,2618
P. Harikrishna,2618
Hikaru Nakamura,2617
Matthew Sadler,2617
Viktor Korchnoi,2617.0
Jan Gustafsson,2616.0
Xiangzhi Bu,2615.0
