Name,Rating
Garry Kasparov,2838
Vladimir Kramnik,2804
Viswanathan Anand,2788
Alexander Morozevich,2740
Michael Adams,2739
Peter Leko,2733
Vassily Ivanchuk,2731
Evgeny Bareev,2719
Veselin Topalov,2718
Boris Gelfand,2709
Alexei Shirov,2706
Rustam Kasimdzhanov,2704
Loek Van Wely,2701
Alexander Khalifman,2700
Ilia Smirin,2700
Kiril Georgiev,2692
Peter Svidler,2692
Anatoly Karpov,2692
Judit (GM) Polgar,2686
Alexey Dreev,2685
Ruslan Ponomariov,2684
Jiangchuan Ye,2678
Zurab Azmaiparashvili,2674
Nigel D. Short,2671
Alexander Grischuk,2668
Joel Lautier,2667
Alexander Onischuk,2664
Zhong Zhang,2663
Alexander G Beliavsky,2662
Vladimir Akopian,2660
Viktor Bologan,2659
Ivan Sokolov,2658.0
Andrei Kharlov,2656
Emil Sutovsky,2655
Etienne Bacrot,2653
Predrag Nikolic,2652.0
Rafael A Vaganian,2650
Jun Xu,2648
Aleksej Aleksandrov,2645
Yasser Seirawan,2644
Christopher Lutz,2643
Vladislav Tkachiev,2638
Vadim Zvjaginsev,2638
Sergei Rublevsky,2637
Vladimir Malakhov,2637
Jeroen Piket,2636
Artur Jussupow,2633
Konstantin Sakaev,2633
Matthew Sadler,2631
Alexander Motylev,2631
Francisco Vallejo Pons,2630
Rustem Dautov,2630
Zoltan Almasi,2630
Aleksander Delchev,2630
Alexander Lastin,2628
Sergei Movsesian,2628
Jaan Ehlvest,2626
Sergei Shipov,2625
Viktor Korchnoi,2624
Mikhail Gurevich,2623
Xiaomin Peng,2621
Curt Hansen,2621
Peter Heine Nielsen,2620.0
Konstantin Landa,2619
Valerij Filippov,2617
Pavel V. Tregubov,2615
Evgeny Pigusov,2613
Gilberto Milos,2612
Evgeny Vladimirov,2612.0
Robert Dr. Huebner,2612
Alexander Goldin,2612.0
Sergei Tiviakov,2611
Smbat G Lputian,2611
Vadim Milov,2610
Alexander Graf,2610
Zbynek Hracek,2610
Liviu-Dieter Nisipeanu,2609
Magaram Magomedov,2608.0
Alexander Rustemov,2608
Vladimir Chuchelov,2607
Erik Van Den Doel,2607.0
Laurent Fressinet,2606.0
Gregory S Kaidanov,2605
Vladimir B Tukmakov,2604.0
Thomas Luther,2604
Karen Asrian,2604
Boris F Gulko,2604
Andrei Sokolov,2603
Zoltan Gyimesi,2603
Mihail Kobalija,2603.0
Jean-Marc Degraeve,2602.0
Josif D Dorfman,2601
Ulf Andersson,2601
Alexander Chernin,2601.0
Eduardas Rozentalis,2601.0
Stuart Conquest,2601.0
Jonathan S. Speelman,2600
Pavel Kotsur,2600.0
Joerg Hickl,2600
Toni Najdoski,2600
