Name,Rating
Magnus Carlsen,2838
Wesley So,2822
Fabiano Caruana,2817
Vladimir Kramnik,2811
Maxime Vachier-Lagrave,2803
Hikaru Nakamura,2793
Viswanathan Anand,2786
Sergey Karjakin,2783
Levon Aronian,2774
Shakhriyar Mamedyarov,2772
Anish Giri,2769
Michael Adams,2761
Liren Ding,2759
P. Harikrishna,2758
Pavel Eljanov,2751
Ian Nepomniachtchi,2751
Alexander Grischuk,2750
Yangyi Yu,2750
Radoslaw Wojtaszek,2745
Peter Svidler,2741
Veselin Topalov,2741
Leinier Dominguez Perez,2739
Dmitry Andreikin,2734
Vassily Ivanchuk,2732
David Navara,2728
Yi Wei,2725
Boris Gelfand,2724
Ernesto Inarkiev,2723
Nikita Vitiugov,2720
Chao b Li,2720
Dmitry Jakovenko,2718
Vladimir Malakhov,2714
Quang Liem Le,2712
Xiangzhi Bu,2711
Francisco Vallejo Pons,2710
Teimour Radjabov,2710
Ruslan Ponomariov,2709
Yuriy Kryvoruchko,2708
Yue Wang,2706
Maxim Matlakov,2702
Arkadij Naiditsch,2702
Evgeny Tomashevsky,2701
Maxim Rodshtein,2701
Baadur Jobava,2701
Rustam Kasimdzhanov,2699
Ivan Cheparinov,2698
Richard Rapport,2696
Zoltan Almasi,2696
Etienne Bacrot,2695
Anton Korobov,2694
Peter Leko,2693
Alexei Shirov,2691
Rauf Mamedov,2688
Jan-Krzysztof Duda,2684
Nigel D Short,2683
Hao Wang,2683
Alexander Areshchenko,2682
B. Adhiban,2682
Markus Ragger,2681
Sergei Rublevsky,2681
Liviu-Dieter Nisipeanu,2680
Eltaj Safarli,2680
Sergei Movsesian,2679
Matthew D Sadler,2677
David Anton Guijarro,2676
Gawain C B Jones,2676
Vladimir Akopian,2675
Alexander Morozevich,2675
Hua Ni,2674
Krishnan Sasikiran,2674
Jeffery Xiong,2674
Eduardo Iturrizaga Bonelli,2673
Santosh Gujrathi Vidit,2673
Igor Kovalenko,2672
Robert Markus,2671
Parimarjan Negi,2670
Aleksandr Rakhmanov,2670
Ilia Smirin,2668
Loek Van Wely,2668
Ray Robson,2668
David W L Howell,2667
Vladislav Artemiev,2667
Viktor Laznicka,2667
Alexander Onischuk,2667
Samuel L Shankland,2666
Evgeny Bareev,2666
Gabriel Sargissian,2666
Sanan Sjugirov,2665
Sandro Mareco,2664
Alexander Moiseenko,2664
Alexander Motylev,2663
Laurent Fressinet,2662
Vadim Zvjaginsev,2661
Alexander Riazantsev,2661
Daniil Dubov,2661
Bassem Amin,2660
Alexander Ipatov,2660
Vladislav Tkachiev,2660
Gata Kamsky,2659
Evgeniy Najer,2659
