Name,Rating
Garry Kasparov,2838
Vladimir Kramnik,2802
Viswanathan Anand,2797
Michael Adams,2744
Alexander Morozevich,2739
Vassily Ivanchuk,2731
Peter Leko,2730
Evgeny Bareev,2719
Boris Gelfand,2714
Veselin Topalov,2711
Alexei Shirov,2706
Rustam Kasimdzhanov,2704
Alexander Khalifman,2699
Ilia Smirin,2702
Loek Van Wely,2695
Kiril Georgiev,2695
Peter Svidler,2695
Anatoly Karpov,2692
Alexey Dreev,2690
Judit (GM) Polgar,2686
Ruslan Ponomariov,2684
Jiangchuan Ye,2677
Joel Lautier,2675
Zurab Azmaiparashvili,2674
Nigel D. Short,2670
Alexander Grischuk,2669
Zhong Zhang,2667
Alexander Onischuk,2667
Vladimir Akopian,2660
Alexander G Beliavsky,2659
Andrei Kharlov,2656
Viktor Bologan,2655
Etienne Bacrot,2653
Emil Sutovsky,2651
Rafael A Vaganian,2650
Aleksej Aleksandrov,2646
Jun Xu,2646
Yasser Seirawan,2644
Christopher Lutz,2643
Vladislav Tkachiev,2642
Sergei Rublevsky,2639
Vadim Zvjaginsev,2638
Vladimir Malakhov,2637
Mikhail Gurevich,2633
Artur Jussupow,2633
Matthew Sadler,2631
Francisco Vallejo Pons,2630
Rustem Dautov,2630
Jeroen Piket,2630
Zoltan Almasi,2630
Konstantin Sakaev,2630
Aleksander Delchev,2629
Xiaomin Peng,2629
Alexander Lastin,2628
Alexander Motylev,2627
Sergei Movsesian,2627
Jaan Ehlvest,2627
Curt Hansen,2626
Sergei Shipov,2625
Konstantin Landa,2619
Sergei Tiviakov,2618
Pavel V. Tregubov,2617
Valerij Filippov,2617
Viktor Korchnoi,2617
Vadim Milov,2614
Gilberto Milos,2614
Evgeny Pigusov,2613
Evgeny Vladimirov,2612
Robert Dr. Huebner,2612
Alexander Graf,2610
Zbynek Hracek,2610
Liviu-Dieter Nisipeanu,2609
Smbat G Lputian,2608
Magaram Magomedov,2608
Vladimir Chuchelov,2607
Erik Van Den Doel,2607
Alexander Rustemov,2607
Laurent Fressinet,2606
Gregory S Kaidanov,2605
Andrei Sokolov,2604
Vladimir B Tukmakov,2604
Thomas Luther,2604
Karen Asrian,2604
Jonathan S. Speelman,2603
Jean-Marc Degraeve,2602
Zoltan Gyimesi,2602
Josif D Dorfman,2602
Boris F Gulko,2602
Ulf Andersson,2601
Alexander Chernin,2601
Pavel Kotsur,2600
Joerg Hickl,2600
Toni Najdoski,2600
Vladimir Baklan,2599
Evgeniy Najer,2599
Alexei Fedorov,2599
Andrei Istratescu,2598
Boris Avrukh,2598
Vereslav S Eingorn,2598
Utut Adianto,2598
