Name,Rating
Garry Kasparov,2815
Viswanathan Anand,2781
Vladimir Kramnik,2766
Alexander Morozevich,2748
Veselin Topalov,2743
Peter Leko,2741
Michael Adams,2738
Peter Svidler,2729
Judit Polgar,2728
Alexei Shirov,2725
Ruslan Ponomariov,2718
Evgeny Bareev,2715
Etienne Bacrot,2714
Vassily Ivanchuk,2711
Alexander Grischuk,2704
Boris Gelfand,2703
Vladimir Akopian,2692
Alexey Dreev,2692
Liviu-Dieter Nisipeanu,2686
Nigel D. Short,2685
Emil Sutovsky,2685
Vadim Milov,2683
Anatoly Karpov,2682
Loek Van Wely,2680
Francisco Vallejo Pons,2678
Zurab Azmaiparashvili,2676
Sergei Rublevsky,2673
Ivan Sokolov,2673
Alexander G Beliavsky,2672
Levon Aronian,2672
Predrag Nikolic,2672
Ilia Smirin,2671
Joel Lautier,2671
Jiangchuan Ye,2670
Vladimir Malakhov,2670
Alexander Khalifman,2669
Krishnan Sasikiran,2666
Konstantin Sakaev,2665
Viktor Bologan,2665
Aleksej Aleksandrov,2663
Teimour Radjabov,2663
Shakhriyar Mamedyarov,2661
Mikhail Gurevich,2659
Alexander Graf,2656
Alexander Motylev,2655
Peter Heine Nielsen,2655
Alexander Onischuk,2654
Vadim Zvjaginsev,2650
Giovanni Vescovi,2647
Zoltan Almasi,2646
Michal Krasenkow,2646
Alexander Moiseenko,2644
Rustam Kasimdzhanov,2643
Andrei Volokitin,2642
Rafael A Vaganian,2641
Sergei Movsesian,2640
Luke J. McShane,2638
Laurent Fressinet,2638
Vladimir Epishin,2635.0
Curt Hansen,2634
Smbat G Lputian,2634
Lenier Dominguez,2634
Zdenko Kozul,2633
Viorel Iordachescu,2632
Yasser Seirawan,2631
Lazaro Bruzon,2631
Jaan Ehlvest,2631.0
Pavel V. Tregubov,2628
Johann Hjartarson,2628
Valerij Filippov,2628
Evgeny Vladimirov,2627
Darmen Sadvakasov,2627
Bartlomiej Macieja,2626
Sergey Volkov,2626
Kiril Georgiev,2625
Robert Dr. Huebner,2624
Jeroen Piket,2624.0
Evgeniy Najer,2624.0
Igor Miladinovic,2623
Rustem Dautov,2623
Alexander Goldin,2622
Pavel Smirnov,2622
Christian Bauer,2622.0
Gregory S Kaidanov,2621.0
Miguel Illescas Cordoba,2620
Hikaru Nakamura,2620.0
Alexei Fedorov,2619
Eduardas Rozentalis,2619.0
Mikhail Kobalia,2619
Ferenc Berkes,2619
Xiangzhi Bu,2618
Pavel Eljanov,2618
Gabriel Sargissian,2617.0
Matthew Sadler,2617
Jun Xu,2617.0
David Navara,2617
Sergei Tiviakov,2617.0
Zoltan Gyimesi,2616
Evgenij Miroshnichenko,2615
Vladislav Tkachiev,2615.0
