Name,Rating
Viswanathan Anand,2790
Veselin Topalov,2770
Vladimir Kramnik,2770
Alexander Morozevich,2759
Shakhriyar Mamedyarov,2757
Levon Aronian,2753
Vassily Ivanchuk,2751
Teimour Radjabov,2746
Peter Leko,2746
Peter Svidler,2735
Boris Gelfand,2733
Michael Adams,2727
Dmitry Jakovenko,2726
Alexander Grischuk,2723
Alexei Shirov,2723
Judit Polgar,2713
Gata Kamsky,2713
Ruslan Ponomariov,2709
Vladimir Akopian,2706
Magnus Carlsen,2704
Etienne Bacrot,2699
Pavel Eljanov,2696
Liviu-Dieter Nisipeanu,2686
Nigel D Short,2685
Evgeny Alekseev,2685
Yue Wang,2682
Rustam Kasimdzhanov,2681
Krishnan Sasikiran,2680
Sergey Karjakin,2680
Sergei Rublevsky,2679
Lenier Dominguez Perez,2679
Zoltan Almasi,2679
David Navara,2677
Vladimir Malakhov,2677
Loek Van Wely,2677
Vadim Milov,2675
Xiangzhi Bu,2675
Hua Ni,2672
Andrei Volokitin,2672
Francisco Vallejo Pons,2669
Konstantin Landa,2669.0
Ernesto Inarkiev,2665
Ivan Sokolov,2665
Evgenij Miroshnichenko,2662
Gabriel Sargissian,2661
Michal Krasenkow,2660
Kiril Georgiev,2659
P. Harikrishna,2659
Vadim Zvjaginsev,2658
Sergei Movsesian,2658
Joel Lautier,2656
Alexander Onischuk,2654
Vladislav Tkachiev,2654
Sergei Tiviakov,2653
Emil Sutovsky,2653
Ivan Cheparinov,2653
Bartosz Socko,2653
Hikaru Nakamura,2652
Artyom Timofeev,2652
Sergey Volkov,2652
Pengxiang Zhang,2651
Alexander G Beliavsky,2651
Vugar Gashimov,2651
Kamil Miton,2649
Ilia Smirin,2649
Evgeny Bareev,2649
Evgeny Tomashevsky,2649
Baadur Jobava,2648
Alexander Areshchenko,2648
Vladimir Baklan,2648.0
Arkadij Naiditsch,2647
Alexander Motylev,2646
Laurent Fressinet,2645
Viktor Bologan,2645
Boris Avrukh,2644
Zviad Izoria,2643
Yasser Seirawan,2642.0
Peter Heine Nielsen,2641
Predrag Nikolic,2641
Hao Wang,2638.0
Alexander Moiseenko,2637
Vladimir Afromeev,2637
Alexander Shabalov,2637.0
Radoslaw Wojtaszek,2637.0
Mikhail Gurevich,2635
Mikhail Kobalia,2635
Karen Asrian,2635.0
Zahar Efimenko,2635.0
Darmen Sadvakasov,2635.0
Pavel Smirnov,2634
Zhong Zhang,2634.0
Jaan Ehlvest,2633
Smbat G Lputian,2633
Alexey Dreev,2633.0
Konstantin Sakaev,2633
Zurab Azmaiparashvili,2632.0
Jiangchuan Ye,2632
Daniel Stellwagen,2631.0
Daniel Fridman,2630
Michael Roiz,2630.0
