Name,Rating
Garry Kasparov,2830
Vladimir Kramnik,2802
Viswanathan Anand,2795
Michael Adams,2748
Alexander Morozevich,2745
Vassily Ivanchuk,2731
Peter Leko,2730
Alexei Shirov,2717
Boris Gelfand,2712
Evgeny Bareev,2712
Veselin Topalov,2708
Rustam Kasimdzhanov,2696
Peter Svidler,2695
Ilia Smirin,2694
Alexander Khalifman,2693
Anatoly Karpov,2692
Alexey Dreev,2686
Kiril Georgiev,2682
Judit (GM) Polgar,2681
Loek Van Wely,2678
Ruslan Ponomariov,2676
Nigel D. Short,2674
Jiangchuan Ye,2673
Zurab Azmaiparashvili,2671
Mikhail Gurevich,2669
Viktor Bologan,2669
Alexander Grischuk,2668
Joel Lautier,2663
Vladislav Tkachiev,2662
Alexander Onischuk,2661
Ivan Sokolov,2659.0
Vladimir Akopian,2656
Michal Krasenkow,2655.0
Jun Xu,2652
Predrag Nikolic,2652.0
Sergei Rublevsky,2651
Sergei Movsesian,2649
Alexander G Beliavsky,2645
Rafael A Vaganian,2644
Andrei Kharlov,2644
Zhong Zhang,2643
Xiaomin Peng,2641
Artur Jussupow,2641
Yasser Seirawan,2641
Alexander Graf,2636
Zoltan Almasi,2636
Sergei Shipov,2635
Alexandru Crisan,2635.0
Etienne Bacrot,2635
Viktor Korchnoi,2634
Konstantin Sakaev,2634
Matthew Sadler,2632
Rustem Dautov,2630
Vadim Zvjaginsev,2630
Francisco Vallejo Pons,2630.0
Jaan Ehlvest,2629
Aleksander Delchev,2629.0
Jeroen Piket,2628
Ulf Andersson,2627
Valerij Filippov,2627
Alexander Lastin,2627
Vladimir Malakhov,2627
Pavel V. Tregubov,2624
Christopher Lutz,2623
Aleksej Aleksandrov,2622
Curt Hansen,2621
Jan H Timman,2620.0
Alexander Rustemov,2619
Emil Sutovsky,2619
Lubomir Ftacnik,2618.0
Robert Dr. Huebner,2614
Sergey Smagin,2613.0
Konstantin Landa,2613
Evgeny Pigusov,2613.0
Christian Bauer,2612.0
Evgeny Vladimirov,2612
Krishnan Sasikiran,2611.0
Gilberto Milos,2610
Igor Khenkin,2609.0
Alexander Motylev,2609
Vladimir Baklan,2608
Bartlomiej Macieja,2608.0
Magaram Magomedov,2608
Vadim Milov,2608
Sergei Tiviakov,2608
Smbat G Lputian,2607
Vladimir Chuchelov,2607.0
Erik Van Den Doel,2607.0
Laurent Fressinet,2606.0
Mladen Palac,2605.0
Zbynek Hracek,2605
Boris F Gulko,2604
Vladimir B Tukmakov,2604
Andrei Sokolov,2604.0
Thomas Luther,2604.0
Karen Asrian,2604.0
Jonathan S. Speelman,2603.0
Josif D Dorfman,2602
Gregory S Kaidanov,2602
Jean-Marc Degraeve,2602.0
