Name,Rating
Garry Kasparov,2830
Vladimir Kramnik,2789
Viswanathan Anand,2764
Peter Leko,2746
Alexei Shirov,2735
Veselin Topalov,2735
Evgeny Bareev,2734
Michael Adams,2723
Ruslan Ponomariov,2718
Judit (GM) Polgar,2715
Peter Svidler,2713
Vassily Ivanchuk,2704
Vladimir Akopian,2703
Alexander Khalifman,2702
Alexander Grischuk,2701
Boris Gelfand,2700
Alexey Dreev,2695
Nigel D. Short,2686
Anatoly Karpov,2686
Jiangchuan Ye,2684
Rustam Kasimdzhanov,2680
Alexander Morozevich,2678
Zurab Azmaiparashvili,2678
Ivan Sokolov,2677
Zoltan Almasi,2676
Loek Van Wely,2675
Vladimir Malakhov,2672
Sergei Rublevsky,2670
Zhong Zhang,2666
Joel Lautier,2666
Konstantin Sakaev,2664
Vadim Zvjaginsev,2664
Viktor Bologan,2663
Ilia Smirin,2662
Sergei Movsesian,2659
Krishnan Sasikiran,2658
Etienne Bacrot,2654
Rafael A Vaganian,2653
Emil Sutovsky,2652
Aleksej Aleksandrov,2650
Alexander G Beliavsky,2649
Alexander Onischuk,2647
Kiril Georgiev,2647
Jeroen Piket,2646
Francisco Vallejo Pons,2645
Teimour Radjabov,2644
Igor Khenkin,2644
Vladislav Tkachiev,2643
Konstantin Landa,2643
Predrag Nikolic,2643
Gregory S Kaidanov,2640
Christopher Lutz,2640
Mikhail Kobalia,2639
Smbat G Lputian,2638
Mikhail Gurevich,2635
Bartlomiej Macieja,2634
Alexander Motylev,2634
Sergey Volkov,2634
Pavel V. Tregubov,2632
Viktor Korchnoi,2632
Alexander Lastin,2632
Alexander Graf,2630
Vladimir Epishin,2628
Jun Xu,2628
Julio E Granda Zuniga,2628
Alexander Moiseenko,2627
Valerij Filippov,2627
Yasser Seirawan,2626
Peter Heine Nielsen,2625
Robert Dr. Huebner,2625
Matthew Sadler,2624
Sergei Tiviakov,2623
Yannick Pelletier,2623
Daniel Fridman,2621
Pavel Smirnov,2615
Giovanni Vescovi,2615
Alexander Goldin,2611
Rustem Dautov,2611
Lubomir Ftacnik,2611
John D.M. Nunn,2611
Lazaro Bruzon,2610
Josif D Dorfman,2610
Curt Hansen,2610
Michal Krasenkow,2609
Julian M. Hodgson,2608
Vladimir Baklan,2607
Evgeny Alekseev,2607
Shakhriyaz Mamedyarov,2607
Oleg Korneev,2606
Liviu-Dieter Nisipeanu,2606
Levon Aronian,2606
Sergey Dolmatov,2606
Evgeniy Najer,2606
Hichem Hamdouchi,2605
Artur Jussupow,2604
Alexei Fedorov,2604
Vereslav S Eingorn,2604
Lenier Dominguez,2603
Zdenko Kozul,2601
Peter Acs,2600
