Name,Rating
Magnus Carlsen,2882
Fabiano Caruana,2818
Liren Ding,2805
Anish Giri,2779
Maxime Vachier-Lagrave,2778
Wesley So,2776
Ian Nepomniachtchi,2774
Levon Aronian,2765
Shakhriyar Mamedyarov,2764
Leinier Dominguez Perez,2763
Alexander Grischuk,2759
Teimour Radjabov,2758
Vladislav Artemiev,2757
Viswanathan Anand,2756
Vladimir Kramnik,2753
Yangyi Yu,2752
Sergey Karjakin,2750
Richard Rapport,2747
Hikaru Nakamura,2743
Dmitry Andreikin,2743
Radoslaw Wojtaszek,2739
Pentala Harikrishna,2738
Veselin Topalov,2736
Jan-Krzysztof Duda,2730
Peter Svidler,2729
Nikita Vitiugov,2728
Yi Wei,2727
Quang Liem Le,2726
David Navara,2724
Xiangzhi Bu,2721
Hao Wang,2720
Sam Shankland,2713
Maxim Matlakov,2710
Evgeny Tomashevsky,2706
Santosh Gujrathi Vidit,2705
Dmitry Jakovenko,2704
Jeffery Xiong,2703
Alireza Firouzja,2702
Daniil Dubov,2699
Chao b Li,2697
David W L Howell,2697
Bassem Amin,2692
Gawain C B Jones,2692
Matthew D Sadler,2692
Nils Grandelius,2691
Gabriel Sargissian,2690
Michael Adams,2690
Zoltan Almasi,2687
Vassily Ivanchuk,2686
Boris Gelfand,2686
Yuriy Kryvoruchko,2686
Jorge Cori,2686
Igors Rausis,2685
Maxim Rodshtein,2684
Yue Wang,2683
Markus Ragger,2683
Ernesto Inarkiev,2682
Luke J McShane,2682
Anton Korobov,2679
Francisco Vallejo Pons,2678
David Anton Guijarro,2678
Arkadij Naiditsch,2675
Alexander Areshchenko,2675
Ruslan Ponomariov,2675
Krishnan Sasikiran,2675
Peter Leko,2674
Tamir Nabaty,2673
Gata Kamsky,2673
Vladimir Fedoseev,2671
Etienne Bacrot,2671
Dariusz Swiercz,2670
Kirill Alekseenko,2668
Alexander Motylev,2668
A.R. Saleh Salem,2668
Hua Ni,2668
Viktor Laznicka,2667
Illya Nyzhnyk,2666
Ferenc Berkes,2666
Liviu-Dieter Nisipeanu,2666
Samuel Sevian,2665
B. Adhiban,2665
Ivan Cheparinov,2663
Pavel Eljanov,2663
Vladimir Malakhov,2663
Sanan Sjugirov,2662
Aleksey Dreev,2662
Hrant Melkumyan,2661
Ivan Saric,2660
Kacper Piorun,2660
Yifan Hou,2659
Alexander Morozevich,2659
Alexei Shirov,2658
Rustam Kasimdzhanov,2657
Parham Maghsoodloo,2656
Alexey Sarana,2655
Anton Demchenko,2655
Aleksandr Lenderman,2654
Sergei Movsesian,2654
Grigoriy Oparin,2654
Benjamin Gledura,2654
