Name,Rating
Garry Kasparov,2814
Viswanathan Anand,2781
Vladimir Kramnik,2763
Alexander Morozevich,2753
Veselin Topalov,2750
Peter Leko,2742
Michael Adams,2739
Peter Svidler,2732
Judit Polgar,2728
Alexei Shirov,2725
Etienne Bacrot,2716
Evgeny Bareev,2715
Ruslan Ponomariov,2714
Vassily Ivanchuk,2708
Alexander Grischuk,2704
Boris Gelfand,2698
Alexey Dreev,2695
Vladimir Akopian,2692
Emil Sutovsky,2691
Liviu-Dieter Nisipeanu,2686
Nigel D. Short,2686
Vadim Milov,2683
Anatoly Karpov,2682
Loek Van Wely,2680
Francisco Vallejo Pons,2678
Joel Lautier,2676
Zurab Azmaiparashvili,2674
Predrag Nikolic,2674
Levon Aronian,2673
Ilia Smirin,2672
Alexander Khalifman,2669
Ivan Sokolov,2668
Vladimir Malakhov,2667
Krishnan Sasikiran,2667
Konstantin Sakaev,2667
Viktor Bologan,2667
Alexander G Beliavsky,2666
Teimour Radjabov,2663
Sergei Rublevsky,2661
Aleksej Aleksandrov,2661
Michal Krasenkow,2661
Shakhriyar Mamedyarov,2660
Jiangchuan Ye,2659
Peter Heine Nielsen,2659
Alexander Motylev,2653
Alexander Onischuk,2653
Mikhail Gurevich,2651
Alexander Graf,2651
Vadim Zvjaginsev,2650
Zoltan Almasi,2648
Alexander Moiseenko,2648
Andrei Volokitin,2647
Giovanni Vescovi,2646
Rustam Kasimdzhanov,2646
Rafael A Vaganian,2640
Laurent Fressinet,2639
Lenier Dominguez,2639
Zdenko Kozul,2636
Vladimir Epishin,2635.0
Sergei Movsesian,2634
Smbat G Lputian,2634
Lazaro Bruzon,2634
Luke J. McShane,2633
Curt Hansen,2633
Viorel Iordachescu,2632
Yasser Seirawan,2631
Jaan Ehlvest,2631.0
Valerij Filippov,2630
Darmen Sadvakasov,2629
Pavel V. Tregubov,2628
Johann Hjartarson,2628
Evgeny Vladimirov,2627
Sergey Volkov,2627
Kiril Georgiev,2625
Robert Dr. Huebner,2624
Jeroen Piket,2624.0
Pavel Smirnov,2624
Ferenc Berkes,2624
Evgeniy Najer,2624.0
Rustem Dautov,2623
Miguel Illescas Cordoba,2623
Pavel Eljanov,2623
Christian Bauer,2622.0
Alexander Goldin,2621
Gregory S Kaidanov,2621.0
Mikhail Kobalia,2620
Hikaru Nakamura,2620.0
Bartlomiej Macieja,2619
Alexei Fedorov,2619
Eduardas Rozentalis,2619.0
David Navara,2618
Igor Miladinovic,2617
Gabriel Sargissian,2617.0
Matthew Sadler,2617
Jun Xu,2617.0
Sergei Tiviakov,2617.0
Xiangzhi Bu,2616
Evgenij Miroshnichenko,2616
Vladislav Tkachiev,2615.0
Semen I. Dvoirys,2615.0
