Name,Rating
Garry Kasparov,2849
Vladimir Kramnik,2771
Viswanathan Anand,2770
Michael Adams,2754
Alexei Shirov,2746
Peter Leko,2746
Alexander Morozevich,2741
Vassily Ivanchuk,2717
Veselin Topalov,2707
Michal Krasenkow,2702
Anatoly Karpov,2699
Evgeny Bareev,2696
Peter Svidler,2693
Rustam Kasimdzhanov,2690
Nigel D. Short,2683
Boris Gelfand,2682
Alexey Dreev,2679
Jiangchuan Ye,2678
Zurab Azmaiparashvili,2676
Ilia Smirin,2675
Mikhail Gurevich,2671
Kiril Georgiev,2669
Zoltan Almasi,2668
Vladimir Akopian,2667
Jun Xu,2666
Sergei Movsesian,2666
Alexander Khalifman,2661
Sergei Rublevsky,2658
Vladislav Tkachiev,2658
Predrag Nikolic,2657
Judit (GM) Polgar,2656
Xiaomin Peng,2655
Joel Lautier,2648
Yasser Seirawan,2647
Viktor Bologan,2647
Valery Salov,2644.0
Alexander Nenashev,2644
Jeroen Piket,2643
Loek Van Wely,2643
Boris F Gulko,2642
Alexei Fedorov,2641
Ulf Andersson,2641
Sergei Shipov,2640
Gilberto Milos,2640
Alexander Onischuk,2640
Jan H Timman,2639
Alexander G Beliavsky,2637
Julian M. Hodgson,2635
Vadim Zvjaginsev,2634
Igor Khenkin,2633
Alexander Lastin,2633.0
Matthew Sadler,2628
Viktor Korchnoi,2628
Jaan Ehlvest,2627
Andrei Kharlov,2627
Ruslan Ponomariov,2626
Vadim Milov,2626
Boris Avrukh,2625
Rafael A Vaganian,2625
Konstantin Sakaev,2622
Gregory S Kaidanov,2620
Oleg Korneev,2619
Lev Psakhis,2619
Curt Hansen,2617
Zhong Zhang,2616
Jonathan S. Speelman,2615
Zdenko Kozul,2614
Pavel V. Tregubov,2613
Etienne Bacrot,2613
Evgeny Vladimirov,2613
Ivan Sokolov,2611
Artur Jussupow,2610
Konstantin Landa,2610
Sergey Smagin,2610
Robert Dr. Huebner,2609
Emil Sutovsky,2609
Lubomir Ftacnik,2608
Ivan Morovic Fernandez,2608
Magaram Magomedov,2608
Vladimir Baklan,2607
Artashes Minasian,2607
Zbynek Hracek,2606
Sergei Tiviakov,2606
Smbat G Lputian,2606
Vladimir Malakhov,2605
Julio E Granda Zuniga,2605.0
Rustem Dautov,2604
Igor A Novikov,2603
Zili Wang,2603.0
Sergey Dolmatov,2602
Alexander Grischuk,2602
Oleg M Romanishin,2602.0
Wenjin Wu,2601
Valerij Filippov,2601.0
Josif D Dorfman,2600
Alexander Shabalov,2599
Giorgi Giorgadze,2599
Evgeniy Najer,2597.0
Alexey Kuzmin,2597
Aleksej Aleksandrov,2597.0
