Name,Rating
Garry Kasparov,2817
Viswanathan Anand,2776
Vladimir Kramnik,2766
Peter Leko,2741
Veselin Topalov,2737
Alexander Morozevich,2735
Michael Adams,2733
Peter Svidler,2731
Judit Polgar,2728
Ruslan Ponomariov,2722
Alexei Shirov,2717
Vassily Ivanchuk,2715
Alexander Grischuk,2714
Boris Gelfand,2712
Evgeny Bareev,2712
Nigel D. Short,2702
Liviu-Dieter Nisipeanu,2690
Vladimir Akopian,2690
Alexey Dreev,2689
Vladimir Malakhov,2688
Etienne Bacrot,2687
Ivan Sokolov,2686
Anatoly Karpov,2682
Jiangchuan Ye,2681
Vadim Milov,2681
Zurab Azmaiparashvili,2679
Sergei Rublevsky,2676
Joel Lautier,2675
Ilia Smirin,2673
Alexander G Beliavsky,2671
Mikhail Gurevich,2670
Francisco Vallejo Pons,2670
Teimour Radjabov,2668
Alexander Khalifman,2668
Aleksej Aleksandrov,2667
Emil Sutovsky,2667
Viktor Bologan,2664
Konstantin Sakaev,2664
Krishnan Sasikiran,2661
Loek Van Wely,2660
Shakhriyar Mamedyarov,2658
Alexander Graf,2657
Predrag Nikolic,2655
Alexander Onischuk,2653
Levon Aronian,2653
Vadim Zvjaginsev,2652
Alexander Motylev,2652
Luke J. McShane,2651
Rustam Kasimdzhanov,2648
Giovanni Vescovi,2648
Sergei Movsesian,2646
Rafael A Vaganian,2640
Andrei Volokitin,2638.0
Laurent Fressinet,2637
Johann Hjartarson,2636
Peter Heine Nielsen,2636
Valerij Filippov,2635
Curt Hansen,2635
Zoltan Almasi,2635
Smbat G Lputian,2634
Alexander Moiseenko,2634
Kiril Georgiev,2633
Pavel V. Tregubov,2633
Zhong Zhang,2633.0
Bartlomiej Macieja,2633
Viorel Iordachescu,2629
Vladislav Tkachiev,2628
Zdenko Kozul,2628
Lazaro Bruzon,2628.0
Sergey Volkov,2627
Mikhail Kobalia,2626
Darmen Sadvakasov,2626
Alexander Shabalov,2624.0
Jeroen Piket,2624
Yasser Seirawan,2624
Robert Dr. Huebner,2624.0
Matthew Sadler,2623
Evgeny Vladimirov,2623
Miguel Illescas Cordoba,2621
Gregory S Kaidanov,2621
Xiangzhi Bu,2620
Boris Avrukh,2620.0
Pavel Smirnov,2620.0
Eduardas Rozentalis,2619
Igor Miladinovic,2619
Alexander Lastin,2618
Rustem Dautov,2618
Vladimir Epishin,2618
Zoltan Gyimesi,2618.0
John D.M. Nunn,2617.0
Alexei Fedorov,2617
Lenier Dominguez,2617
Evgeny Alekseev,2616.0
Michal Krasenkow,2616
David Navara,2616.0
Baadur Jobava,2615
Vladimir Baklan,2615.0
Gabriel Sargissian,2615
Alexander Goldin,2615
Evgenij Miroshnichenko,2615.0
