Name,Rating
Magnus Carlsen,2811
Veselin Topalov,2805
Vladimir Kramnik,2789
Viswanathan Anand,2788
Levon Aronian,2781
Boris Gelfand,2755
Shakhriyar Mamedyarov,2750
Vugar Gashimov,2749
Yue Wang,2749
Vassily Ivanchuk,2748
Peter Svidler,2747
Alexander Grischuk,2746
Peter Leko,2737
Ruslan Ponomariov,2737
Pavel Eljanov,2736
Teimour Radjabov,2736
Alexei Shirov,2730
Maxime Vachier-Lagrave,2728
Dmitry Jakovenko,2727
Alexander Morozevich,2723
Sergey Karjakin,2722
Hikaru Nakamura,2721
Vladimir Malakhov,2718
Hao Wang,2715
Zoltan Almasi,2715
Etienne Bacrot,2713
Leinier Dominguez Perez,2712
David Navara,2708
Sergei Movsesian,2708
Francisco Vallejo Pons,2706
Evgeny Tomashevsky,2703
Rustam Kasimdzhanov,2702
Evgeny Alekseev,2701
Alexander Motylev,2701
Nikita Vitiugov,2701
Baadur Jobava,2699
Michael Adams,2699
Sergei Rublevsky,2697
Peter Heine Nielsen,2697
Gata Kamsky,2697
Nigel D Short,2691
Andrei Volokitin,2689
Arkadij Naiditsch,2689
Viktor Bologan,2688
Evgenij Miroshnichenko,2686
Vladimir Akopian,2683
Judit Polgar,2682
Alexander Onischuk,2678
Gabriel Sargissian,2677
Fabiano Caruana,2677
Xiangzhi Bu,2677
Alexander Moiseenko,2672
Liviu-Dieter Nisipeanu,2671
Igor Kurnosov,2671
Kiril Georgiev,2670
Laurent Fressinet,2670
Alexander Areshchenko,2670
Krishnan Sasikiran,2669
Quang Liem Le,2668
P. Harikrishna,2666
Evgeniy Najer,2665
Surya Shekhar Ganguly,2663
Hua Ni,2662
Alexander Riazantsev,2660
Giovanni Vescovi,2660.0
Georg Meier,2660
Wesley So,2660
Boris Grachev,2660
Radoslaw Wojtaszek,2660.0
Ferenc Berkes,2659
Sergei Zhigalko,2658
Ivan Cheparinov,2658
Ernesto Inarkiev,2658
Joel Lautier,2658.0
Ilia Smirin,2657
Sergei Tiviakov,2657
Ian Nepomniachtchi,2657
Alexander G Beliavsky,2657
Zahar Efimenko,2657.0
Boris Avrukh,2656
Viktor Laznicka,2655
Anton Korobov,2655
Evgeny Bareev,2655
Jan Smeets,2654
Michael Roiz,2654
Michal Krasenkow,2654
Denis Khismatullin,2654
Emil Sutovsky,2653
Artyom Timofeev,2653
Daniel Fridman,2652
Boris Savchenko,2652.0
Alexander Lastin,2651
Alexey Dreev,2651
Yasser Seirawan,2650
Jianchao Zhou,2650.0
Vladimir Baklan,2649
Ivan Sokolov,2649.0
Arman Pashikian,2649
Sergey A. Fedorchuk,2649.0
Evgeny Postny,2648.0
