Name,Rating
Viswanathan Anand,2792
Veselin Topalov,2769
Vladimir Kramnik,2769
Vassily Ivanchuk,2762
Alexander Morozevich,2758
Shakhriyar Mamedyarov,2757
Peter Leko,2751
Levon Aronian,2750
Teimour Radjabov,2746
Dmitry Jakovenko,2735
Alexei Shirov,2735
Peter Svidler,2735
Boris Gelfand,2733
Alexander Grischuk,2726
Michael Adams,2724
Gata Kamsky,2718
Magnus Carlsen,2710
Vladimir Akopian,2708
Judit Polgar,2707
Ruslan Ponomariov,2706
Pavel Eljanov,2701
Yue Wang,2696
Etienne Bacrot,2695
Evgeny Alekseev,2689
Xiangzhi Bu,2685
Liviu-Dieter Nisipeanu,2683
Rustam Kasimdzhanov,2683
Nigel D Short,2683
Zoltan Almasi,2682
Andrei Volokitin,2681
Hua Ni,2681
Lenier Dominguez Perez,2680
Sergei Rublevsky,2679
Loek Van Wely,2679
Sergey Karjakin,2678
Vladimir Malakhov,2676
Krishnan Sasikiran,2676
Vadim Milov,2675
Evgenij Miroshnichenko,2671
Konstantin Landa,2669
Sergei Movsesian,2667
Gabriel Sargissian,2667
Francisco Vallejo Pons,2666
Ivan Sokolov,2666
P. Harikrishna,2664
Kiril Georgiev,2663
Ernesto Inarkiev,2663
Michal Krasenkow,2660
Bartosz Socko,2660
Sergey Volkov,2659
Vadim Zvjaginsev,2658
Ivan Cheparinov,2657
Emil Sutovsky,2656
David Navara,2656
Vladislav Tkachiev,2655
Vugar Gashimov,2655
Evgeny Tomashevsky,2654
Joel Lautier,2654
Alexander G Beliavsky,2653
Evgeny Bareev,2653
Alexander Onischuk,2650
Viktor Bologan,2650
Artyom Timofeev,2650
Ilia Smirin,2649
Pengxiang Zhang,2649
Vladimir Baklan,2648
Sergei Tiviakov,2648
Alexander Motylev,2648
Kamil Miton,2648
Hikaru Nakamura,2647
Predrag Nikolic,2646
Laurent Fressinet,2646
Alexander Areshchenko,2645
Boris Avrukh,2645
Zviad Izoria,2645
Baadur Jobava,2644
Arkadij Naiditsch,2644
Vladimir Afromeev,2642
Alexander Moiseenko,2641
Peter Heine Nielsen,2638
Alexander Shabalov,2637
Radoslaw Wojtaszek,2637
Pavel Smirnov,2636
Darmen Sadvakasov,2635
Konstantin Sakaev,2634
Mikhail Kobalia,2634
Zhong Zhang,2634
Mikhail Gurevich,2633
Smbat G Lputian,2633
Alexander Khalifman,2632
Jiangchuan Ye,2632
Daniel Stellwagen,2631
Michael Roiz,2630
Jaan Ehlvest,2629
Andrei Istratescu,2629
Borki Predojevic,2628
Daniel Fridman,2628
Evgeny Vladimirov,2627
Christian Bauer,2626
Mikheil Mchedlishvili,2624
