Name,Rating
Garry Kasparov,2835
Vladimir Kramnik,2795
Viswanathan Anand,2760
Peter Leko,2742
Veselin Topalov,2737
Evgeny Bareev,2732
Alexei Shirov,2731
Michael Adams,2726
Ruslan Ponomariov,2723
Judit (GM) Polgar,2710
Peter Svidler,2706
Alexander Grischuk,2704
Vladimir Akopian,2703
Alexander Khalifman,2702
Vassily Ivanchuk,2702
Boris Gelfand,2700
Alexey Dreev,2693
Nigel D. Short,2687
Anatoly Karpov,2686
Jiangchuan Ye,2683
Ivan Sokolov,2680
Zurab Azmaiparashvili,2678
Alexander Morozevich,2678
Rustam Kasimdzhanov,2678
Zoltan Almasi,2676
Vladimir Malakhov,2673
Loek Van Wely,2672
Joel Lautier,2667
Vadim Zvjaginsev,2666
Ilia Smirin,2662
Sergei Rublevsky,2661
Krishnan Sasikiran,2660
Sergei Movsesian,2660
Etienne Bacrot,2659
Rafael A Vaganian,2657
Konstantin Sakaev,2657
Viktor Bologan,2652
Zhong Zhang,2652
Emil Sutovsky,2651
Alexander Onischuk,2650
Kiril Georgiev,2649
Alexander G Beliavsky,2649
Jeroen Piket,2646
Konstantin Landa,2645
Aleksej Aleksandrov,2644
Vladislav Tkachiev,2642
Predrag Nikolic,2641
Christopher Lutz,2640
Francisco Vallejo Pons,2639
Smbat G Lputian,2638
Mikhail Kobalia,2637
Igor Khenkin,2637
Teimour Radjabov,2637
Alexander Motylev,2636
Gregory S Kaidanov,2636
Viktor Korchnoi,2635
Mikhail Gurevich,2634
Johann Hjartarson,2634.0
Alexander Lastin,2633
Bartlomiej Macieja,2632
Alexander Graf,2630
Sergey Volkov,2630
Yasser Seirawan,2629
Sergei Tiviakov,2627
Jun Xu,2627
Vladimir Epishin,2627
Alexander Moiseenko,2627.0
Julio E Granda Zuniga,2626
Robert Dr. Huebner,2625
Pavel V. Tregubov,2625
Matthew Sadler,2624
Yannick Pelletier,2623
Peter Heine Nielsen,2623
Valerij Filippov,2623
Daniel Fridman,2621.0
Michal Krasenkow,2617
Evgeny Pigusov,2615.0
Pavel Smirnov,2615.0
Giovanni Vescovi,2615.0
Alexander Goldin,2614
Alexander Shabalov,2613.0
Lubomir Ftacnik,2612
Lazaro Bruzon,2611
John D.M. Nunn,2611
Josif D Dorfman,2610
Curt Hansen,2610
Evgeny Alekseev,2609
Hichem Hamdouchi,2608
Oleg Korneev,2608
Julian M. Hodgson,2608
Rustem Dautov,2608
Peter Acs,2607
Levon Aronian,2607
Shakhriyaz Mamedyarov,2607.0
Vladimir Baklan,2606
Liviu-Dieter Nisipeanu,2606.0
Sergey Dolmatov,2606.0
Evgeniy Najer,2606.0
Vereslav S Eingorn,2604
Alexander Rustemov,2604.0
