Name,Rating
Garry Kasparov,2843
Vladimir Kramnik,2809
Viswanathan Anand,2753
Veselin Topalov,2743
Peter Leko,2738
Michael Adams,2737
Ruslan Ponomariov,2737
Evgeny Bareev,2731
Alexei Shirov,2715
Alexander Grischuk,2708
Vassily Ivanchuk,2702
Boris Gelfand,2701
Alexander Khalifman,2698
Vladimir Akopian,2698
Judit (GM) Polgar,2695
Peter Svidler,2692
Anatoly Karpov,2688
Nigel D. Short,2688
Alexander Morozevich,2687
Ivan Sokolov,2686
Alexey Dreev,2684
Jiangchuan Ye,2677
Vadim Zvjaginsev,2674
Zoltan Almasi,2674
Vladimir Malakhov,2674
Zurab Azmaiparashvili,2674
Loek Van Wely,2672
Ilia Smirin,2670
Joel Lautier,2668
Rustam Kasimdzhanov,2668
Rafael A Vaganian,2667
Krishnan Sasikiran,2666
Etienne Bacrot,2665
Sergei Movsesian,2659
Kiril Georgiev,2655
Alexander Onischuk,2655
Emil Sutovsky,2653
Sergei Rublevsky,2650
Alexander G Beliavsky,2649
Jeroen Piket,2646
Predrag Nikolic,2645
Konstantin Sakaev,2645
Konstantin Landa,2643
Christopher Lutz,2641
Michal Krasenkow,2639
Viktor Korchnoi,2639
Alexander Motylev,2638
Vladislav Tkachiev,2638
Gregory S Kaidanov,2634
Mikhail Gurevich,2634
Johann Hjartarson,2634
Smbat G Lputian,2634
Sergei Tiviakov,2633
Yasser Seirawan,2633
Alexander Lastin,2632
Jun Xu,2631
Alexander Graf,2631
Francisco Vallejo Pons,2631
Mikhail Kobalia,2631
Sergey Volkov,2630
Robert Dr. Huebner,2630
Viktor Bologan,2629
Aleksej Aleksandrov,2629
Vladimir Epishin,2626
Teimour Radjabov,2625
Alexander Goldin,2624
Matthew Sadler,2624
Bartlomiej Macieja,2624
Yannick Pelletier,2624.0
Julio E Granda Zuniga,2623.0
Peter Acs,2623.0
Artur Jussupow,2622.0
Zhong Zhang,2622
Vadim Milov,2620.0
Peter Heine Nielsen,2620
Laurent Fressinet,2619.0
Evgeny Pigusov,2617
Igor Khenkin,2617
Alexander Shabalov,2615
Andrei Istratescu,2615.0
Valerij Filippov,2615
Hichem Hamdouchi,2615.0
Giovanni Vescovi,2614.0
Evgeny Alekseev,2614.0
Lazaro Bruzon,2613
Liviu-Dieter Nisipeanu,2613.0
Oleg Korneev,2613.0
Josif D Dorfman,2612
Pavel V. Tregubov,2612.0
John D.M. Nunn,2611
Lubomir Ftacnik,2611
Curt Hansen,2610
Levon Aronian,2610.0
Joel Benjamin,2609.0
Rustem Dautov,2608
Julian M. Hodgson,2608
Evgenij Agrest,2607.0
Andrei Kharlov,2606.0
Vladimir Baklan,2605
Joerg Hickl,2605.0
