Name,Rating
Magnus Carlsen,2863
Fabiano Caruana,2802
Hikaru Nakamura,2798
Veselin Topalov,2798
Alexander Grischuk,2794
Viswanathan Anand,2791
Anish Giri,2790
Wesley So,2788
Vladimir Kramnik,2783
Levon Aronian,2770
Maxime Vachier-Lagrave,2765
Sergey Karjakin,2757
Shakhriyar Mamedyarov,2756
Liren Ding,2755
Boris Gelfand,2747
Evgeny Tomashevsky,2745
Michael Adams,2745
Dmitry Jakovenko,2742
Nikita Vitiugov,2739
Teimour Radjabov,2738
Radoslaw Wojtaszek,2737
David Navara,2736
Vassily Ivanchuk,2731
Peter Svidler,2729
P. Harikrishna,2729
Leinier Dominguez Perez,2729
Pavel Eljanov,2727
Yue Wang,2726
Yangyi Yu,2724
Dmitry Andreikin,2723
Chao b Li,2721
Ian Nepomniachtchi,2714
Peter Leko,2713
Ruslan Ponomariov,2713
Hao Wang,2713
Etienne Bacrot,2712
Rustam Kasimdzhanov,2712
Arkadij Naiditsch,2711
Alexander Morozevich,2711
Richard Rapport,2709
Francisco Vallejo Pons,2708
Laurent Fressinet,2707
Ernesto Inarkiev,2706
Yi Wei,2706
Vladimir Malakhov,2706
Hua Ni,2704
Baadur Jobava,2699
Sergei Rublevsky,2698
Zoltan Almasi,2695
Yuriy Kryvoruchko,2695
Anton Korobov,2694
Maxim Matlakov,2693
Alexander Moiseenko,2693
Igor Lysyj,2691
Lazaro Bruzon Batista,2691
Alexei Shirov,2691
Alexander Riazantsev,2688
David W L Howell,2686
Yifan Hou,2686
Luke J McShane,2686
Gata Kamsky,2683
Krishnan Sasikiran,2682
Xiangzhi Bu,2681
Hrant Melkumyan,2676
Quang Liem Le,2676
Ivan Cheparinov,2675
Judit Polgar,2675
Sergei Zhigalko,2675
Vladimir Fedoseev,2674
Boris Grachev,2673
Tigran L. Petrosian,2671
Sanan Sjugirov,2669
Alexander Onischuk,2669
Gabriel Sargissian,2668
Yuriy Kuzubov,2667
Evgeny Alekseev,2665
Loek Van Wely,2665
Sergei Movsesian,2665
Vladislav Artemiev,2664
Parimarjan Negi,2664
Alexander Areshchenko,2664
Viktor Laznicka,2664
Ferenc Berkes,2664
Nigel D Short,2664
Sergei Tiviakov,2662
Markus Ragger,2661
Igor Kovalenko,2661
Samuel L Shankland,2661
Peter Heine Nielsen,2660
Vladimir Akopian,2660
Ngoc Truong Son Nguyen,2659
Rauf Mamedov,2658
Matthew D Sadler,2658
Vadim Zvjaginsev,2658
Zahar Efimenko,2657
Ray Robson,2656
Csaba Balogh,2655
Maxim Rodshtein,2654
Alexander Motylev,2653
Georg Meier,2652
