Name,Rating
Garry Kasparov,2807
Viswanathan Anand,2784
Veselin Topalov,2757
Vladimir Kramnik,2756
Peter Leko,2747
Alexander Morozevich,2746
Michael Adams,2740
Peter Svidler,2735
Judit Polgar,2728.0
Alexei Shirov,2717
Etienne Bacrot,2716
Evgeny Bareev,2711
Vassily Ivanchuk,2709
Alexander Grischuk,2708
Ruslan Ponomariov,2703
Alexey Dreev,2702
Boris Gelfand,2695
Vladimir Akopian,2692
Francisco Vallejo Pons,2683
Levon Aronian,2681
Joel Lautier,2679
Loek Van Wely,2679
Emil Sutovsky,2678
Nigel D. Short,2678
Viktor Bologan,2678
Liviu-Dieter Nisipeanu,2677
Ivan Sokolov,2677
Anatoly Karpov,2676
Predrag Nikolic,2676
Konstantin Sakaev,2674
Andrei Volokitin,2674
Vadim Milov,2673
Michal Krasenkow,2673
Rustam Kasimdzhanov,2668
Zurab Azmaiparashvili,2665
Teimour Radjabov,2665
Alexander Khalifman,2664
Vladimir Malakhov,2664
Alexander Moiseenko,2663
Krishnan Sasikiran,2660
Alexander Motylev,2660
Rafael A Vaganian,2660
Shakhriyar Mamedyarov,2658
Lenier Dominguez,2655
Ilia Smirin,2653
Peter Heine Nielsen,2653
Alexander Onischuk,2652
Vadim Zvjaginsev,2652
Sergei Rublevsky,2649
Jiangchuan Ye,2648
Lazaro Bruzon,2647
Giovanni Vescovi,2645
Kiril Georgiev,2644
Alexander G Beliavsky,2643
Aleksej Aleksandrov,2643
Alexander Graf,2640
Zdenko Kozul,2640.0
Laurent Fressinet,2638
Smbat G Lputian,2638
Pavel Eljanov,2638
Pavel Smirnov,2638
Mikhail Gurevich,2637
David Navara,2636
Zoltan Almasi,2635
Curt Hansen,2633
Darmen Sadvakasov,2633
Yasser Seirawan,2631
Christian Bauer,2631
Baadur Jobava,2631
Ferenc Berkes,2630.0
Miguel Illescas Cordoba,2630
Pavel V. Tregubov,2629
Mikhail Kobalia,2629
Gregory S Kaidanov,2629.0
Sergey Volkov,2628.0
Johann Hjartarson,2628
Jaan Ehlvest,2625
Sergei Movsesian,2625
Alexander Goldin,2625
P. Harikrishna,2625
Valerij Filippov,2624
Evgeny Vladimirov,2624
Evgeniy Najer,2624
Robert Dr. Huebner,2624
Boris Avrukh,2624
Robert Kempinski,2624.0
Rustem Dautov,2623.0
Sergei Tiviakov,2623
Ehsan Ghaem Maghami,2623.0
Arkadij Naiditsch,2623.0
Viorel Iordachescu,2620
Hua Ni,2620
Luke J. McShane,2619
Alexei Fedorov,2619.0
Evgenij Miroshnichenko,2619
Artyom Timofeev,2619.0
Matthew Sadler,2617
Viktor Korchnoi,2617.0
Bartlomiej Macieja,2616
Jan Gustafsson,2616.0
