Name,Rating
Magnus Carlsen,2857
Maxime Vachier-Lagrave,2819
Vladimir Kramnik,2808
Fabiano Caruana,2807
Levon Aronian,2792
Hikaru Nakamura,2791
Wesley So,2771
Viswanathan Anand,2770
Anish Giri,2769
Sergey Karjakin,2769
Shakhriyar Mamedyarov,2764
Veselin Topalov,2761
Liren Ding,2755
Alexander Grischuk,2754
Chao b Li,2753
P. Harikrishna,2752
Richard Rapport,2752
Peter Svidler,2751
Boris Gelfand,2743
David Navara,2742
Ian Nepomniachtchi,2740
Yue Wang,2737
Pavel Eljanov,2737
Dmitry Andreikin,2733
Radoslaw Wojtaszek,2733
Evgeny Tomashevsky,2731
Nikita Vitiugov,2728
Michael Adams,2727
Yangyi Yu,2725
Vassily Ivanchuk,2723
Quang Liem Le,2723
Teimour Radjabov,2722
Ernesto Inarkiev,2721
Leinier Dominguez Perez,2720
Xiangzhi Bu,2715
Francisco Vallejo Pons,2713
Hao Wang,2712
Dmitry Jakovenko,2712
Yi Wei,2709
Peter Leko,2709
Ruslan Ponomariov,2709
Maxim Rodshtein,2698
Vladimir Malakhov,2697
Arkadij Naiditsch,2696
Rustam Kasimdzhanov,2696
Etienne Bacrot,2692
Yuriy Kryvoruchko,2691
Sergei Rublevsky,2689
Ivan Cheparinov,2688
Liviu-Dieter Nisipeanu,2687
Ilia Smirin,2687
Maxim Matlakov,2686
Markus Ragger,2686
Zoltan Almasi,2684
Alexander Morozevich,2683
Kacper Piorun,2681
Eltaj Safarli,2678
Evgeniy Najer,2677
Laurent Fressinet,2677
Surya Shekhar Ganguly,2676
Jan-Krzysztof Duda,2675
Vladimir Akopian,2675
Evgeny Bareev,2675
Ray Robson,2674
Alexei Shirov,2674
Vadim Zvjaginsev,2673
Julio E Granda Zuniga,2672
B. Adhiban,2671
Luke J McShane,2671
Gabriel Sargissian,2670
Vladimir Fedoseev,2670
Matthew D Sadler,2670
Santosh Gujrathi Vidit,2669
Baadur Jobava,2669
Alexander Onischuk,2668
Ivan Saric,2667
Nigel D Short,2666
Rauf Mamedov,2666
Sergei Movsesian,2666
Alexander Areshchenko,2665
Vladislav Artemiev,2665
Igor Kovalenko,2664
David W L Howell,2663
Robert Markus,2662
Zahar Efimenko,2661
Samuel L Shankland,2661
Aleksey Dreev,2660
Alexander Motylev,2660
Parimarjan Negi,2660
Vladislav Tkachiev,2660
Victor Bologan,2659
Krishnan Sasikiran,2658
Yifan Hou,2658
Loek Van Wely,2657
Alexander Ipatov,2657
Georg Meier,2657
Axel Bachmann,2656
Sergei Zhigalko,2656
Anton Korobov,2656
Hua Ni,2655
