Name,Rating
Garry Kasparov,2809
Viswanathan Anand,2785
Veselin Topalov,2771
Peter Leko,2758
Vladimir Kramnik,2753
Michael Adams,2738
Judit Polgar,2732.0
Vassily Ivanchuk,2729
Peter Svidler,2728
Alexander Morozevich,2725
Etienne Bacrot,2725
Alexander Grischuk,2719
Alexei Shirov,2713
Evgeny Bareev,2709
Boris Gelfand,2707
Alexey Dreev,2704
Gata Kamsky,2700.0
Vladimir Akopian,2699
Ruslan Ponomariov,2696
Viktor Bologan,2694
Levon Aronian,2690
Loek Van Wely,2684
Andrei Volokitin,2681
Francisco Vallejo Pons,2680
Joel Lautier,2678
Alexander Motylev,2675
Anatoly Karpov,2674
Konstantin Sakaev,2673
Nigel D. Short,2673
Rustam Kasimdzhanov,2672
Michal Krasenkow,2672
Liviu-Dieter Nisipeanu,2671
Teimour Radjabov,2671
Ivan Sokolov,2669
Vladimir Malakhov,2668
Zurab Azmaiparashvili,2668
Alexander Moiseenko,2666
Emil Sutovsky,2666
Lazaro Bruzon,2663
Kiril Georgiev,2662
Alexander Khalifman,2659
Lenier Dominguez,2659
Vadim Milov,2658
Peter Heine Nielsen,2651
Vadim Zvjaginsev,2650
Shakhriyar Mamedyarov,2649
Jiangchuan Ye,2648
Krishnan Sasikiran,2647
Ilia Smirin,2647
Sergei Rublevsky,2646
David Navara,2646
Rafael A Vaganian,2644
Predrag Nikolic,2643
Alexander Onischuk,2642
Hikaru Nakamura,2642
Giovanni Vescovi,2641
Pavel Eljanov,2641
P. Harikrishna,2641
Smbat G Lputian,2640
Mikhail Kobalia,2640
Baadur Jobava,2638
Laurent Fressinet,2638
Christian Bauer,2638
Boris Avrukh,2637
Aleksej Aleksandrov,2635
Darmen Sadvakasov,2635.0
Sergey Karjakin,2635.0
Sergey Volkov,2634.0
Alexander Graf,2633
Miguel Illescas Cordoba,2633
Curt Hansen,2633
Hua Ni,2633
Pavel Smirnov,2631
Alexander G Beliavsky,2631
Mikhail Gurevich,2631
Yasser Seirawan,2631
Xiangzhi Bu,2630.0
Gabriel Sargissian,2630.0
Gregory S Kaidanov,2629.0
Pavel V. Tregubov,2629.0
Sergei Tiviakov,2629
Ehsan Ghaem Maghami,2629
Alexander Goldin,2628.0
Zoltan Almasi,2628
Johann Hjartarson,2628
Sergei Movsesian,2626
Robert Kempinski,2626
Arkadij Naiditsch,2625
Evgenij Miroshnichenko,2625
Robert Dr. Huebner,2624
Evgeny Vladimirov,2623
Jan Gustafsson,2623
Andrei Kharlov,2623
Jaan Ehlvest,2622.0
Valerij Filippov,2621
Artyom Timofeev,2621
Andrei Istratescu,2621
Ivan Cheparinov,2621.0
Zahar Efimenko,2620.0
Evgeniy Najer,2618
