Name,Rating
Garry Kasparov,2838
Vladimir Kramnik,2809
Viswanathan Anand,2761
Alexander Morozevich,2742
Michael Adams,2738
Veselin Topalov,2737
Peter Leko,2721
Vassily Ivanchuk,2721
Alexei Shirov,2712
Ruslan Ponomariov,2712
Evgeny Bareev,2711
Boris Gelfand,2705
Loek Van Wely,2702
Ilia Smirin,2700
Rustam Kasimdzhanov,2698
Alexander Khalifman,2692
Anatoly Karpov,2692
Peter Svidler,2687
Judit (GM) Polgar,2680
Alexey Dreev,2680
Jiangchuan Ye,2677
Zurab Azmaiparashvili,2675
Joel Lautier,2675
Vladimir Akopian,2673
Alexander Grischuk,2669
Nigel D. Short,2667
Kiril Georgiev,2665
Emil Sutovsky,2658
Ivan Sokolov,2658
Rafael A Vaganian,2658
Viktor Bologan,2656
Alexander Onischuk,2656
Zhong Zhang,2656
Alexander G Beliavsky,2655
Jeroen Piket,2655
Jun Xu,2654
Predrag Nikolic,2652
Etienne Bacrot,2650
Vadim Zvjaginsev,2650
Sergei Rublevsky,2648
Aleksej Aleksandrov,2645
Konstantin Sakaev,2645
Andrei Kharlov,2644
Yasser Seirawan,2644
Christopher Lutz,2643
Vladimir Malakhov,2643
Alexander Motylev,2639
Zoltan Almasi,2639
Viktor Korchnoi,2635
Aleksander Delchev,2634.0
Rustem Dautov,2634
Peter Heine Nielsen,2634
Vladislav Tkachiev,2633
Michal Krasenkow,2632.0
Matthew Sadler,2631
Francisco Vallejo Pons,2629
Alexander Lastin,2629
Mikhail Gurevich,2629
Sergei Shipov,2628
Smbat G Lputian,2628
Sergei Movsesian,2626
Jaan Ehlvest,2626.0
Alexander Goldin,2624
Artur Jussupow,2623
Valerij Filippov,2622
Robert Dr. Huebner,2622
Pavel V. Tregubov,2621
Mikhail Kobalia,2620.0
Konstantin Landa,2619
Evgeny Pigusov,2619
Curt Hansen,2613
Bartlomiej Macieja,2612.0
Gilberto Milos,2610.0
Zbynek Hracek,2610.0
Andrei Sokolov,2610
Xiaomin Peng,2609
Sergei Tiviakov,2609
Vladimir Baklan,2609.0
Alexander Rustemov,2608
Liviu-Dieter Nisipeanu,2608
Alexander Graf,2606
Boris Avrukh,2606.0
Zdenko Kozul,2606.0
Alexander Shabalov,2606.0
Zoltan Gyimesi,2605
Gregory S Kaidanov,2605.0
Thomas Luther,2604.0
Andrei Istratescu,2604
Hannes Stefansson,2604.0
Boris F Gulko,2603
Mihail Kobalija,2603.0
Jan H Timman,2603
Vladimir Chuchelov,2602
Vadim Milov,2602.0
Stuart Conquest,2601.0
Josif D Dorfman,2601
Ioannis Papaioannou,2601.0
Igor V. Glek,2601.0
Karen Asrian,2600
Joerg Hickl,2600
