Name,Rating
Magnus Carlsen,2870
Vladimir Kramnik,2796
Levon Aronian,2795
Alexander Grischuk,2786
Hikaru Nakamura,2783
Fabiano Caruana,2779
Viswanathan Anand,2775
Veselin Topalov,2771
Boris Gelfand,2765
Sergey Karjakin,2762
Shakhriyar Mamedyarov,2759
Leinier Dominguez Perez,2753
Michael Adams,2753
Ruslan Ponomariov,2751
Anish Giri,2749
Maxime Vachier-Lagrave,2742
Peter Svidler,2740
Alexander Morozevich,2734
Vassily Ivanchuk,2733
Hao Wang,2733
Peter Leko,2732
Etienne Bacrot,2730
Pavel Eljanov,2729
Nikita Vitiugov,2729
Gata Kamsky,2725
Arkadij Naiditsch,2724
Teimour Radjabov,2723
Liren Ding,2722
Evgeny Tomashevsky,2720
Dmitry Jakovenko,2719
Anton Korobov,2716
Alexander Areshchenko,2714
Yue Wang,2713
Quang Liem Le,2712
Vladimir Malakhov,2711
Laurent Fressinet,2710
P. Harikrishna,2709
Evgeny Alekseev,2707
Zoltan Almasi,2707
Dmitry Andreikin,2706
Wesley So,2706
Francisco Vallejo Pons,2705
David Navara,2703
Alexander Moiseenko,2703
Ian Nepomniachtchi,2702
Rustam Kasimdzhanov,2699
Radoslaw Wojtaszek,2698
Alexander Riazantsev,2697
Luke J McShane,2697
Yuriy Kryvoruchko,2696
Sergei Movsesian,2696
Ernesto Inarkiev,2695
Sergei Rublevsky,2695
Baadur Jobava,2694
Loek Van Wely,2693
Judit Polgar,2689
Lazaro Bruzon Batista,2685
Alexei Shirov,2685
Vladimir Akopian,2684
Nigel D Short,2684
Sergei Zhigalko,2683
Andrei Volokitin,2683
Chao b Li,2682
Maxim Matlakov,2682
Yangyi Yu,2681
Aleksey Dreev,2679
Alexander Motylev,2676
Gabriel Sargissian,2676
Timur Gareev,2676
Richard Rapport,2676
Xiangzhi Bu,2675
Liviu-Dieter Nisipeanu,2674
Ferenc Berkes,2673
Ivan Cheparinov,2672
Alexander Onischuk,2672
Parimarjan Negi,2671
Viktor Bologan,2670
Boris Grachev,2669
Markus Ragger,2668
Hua Ni,2668
Viktor Laznicka,2666
Julio E Granda Zuniga,2665
Kiril Georgiev,2664
Andrei Istratescu,2664
Maxim Rodshtein,2664
Ilia Smirin,2663
Krishnan Sasikiran,2662
Viktor Erdos,2661
Zahar Efimenko,2661
Tigran L. Petrosian,2660
Vadim Zvjaginsev,2659
Eduardo Iturrizaga,2658
Bartosz Socko,2658
Emil Sutovsky,2657
Romain Edouard,2657
Igor Lysyj,2657
Sergey A. Fedorchuk,2656
Denis Khismatullin,2656
Mikhail Kobalia,2655
Evgeny Romanov,2654
