Name,Rating
Magnus Carlsen,2837
Levon Aronian,2801
Fabiano Caruana,2799
Shakhriyar Mamedyarov,2799
Maxime Vachier-Lagrave,2796
Wesley So,2788
Vladimir Kramnik,2787
Viswanathan Anand,2782
Alexander Grischuk,2782
Hikaru Nakamura,2780
Liren Ding,2774
Peter Svidler,2763
Anish Giri,2762
Sergey Karjakin,2760
Veselin Topalov,2749
Yangyi Yu,2746
Radoslaw Wojtaszek,2741
Chao b Li,2741
Teimour Radjabov,2741
Yi Wei,2739
Leinier Dominguez Perez,2739
P. Harikrishna,2738
Maxim Matlakov,2738
Quang Liem Le,2737
David Navara,2732
Ian Nepomniachtchi,2732
Xiangzhi Bu,2730
Vassily Ivanchuk,2729
Etienne Bacrot,2727
Michael Adams,2721
Dmitry Jakovenko,2721
Santosh Gujrathi Vidit,2721
Nikita Vitiugov,2721
Boris Gelfand,2719
Vladimir Fedoseev,2718
Dmitry Andreikin,2713
Baadur Jobava,2712
Ivan Cheparinov,2710
Jan-Krzysztof Duda,2710
Pavel Eljanov,2707
Hao Wang,2706
Francisco Vallejo Pons,2705
Evgeny Tomashevsky,2702
Arkadij Naiditsch,2700
Bassem Amin,2700
Vladislav Artemiev,2696
Evgeniy Najer,2693
Richard Rapport,2692
Yuriy Kryvoruchko,2691
Vladimir Malakhov,2690
Yuriy Kuzubov,2690
Emil Sutovsky,2689
Yue Wang,2689
Maxim Rodshtein,2688
Nigel D Short,2687
Ruslan Ponomariov,2687
Matthew D Sadler,2687
Rauf Mamedov,2686
David W L Howell,2685
Rustam Kasimdzhanov,2685
Zoltan Almasi,2685
Ernesto Inarkiev,2683
Sergei Rublevsky,2683
Alexander Onischuk,2681
Peter Leko,2680
Yifan Hou,2680
Gata Kamsky,2677
Krishnan Sasikiran,2677
Daniil Dubov,2677
Martyn Kravtsiv,2677
Alexander Motylev,2675
Alexander Moiseenko,2674
Hua Ni,2674
Liviu-Dieter Nisipeanu,2673
Laurent Fressinet,2667
Sergei Movsesian,2667
Vladimir Akopian,2667
Eduardo Iturrizaga Bonelli,2665
Alexander Morozevich,2665
Anton Kovalyov,2664
Samuel Shankland,2662
Ivan Saric,2661
Lazaro Bruzon Batista,2661
Tamir Nabaty,2661
Gawain C B Jones,2659
Michal Krasenkow,2659
Aleksandr Rakhmanov,2659
Alexander Ipatov,2659
Boris Grachev,2657
Jorge Cori,2657
Nils Grandelius,2656
Anton Demchenko,2656
Viktor Laznicka,2656
Loek Van Wely,2656
Parimarjan Negi,2656
B. Adhiban,2655
Gabriel Sargissian,2655
Christian Bauer,2654
Aleksey Dreev,2653
Ferenc Berkes,2653
