Name,Rating
Magnus Carlsen,2868
Levon Aronian,2813
Vladimir Kramnik,2811
Veselin Topalov,2793
Viswanathan Anand,2783
Alexander Grischuk,2779
Hikaru Nakamura,2775
Fabiano Caruana,2774
Peter Svidler,2769
Sergey Karjakin,2767
Alexander Morozevich,2760
Vassily Ivanchuk,2755
Shakhriyar Mamedyarov,2753
Teimour Radjabov,2745
Boris Gelfand,2744
Hao Wang,2743
Ruslan Ponomariov,2742
Gata Kamsky,2741
Peter Leko,2737
Anish Giri,2734
Dmitry Jakovenko,2731
Michael Adams,2729
Etienne Bacrot,2725
Dmitry Andreikin,2724
Leinier Dominguez Perez,2723
Evgeny Tomashevsky,2719
Maxime Vachier-Lagrave,2718
Nikita Vitiugov,2718
Quang Liem Le,2714
Arkadij Naiditsch,2710
Vladimir Malakhov,2710
Ian Nepomniachtchi,2710
Alexander Areshchenko,2709
Alexei Shirov,2708
Alexander Riazantsev,2708
Lazaro Bruzon Batista,2707
Liren Ding,2707
Yue Wang,2706
Vladimir Akopian,2705
Wesley So,2705
Anton Korobov,2705
P. Harikrishna,2702
Pavel Eljanov,2702
Baadur Jobava,2702
Radoslaw Wojtaszek,2701
Evgeny Alekseev,2700
Ivan Cheparinov,2700
Rustam Kasimdzhanov,2699
Alexander Moiseenko,2698
David Navara,2697
Luke J McShane,2697
Judit Polgar,2696
Francisco Vallejo Pons,2695
Sergei Rublevsky,2695
Zoltan Almasi,2695
Laurent Fressinet,2693
Sergei Movsesian,2693
Ernesto Inarkiev,2690
Loek Van Wely,2689
Ferenc Berkes,2688
Andrei Volokitin,2687
Boris Grachev,2687
Chao b Li,2686
Nigel D Short,2681
Liviu-Dieter Nisipeanu,2679
Viktor Laznicka,2679
Zahar Efimenko,2677
Yangyi Yu,2675
Richard Rapport,2674
Timur Gareev,2674
Zoltan Gyimesi,2674
Emil Sutovsky,2673
Viktor Bologan,2672
Krishnan Sasikiran,2669
Alexander Motylev,2669
Gabriel Sargissian,2667
Markus Ragger,2666
Alexander Onischuk,2666
Vladimir Potkin,2666
Ilia Smirin,2663
Xiangzhi Bu,2662
Sergey A. Fedorchuk,2660
Sergei Zhigalko,2660
Romain Edouard,2659
Yuriy Kryvoruchko,2659
Julio E Granda Zuniga,2659
Peter Heine Nielsen,2658
Kiril Georgiev,2657
Tigran Gharamian,2657
Ildar Khairullin,2657
Georg Meier,2655
Ivan Ivanisevic,2655
Vadim Zvjaginsev,2655
Eduardo Iturrizaga,2655
Igor Kurnosov,2654
Aleksey Dreev,2654
Maxim Matlakov,2654
Sanan Sjugirov,2654
Grzegorz Gajewski,2653
Denis Khismatullin,2653
