Name,Rating
Magnus Carlsen,2842
Fabiano Caruana,2822
Shakhriyar Mamedyarov,2801
Liren Ding,2797
Anish Giri,2780
Wesley So,2780
Vladimir Kramnik,2779
Maxime Vachier-Lagrave,2779
Hikaru Nakamura,2777
Sergey Karjakin,2773
Ian Nepomniachtchi,2768
Viswanathan Anand,2768
Levon Aronian,2767
Alexander Grischuk,2766
Yangyi Yu,2760
Peter Svidler,2753
Teimour Radjabov,2751
Dmitry Jakovenko,2748
Veselin Topalov,2747
David Navara,2741
Jan-Krzysztof Duda,2740
P. Harikrishna,2739
Yi Wei,2735
Nikita Vitiugov,2730
Quang Liem Le,2727
Radoslaw Wojtaszek,2727
Samuel Shankland,2727
Richard Rapport,2719
Ivan Cheparinov,2718
Santosh Gujrathi Vidit,2715
Chao b Li,2714
Xiangzhi Bu,2712
Arkadij Naiditsch,2711
Yuriy Kryvoruchko,2711
Hao Wang,2711
Dmitry Andreikin,2710
Vassily Ivanchuk,2710
Rauf Mamedov,2708
Vladimir Fedoseev,2707
Francisco Vallejo Pons,2707
Michael Adams,2706
Pavel Eljanov,2706
Boris Gelfand,2703
Zoltan Almasi,2702
Vladislav Artemiev,2702
Evgeny Tomashevsky,2702
Etienne Bacrot,2699
Matthew D Sadler,2693
Tamir Nabaty,2692
Daniil Dubov,2691
Peter Leko,2691
Ivan Saric,2690
Ernesto Inarkiev,2690
David W L Howell,2687
Markus Ragger,2686
Ruslan Ponomariov,2686
Bassem Amin,2684
Maxim Matlakov,2683
Gabriel Sargissian,2680
Ferenc Berkes,2678
Maxim Rodshtein,2678
Vladimir Malakhov,2677
Sanan Sjugirov,2677
Yue Wang,2677
Eltaj Safarli,2676
Gata Kamsky,2675
Hua Ni,2673
Krishnan Sasikiran,2671
B. Adhiban,2671
Anton Demchenko,2670
Ray Robson,2670
Dariusz Swiercz,2669
Luke J McShane,2669
Vladislav Kovalev,2667
S.P. Sethuraman,2666
Gawain C B Jones,2666
Gadir Guseinov,2665
Jorge Cori,2664
Anton Korobov,2664
Evgeniy Najer,2663
Jon Ludvig Hammer,2662
Viktor Laznicka,2662
Rustam Kasimdzhanov,2662
Alexander Motylev,2661
Hrant Melkumyan,2660
Nigel D Short,2659
Nils Grandelius,2658
Yifan Hou,2658
Robin Van Kampen,2658
Liviu-Dieter Nisipeanu,2657
Luka Lenic,2656
Alexander Morozevich,2656
Vladimir Akopian,2655
Martyn Kravtsiv,2654
Lazaro Bruzon Batista,2653
David Anton Guijarro,2652
Alexander Areshchenko,2652
Surya Shekhar Ganguly,2652
Sergei Rublevsky,2652
Igors Rausis,2651
