Player Name,Rating
Garry Kasparov,2863
Viswanathan Anand,2825
Vladimir Kramnik,2822
Anatoly Karpov,2777
Vassily Ivanchuk,2776
Veselin Topalov,2769
Gata Kamsky,2743
Alexei Shirov,2731
Boris Gelfand,2724
Evgeny Bareev,2718
Peter Svidler,2714
Valery Salov,2709
Sergei Rublevsky,2709
Alexey Dreev,2703
Nigel Short,2702
Michael Adams,2700
Judit Polgar,2700
Alexander Beliavsky,2696
Alexander Khalifman,2693
Vladimir Akopian,2687
Sergei Tiviakov,2685
Kiril Georgiev,2684
Ivan Sokolov,2682
Peter Leko,2678
Predrag Nikolic,2675
Michal Krasenkow,2675
Mikhail Gurevich,2674
Vadim Zvjaginsev,2674
Joel Lautier,2672
Zoltan Almasi,2672
Artur Jussupow,2672
Lembit Oll,2670
Jaan Ehlvest,2665
Ulf Andersson,2665
Matthew Sadler,2664
Alex Yermolinsky,2662
Viktor Korchnoi,2660
Alexander Chernin,2659
Alexander Onischuk,2658
Jan Timman,2657
Vladimir Malaniuk,2656
Julio Granda Zuñiga,2655
Ferdinand Hellers,2654
Zurab Azmaiparashvili,2652
Eduardas Rozentalis,2650
Aleksej Aleksandrov,2649
Loek van Wely,2649
Konstantin Sakaev,2649
Viacheslav Eingorn,2649
Miguel Illescas Cordoba,2645
Yasser Seirawan,2644
Zbynek Hracek,2643
Jonathan Speelman,2643
Semen Dvoiris,2642
Boris Alterman,2641
Vladislav Tkachiev,2640
Stanislav Savchenko,2639
Jeroen Piket,2639
Giorgi Giorgadze,2638
Alexander Morozevich,2638
Vladimir Tukmakov,2636
Vladimir Epishin,2634
Lajos Portisch,2633
Joel Benjamin,2632
Aleksander Wojtkiewicz,2631
Rustem Dautov,2631
Utut Adianto,2628
Yuri Yakovich,2628
Alexander Huzman,2627
Vadim Milov,2626
Curt Hansen,2626
Boris Gulko,2626
Rafael Vaganian,2625
Lev Psakhis,2625
Jóhann Hjartarson,2623
Larry Christiansen,2622
Julian Hodgson,2621
Lubomír Ftácnik,2620
Christopher Lutz,2620
Robert Hübner,2619
Zdenko Kožul,2618
Ilia Smirin,2618
Anthony Miles,2618
Emil Sutovsky,2617
Sergei Shipov,2616
Smbat Lputian,2616
Zurab Sturua,2616
Anatoli Vaisser,2615
Eugenio Torre,2614
Pavel Kotsur,2614
Vasil Spasov,2614
Andrey Kharitonov,2613
Igor Glek,2613
Gregory Kaidanov,2613
Bogdan Lalic,2612
Ian Rogers,2612
John Nunn,2610
Dimitri Komarov,2610
Liviu-Dieter Nisipeanu,2610
Stefan Kindermann,2610
