Player Name,Rating
Anatoly Karpov,2816
Viktor Korchnoi,2800
Garry Kasparov,2759
Lajos Portisch,2738
Lev Polugaevsky,2735
Alexander Beliavsky,2733
Jan Timman,2732
Boris Spassky,2723
Robert Hübner,2717
Ulf Andersson,2714
Mikhail Tal,2713
Bent Larsen,2708
Sergey Dolmatov,2704
Artur Jussupow,2703
Yury Balashov,2703
Tigran Petrosian,2700
Oleg Romanishin,2700
Vlastimil Hort,2695
Ljubomir Ljubojevic,2695
Zoltán Ribli,2695
Vitaly Tseshkovsky,2690
Florin Gheorghiu,2688
Rafael Vaganian,2679
Viktor Kupreichik,2677
Gyula Sax,2675
Gennadi Sosonko,2674
Evgeny Vasiukov,2672
Evgeny Sveshnikov,2672
Anthony Miles,2671
Vassily Smyslov,2670
Alexander Chernin,2669
Lubomir Kavalek,2665
Vereslav Didishko,2664
Sergey Makarichev,2664
Yasser Seirawan,2663
Efim Geller,2663
James Tarjan,2659
Nukhim Rashkovsky,2659
Gennady Kuzmin,2659
Arshak Petrosian,2656
Walter Browne,2654
John Nunn,2650
Jan Smejkal,2650
Eduard Gufeld,2648
Konstantin Lerner,2647
Tamaz Georgadze,2647
Larry Christiansen,2647
David Bronstein,2639
Alexander Panchenko,2639
Borislav Ivkov,2638
Adrian Mikhalchishin,2638
Lev Psakhis,2637
Viacheslav Eingorn,2635
Bojan Kurajica,2630
Yury Razuvaev,2629
András Adorján,2629
Jonathan Speelman,2628
Vladimir Bagirov,2627
Svetozar Gligoric,2626
Iosif Dorfman,2625
Vladimir Liberzon,2625
Roman Dzindzichashvili,2622
Yehuda Gruenfeld,2622
Miguel Quinteros,2621
Lev Alburt,2621
Lubomír Ftácnik,2620
Michael Stean,2617
Mark Taimanov,2614
Georgy Tringov,2613
Eugenio Torre,2612
Miguel Najdorf,2611
Wolfgang Uhlmann,2611
Vladimir Tukmakov,2610
Anatoly Lein,2609
István Csom,2609
Wolfgang Unzicker,2608
Robert Byrne,2608
Fridrik Olafsson,2608
Milan Bjelajac,2607
Leonid Shamkovich,2606
Murray Chandler,2605
Iván Faragó,2604
Elizbar Ubilava,2602
Alexander Kochiev,2602
Helmut Pfleger,2600
Oscar Panno,2600
Bruno Parma,2598
Nathan Birnboim,2597
Aleksander Veingold,2596
Rainer Knaak,2594
Andrey Kharitonov,2594
József Pintér,2594
Alexander Ivanov,2593
Ivan Nemet,2593
Predrag Nikolic,2593
Božidar Ivanovic,2592
Petar Popovic,2590
Dragoljub Velimirovic,2589
Hans Ree,2589
Boris Shpilker,2588
