Player Name,Rating
Garry Kasparov,2884
Anatoly Karpov,2814
Vassily Ivanchuk,2791
Viswanathan Anand,2772
Vladimir Kramnik,2750
Valery Salov,2750
Alexander Graf,2745
Boris Gelfand,2740
Evgeny Bareev,2735
Nigel Short,2731
Alexei Shirov,2728
Artur Jussupow,2716
Jaan Ehlvest,2709
Alexander Khalifman,2709
Kiril Georgiev,2704
Gata Kamsky,2704
Vladimir Epishin,2703
Alexander Beliavsky,2700
Michael Adams,2694
Predrag Nikolic,2691
Jan Timman,2690
Sergey Dolmatov,2689
Alexander Chernin,2688
Lembit Oll,2686
Rafael Vaganian,2685
Smbat Lputian,2684
Miguel Illescas Cordoba,2684
Zurab Azmaiparashvili,2683
Ulf Andersson,2682
Judit Polgar,2681
Ivan Sokolov,2681
Anthony Miles,2681
Alexey Vyzmanavin,2681
Lev Polugaevsky,2680
Jonathan Speelman,2680
Mikhail Gurevich,2679
Vladimir Akopian,2678
Eric Lobron,2678
Leonid Yudasin,2677
Viktor Korchnoi,2677
Jóhann Hjartarson,2677
Robert Hübner,2676
Curt Hansen,2675
Grigory Serper,2674
Oleg Romanishin,2673
Semen Dvoiris,2671
Joel Lautier,2670
Yasser Seirawan,2666
Boris Gulko,2666
Lev Psakhis,2665
Zoltán Ribli,2664
Simen Agdestein,2661
John Nunn,2661
Evgeny Vladimirov,2660
Eduardas Rozentalis,2657
Jeroen Piket,2657
Sergei Tiviakov,2656
Boris Alterman,2656
Vidmantas Malisauskas,2656
Artashes Minasian,2655
Lin Weiguo,2655
Elmar Magerramov,2654
Michal Krasenkow,2653
Alexey Dreev,2653
Sergey Gorelov,2653
Edvins Kengis,2653
Zurab Sturua,2653
Artur Frolov,2652
Evgeny Sveshnikov,2651
Iosif Dorfman,2650
Ilia Smirin,2649
Ljubomir Ljubojevic,2649
Alexander Shabalov,2648
Rustem Dautov,2648
Veselin Topalov,2647
Gregory Kaidanov,2646
Lajos Portisch,2645
Vladimir Tukmakov,2640
Larry Christiansen,2639
Julian Hodgson,2638
Bobby Fischer,2638
Murray Chandler,2636
Vadim Ruban,2636
Yury Balashov,2635
Iván Morovic Fernández,2635
Viacheslav Eingorn,2634
John van der Wiel,2634
Alex Yermolinsky,2634
Vasil Spasov,2632
Andrei Kharlov,2630
András Adorján,2629
Vladimir Malaniuk,2629
Anatoli Vaisser,2629
Joel Benjamin,2628
Alon Greenfeld,2627
Igor Novikov,2627
Ian Rogers,2626
Nick deFirmian,2624
Valery Neverov,2624
Victor Gavrikov,2624
