Player Name,Rating
Garry Kasparov,2858
Anatoly Karpov,2825
Alexander Beliavsky,2751
Artur Jussupow,2747
Jan Timman,2746
Viktor Korchnoi,2738
Mikhail Tal,2735
Rafael Vaganian,2729
Ljubomir Ljubojevic,2726
Andrey Sokolov,2723
Lajos Portisch,2723
Predrag Nikolic,2719
Robert Hübner,2719
Lev Psakhis,2714
Nigel Short,2709
Vladimir Tukmakov,2706
Simen Agdestein,2706
Boris Spassky,2705
Yasser Seirawan,2704
John Nunn,2703
Zoltán Ribli,2701
Alexander Chernin,2701
Lev Polugaevsky,2701
Viacheslav Eingorn,2700
Ulf Andersson,2698
Valery Salov,2697
Jonathan Speelman,2696
Smbat Lputian,2694
Anthony Miles,2690
Sergey Dolmatov,2689
Evgeny Vladimirov,2688
Oleg Romanishin,2685
Victor Gavrikov,2681
Mikhail Gurevich,2679
Bent Larsen,2676
Yury Balashov,2676
József Pintér,2675
Gyula Sax,2672
Konstantin Lerner,2671
John van der Wiel,2670
Murray Chandler,2670
Iosif Dorfman,2668
Larry Christiansen,2667
Vassily Ivanchuk,2667
Vladimir Malaniuk,2663
Utut Adianto,2663
Kiril Georgiev,2663
Miodrag Todorcevic,2661
Evgeny Bareev,2656
Vassily Smyslov,2655
Sergey Smagin,2654
Lubomir Kavalek,2654
Alexander Khalifman,2654
Boris Gulko,2654
András Adorján,2653
Jaan Ehlvest,2653
Eugenio Torre,2653
Zurab Azmaiparashvili,2652
Curt Hansen,2651
Jesus Nogueiras,2650
Vlastimil Hort,2650
Alexander Huzman,2649
Yury Razuvaev,2648
Petar Popovic,2646
Alexey Vyzmanavin,2644
Joel Benjamin,2644
Andrey Kharitonov,2643
Carlos Garcia Palermo,2640
Adrian Mikhalchishin,2640
Alex Yermolinsky,2640
Alonso Zapata,2638
Mihai Suba,2637
Sergey Makarichev,2637
Evgeny Sveshnikov,2637
Boris Kantsler,2636
Slavoljub Marjanovic,2636
Igor Novikov,2635
Lev Alburt,2635
Gennady Zaichik,2635
Leonid Yurtaev,2634
Elmar Magerramov,2634
Gennadi Sosonko,2633
Lubomír Ftácnik,2632
Valery Neverov,2632
Yehuda Gruenfeld,2631
Jon Arnason,2631
Evgeny Pigusov,2630
Nukhim Rashkovsky,2630
Daniel Cámpora,2630
Arshak Petrosian,2629
Alexey Dreev,2629
Roman Dzindzichashvili,2628
Viktor Kupreichik,2627
Sergey Fokin,2627
John Fedorowicz,2626
Elizbar Ubilava,2626
Boris Gelfand,2625
Joerg Hickl,2624
Florin Gheorghiu,2624
Kevin Spraggett,2623
