Player Name,Rating
Garry Kasparov,2846
Anatoly Karpov,2810
Rafael Vaganian,2746
Jan Timman,2736
Alexander Beliavsky,2735
Lajos Portisch,2733
Viktor Korchnoi,2732
Ulf Andersson,2728
Lev Polugaevsky,2726
Vassily Smyslov,2725
Ljubomir Ljubojevic,2722
Andrey Sokolov,2718
Boris Spassky,2717
Zoltán Ribli,2713
Mikhail Tal,2709
Georgy Agzamov,2702
Vlastimil Hort,2701
Viacheslav Eingorn,2701
Sergey Dolmatov,2699
Oleg Romanishin,2699
Tigran Petrosian,2699
Artur Jussupow,2699
Anthony Miles,2695
Smbat Lputian,2694
Lev Psakhis,2693
Iosif Dorfman,2690
Predrag Nikolic,2690
Lubomír Ftácnik,2687
Vladimir Tukmakov,2686
Robert Hübner,2686
Yasser Seirawan,2685
Konstantin Lerner,2683
John Nunn,2681
Gennadi Sosonko,2679
Yury Razuvaev,2676
Lubomir Kavalek,2673
András Adorján,2673
Walter Browne,2672
Evgeny Sveshnikov,2672
Gyula Sax,2670
Efim Geller,2670
Victor Gavrikov,2668
Leonid Yudasin,2665
Vladimir Malaniuk,2664
Viktor Kupreichik,2664
Alexey Vyzmanavin,2664
Larry Christiansen,2662
Jan Smejkal,2662
Valery Chekhov,2661
Vitaly Tseshkovsky,2655
Igor Novikov,2654
Yury Balashov,2653
Jaan Ehlvest,2651
Jonathan Mestel,2648
Murray Chandler,2648
Gennady Zaichik,2648
Rainer Knaak,2647
Boris Gulko,2645
Evgeny Vladimirov,2645
Jonathan Speelman,2644
Adrian Mikhalchishin,2643
Anatoli Vaisser,2643
Bent Larsen,2640
Vereslav Didishko,2638
Evgeny Vasiukov,2638
Sergey Kudrin,2637
John van der Wiel,2637
Mihai Suba,2636
Nigel Short,2636
Bojan Kurajica,2635
Sergey Makarichev,2634
Elizbar Ubilava,2634
Vladimir Kovacevic,2632
Alexander Chernin,2630
Valery Salov,2629
Aleksandr Shneider,2629
Gennady Kuzmin,2628
Aivars Gipslis,2627
Michael Stean,2627
Nick deFirmian,2626
Semen Dvoiris,2625
Eugenio Torre,2625
Tamaz Georgadze,2625
Andrey Kharitonov,2624
Lars Karlsson,2624
Florin Gheorghiu,2623
Wolfgang Uhlmann,2620
James Tarjan,2620
Iván Faragó,2620
Peter Korzubov,2620
Attila Groszpeter,2619
Zurab Azmaiparashvili,2617
Eduardas Rozentalis,2616
Karel Mokrý,2616
Božidar Ivanovic,2615
Evgeny Pigusov,2615
Tom Wedberg,2615
Slavoljub Marjanovic,2614
Lothar Vogt,2614
Vladimir Bagirov,2613
