Player Name,Rating
Garry Kasparov,2828
Viswanathan Anand,2791
Vladimir Kramnik,2788
Peter Leko,2753
Alexander Grischuk,2749
Veselin Topalov,2749
Alexei Shirov,2742
Ruslan Ponomariov,2742
Peter Svidler,2740
Michael Adams,2738
Judit Polgar,2736
Vassily Ivanchuk,2735
Evgeny Bareev,2731
Boris Gelfand,2713
Anatoly Karpov,2712
Alexey Dreev,2711
Vladimir Akopian,2706
Alexander Khalifman,2700
Ivan Sokolov,2700
Vladimir Malakhov,2699
Nigel Short,2699
Loek van Wely,2691
Joel Lautier,2689
Ilia Smirin,2689
Alexander Morozevich,2688
Vadim Zvjaginsev,2687
Rustam Kasimdzhanov,2686
Zurab Azmaiparashvili,2685
Mikhail Gurevich,2685
Predrag Nikolic,2681
Ye Jiangchuan,2681
Zhang Zhong,2680
Vladislav Tkachiev,2674
Alexander Beliavsky,2673
Viktor Bologan,2672
Kiril Georgiev,2672
Sergei Rublevsky,2669
Aleksej Aleksandrov,2666
Francisco Vallejo Pons,2666
Zoltan Almasi,2665
Sergey Volkov,2664
Sergei Movsesian,2661
Etienne Bacrot,2658
Konstantin Sakaev,2658
Alexander Lastin,2656
Alexander Motylev,2656
Emil Sutovsky,2655
Alexander Graf,2654
Krishnan Sasikiran,2654
Christopher Lutz,2653
Teimour Radjabov,2652
Viktor Korchnoi,2651
Evgeny Vladimirov,2649
Julio Granda Zuñiga,2648
Merab Gagunashvili,2648
Levon Aronian,2648
Michal Krasenkow,2646
Alexander Onischuk,2646
Liviu-Dieter Nisipeanu,2645
Sergei Tiviakov,2642
Jeroen Piket,2640
Rafael Vaganian,2639
Mihail Kobalija,2637
Rustem Dautov,2637
Vladimir Epishin,2636
Peter Heine Nielsen,2636
Smbat Lputian,2634
Karen Asrian,2632
Giovanni Vescovi,2632
Pavel Tregubov,2631
Yuri Yakovich,2631
Andrei Istratescu,2628
Lev Psakhis,2628
Vasily Yemelin,2628
Lenier Dominguez,2628
Evgeniy Najer,2627
Andrei Kharlov,2626
Igor Khenkin,2626
Viacheslav Eingorn,2625
Bartlomiej Macieja,2625
Konstantin Landa,2624
Evgeny Pigusov,2624
Lazaro Bruzon Bautista,2622
Evgeny Alekseev,2622
Alexander Goldin,2622
Gregory Kaidanov,2622
Laurent Fressinet,2622
Shakhriyar Mamedyarov,2621
Alexey Kuzmin,2619
Vladimir Baklan,2619
Artyom Timofeev,2618
Giorgi Giorgadze,2617
David Navara,2617
Ashot Anastasian,2616
Eduardas Rozentalis,2616
Matthew Sadler,2615
Vadim Milov,2614
John Nunn,2613
Tomasz Markowski,2613
Boris Avrukh,2613
