Player Name,Rating
Garry Kasparov,2798
Viswanathan Anand,2788
Vladimir Kramnik,2758
Alexander Grischuk,2750
Peter Svidler,2746
Ruslan Ponomariov,2745
Judit Polgar,2745
Alexei Shirov,2738
Peter Leko,2738
Michael Adams,2736
Veselin Topalov,2732
Vassily Ivanchuk,2728
Nigel Short,2727
Evgeny Bareev,2724
Boris Gelfand,2721
Alexander Morozevich,2715
Alexey Dreev,2709
Ivan Sokolov,2704
Mikhail Gurevich,2691
Viktor Bologan,2690
Anatoly Karpov,2690
Vladimir Akopian,2689
Joel Lautier,2687
Zurab Azmaiparashvili,2684
Alexander Khalifman,2681
Vladimir Malakhov,2680
Loek van Wely,2677
Sergei Rublevsky,2677
Etienne Bacrot,2677
Alexander Beliavsky,2675
Ye Jiangchuan,2672
Predrag Nikolic,2671
Konstantin Sakaev,2670
Emil Sutovsky,2670
Levon Aronian,2669
Teimour Radjabov,2669
Rafael Vaganian,2668
Liviu-Dieter Nisipeanu,2667
Vadim Zvjaginsev,2665
Ilia Smirin,2664
Rustam Kasimdzhanov,2662
Alexander Motylev,2662
Sergei Movsesian,2662
Kiril Georgiev,2662
Alexander Graf,2660
Krishnan Sasikiran,2659
Aleksej Aleksandrov,2657
Francisco Vallejo Pons,2656
Giovanni Vescovi,2652
Evgeny Vladimirov,2651
Alexander Onischuk,2651
Alexander Moiseenko,2649
Eduardas Rozentalis,2648
Vladislav Tkachiev,2646
Luke McShane,2644
Peter Heine Nielsen,2642
Karen Asrian,2642
Zhang Zhong,2638
Shakhriyar Mamedyarov,2636
Gabriel Sargissian,2636
Bartlomiej Macieja,2635
Vadim Milov,2635
Zoltan Almasi,2635
Evgeny Alekseev,2633
Vasily Yemelin,2631
Vladimir Epishin,2630
Sergey Volkov,2630
Smbat Lputian,2628
Pavel Tregubov,2628
Yuri Yakovich,2628
Igor Novikov,2626
Rustem Dautov,2625
Lenier Dominguez,2623
Jeroen Piket,2622
Bu Xiangzhi,2621
Ashot Anastasian,2621
Andrei Volokitin,2620
Miguel Illescas Cordoba,2620
Mihail Kobalija,2619
Evgeniy Najer,2618
Andrey Kharitonov,2617
Laurent Fressinet,2617
Andrei Kharlov,2617
Boris Avrukh,2616
Semen Dvoiris,2615
Evgenij Agrest,2615
Nguyen Anh Dung,2614
Darmen Sadvakasov,2614
Artyom Timofeev,2614
Curt Hansen,2614
Vasilios Kotronias,2614
Alexander Lastin,2613
Sergei Tiviakov,2613
Vladimir Baklan,2611
Jaan Ehlvest,2611
Michal Krasenkow,2610
Christian Bauer,2610
Alexander Goldin,2610
Igor Khenkin,2607
Valerij Filippov,2607
