Player Name,Rating
David Bronstein,2779
Vassily Smyslov,2757
Miguel Najdorf,2754
Samuel Reshevsky,2753
Mikhail Botvinnik,2749
Alexander Kotov,2745
Paul Keres,2740
Isaak Boleslavsky,2736
Gideon Ståhlberg,2721
Svetozar Gligoric,2708
László Szabó,2706
Reuben Fine,2702
Alexander Tolush,2701
Isaak Lipnitsky,2685
Wolfgang Unzicker,2679
Erich Eliskases,2675
Efim Geller,2675
Julio Bolbochán,2671
Semen Furman,2664
Salo Flohr,2664
Efim Bogoljubow,2661
Max Euwe,2660
Vasja Pirc,2660
Gedeon Barcza,2660
Yury Averbakh,2659
Herman Pilnik,2655
Nicolas Rossolimo,2655
Andor Lilienthal,2651
Petar Trifunovic,2650
Lev Aronin,2649
Mark Taimanov,2648
Igor Bondarevsky,2646
Ludek Pachmann,2642
Albéric O'Kelly de Galway,2637
Héctor Rossetto,2634
Carlos Guimard,2627
Tigran Petrosian,2627
Alexander Konstantinopolsky,2626
Jan Foltys,2623
Pal Benko,2623
Anatoly Bannik,2623
Eero Böök,2615
Ratmir Kholmov,2614
Vladimir Simagin,2612
Aleksandar Matanovic,2609
Viacheslav Ragozin,2603
Vladimir Alatortsev,2603
Vladas Mikenas,2600
Lothar Schmid,2600
Elmars Zemgalis,2599
Borislav Ivkov,2590
Georgy Lisitsin,2590
Antonio Medina García,2585
Braslav Rabar,2585
Georgy Ilivitsky,2584
Nicolaas Cortlever,2583
Oleg Moiseev,2582
Georg Kieninger,2582
Andrija Fuderer,2581
Paul Tröger,2579
Gerhard Pfeiffer,2579
Milan Vidmar Sr,2577
Hans-Hilmar Staudte,2574
Evgeny Zagoriansky,2572
Ortvin Sarapu,2571
Alexander Chistiakov,2570
Milan Jr Vidmar,2569
Georgy Borisenko,2565
Cenek Kottnauer,2563
Grigory Levenfish,2562
Saviely Tartakower,2561
Stojan Puc,2560
Daniel Yanofsky,2560
Vitaly Tarasov,2558
Moshe Czerniak,2557
Pablo Michel,2553
Jonathan Penrose,2552
Tjeerd van Scheltinga,2550
Ernö Gereben,2550
Nikolay Kopilov,2548
Lodewijk Prins,2548
József Szily,2548
Jácobo Bolbochán,2547
Borislav Milic,2547
Rodrigo Flores Alvarez,2547
Al Horowitz,2545
Erik Lundin,2545
Johannes Donner,2544
Emil Richter,2544
Herbert Heinicke,2543
Abram Poliak,2541
Gösta Stoltz,2540
Anatoly Ufimtsev,2539
Alexey Sokolsky,2538
Arthur Bisguier,2538
Rudolf Teschner,2537
Jaroslav Šajtar,2534
Vladimir Makogonov,2534
György Szilágyi,2533
Olaf Barda,2532
