Player Name,Rating
Garry Kasparov,2862
Anatoly Karpov,2808
Vassily Ivanchuk,2787
Evgeny Bareev,2753
Valery Salov,2751
Boris Gelfand,2746
Alexander Beliavsky,2732
Artur Jussupow,2729
Nigel Short,2724
Alexei Shirov,2722
Jan Timman,2722
Mikhail Gurevich,2721
Alexander Khalifman,2717
Jaan Ehlvest,2714
Viswanathan Anand,2713
Lev Polugaevsky,2710
Alexander Chernin,2710
Jonathan Speelman,2706
Leonid Yudasin,2705
Ulf Andersson,2702
Predrag Nikolic,2701
Viktor Korchnoi,2700
Smbat Lputian,2700
Sergey Dolmatov,2695
Curt Hansen,2695
Robert Hübner,2693
Evgeny Vladimirov,2692
Zurab Sturua,2690
Alexey Dreev,2688
John Nunn,2686
Zurab Azmaiparashvili,2683
Rafael Vaganian,2682
Yasser Seirawan,2681
Anthony Miles,2681
Lev Psakhis,2679
Vladimir Epishin,2679
Michael Adams,2679
Vladimir Akopian,2678
Kiril Georgiev,2678
Ljubomir Ljubojevic,2676
Alexey Vyzmanavin,2674
Zoltán Ribli,2674
Iosif Dorfman,2674
Simen Agdestein,2673
Gyula Sax,2672
Viacheslav Eingorn,2672
Edvins Kengis,2671
Larry Christiansen,2670
Yury Balashov,2670
Vladimir Kramnik,2669
Rustem Dautov,2669
József Pintér,2667
Evgeny Sveshnikov,2666
Lembit Oll,2664
Boris Gulko,2664
Yury Razuvaev,2660
Victor Gavrikov,2660
Lajos Portisch,2659
Andrey Sokolov,2659
Nick deFirmian,2658
Gata Kamsky,2658
Alexander Goldin,2656
Grigory Serper,2655
Eduardas Rozentalis,2655
Igor Novikov,2654
Ivan Sokolov,2654
Mikhail Ulibin,2651
Leonid Yurtaev,2650
Alex Yermolinsky,2649
Oleg Romanishin,2649
Jóhann Hjartarson,2649
Mikhail Tal,2648
Julian Hodgson,2647
Konstantin Lerner,2647
Eric Lobron,2646
Elmar Magerramov,2646
Murray Chandler,2645
Konstantin Aseev,2645
Lubomír Ftácnik,2644
Konstantin Sakaev,2642
Gerald Hertneck,2642
Gennady Kuzmin,2641
Viktor Bologan,2641
Yuri Kruppa,2641
Matthias Wahls,2640
Iván Morovic Fernández,2639
Semen Dvoiris,2639
Giorgi Giorgadze,2638
Julio Granda Zuńiga,2637
Roman Dzindzichashvili,2637
Bojan Kurajica,2635
Yuri Yakovich,2635
Evgeny Gleizerov,2634
Anatoli Vaisser,2634
Jeroen Piket,2633
Maxim Sorokin,2633
John van der Wiel,2632
Branko Damljanovic,2632
Andrei Kovalev,2631
Margeir Pétursson,2631
