Player Name,Rating
Mikhail Botvinnik,2805
Vassily Smyslov,2760
David Bronstein,2754
Alexander Kotov,2751
Miguel Najdorf,2739
Reuben Fine,2738
Gideon Ståhlberg,2730
Isaak Boleslavsky,2726
Samuel Reshevsky,2724
Paul Keres,2722
Erich Eliskases,2712
László Szabó,2711
Efim Geller,2701
Svetozar Gligoric,2692
Semen Furman,2688
Yury Averbakh,2668
Petar Trifunovic,2665
Vasja Pirc,2662
Andor Lilienthal,2662
Salo Flohr,2660
Julio Bolbochán,2659
Max Euwe,2658
Efim Bogoljubow,2656
Nicolas Rossolimo,2652
Igor Bondarevsky,2650
Mark Taimanov,2646
Ludek Pachmann,2639
Gedeon Barcza,2639
Héctor Rossetto,2639
Eero Böök,2625
Jan Foltys,2624
Herman Pilnik,2623
Ratmir Kholmov,2621
Viacheslav Ragozin,2621
Pal Benko,2621
Vladimir Simagin,2619
Carlos Guimard,2616
Wolfgang Unzicker,2615
Lev Aronin,2611
Elmars Zemgalis,2608
Antonio Medina García,2608
Tigran Petrosian,2604
Alexander Tolush,2603
Albéric O'Kelly de Galway,2600
Georgy Lisitsin,2598
Georg Kieninger,2597
Nikolay Novotelnov,2593
Johannes Donner,2592
Georgy Ilivitsky,2587
Moshe Czerniak,2586
Vladas Mikenas,2583
Daniel Yanofsky,2581
Cenek Kottnauer,2581
Vasily Panov,2580
Alexey Sokolsky,2580
Ortvin Sarapu,2576
Anatoly Bannik,2574
Nicolaas Cortlever,2573
Saviely Tartakower,2573
Jácobo Bolbochán,2572
Gösta Stoltz,2569
Braslav Rabar,2569
Grigory Levenfish,2569
Nikolay Kopilov,2566
Al Horowitz,2565
Vladimir Alatortsev,2564
Isaac Kashdan,2561
Stojan Puc,2561
Lodewijk Prins,2560
Oleg Moiseev,2560
Alexander Konstantinopolsky,2560
Marcos Luckis,2560
Erik Lundin,2560
Pablo Michel,2559
József Szily,2557
Lothar Schmid,2557
Aleksandar Matanovic,2553
Paul Tröger,2553
Jaroslav Šajtar,2553
Vladimir Makogonov,2552
Evgeny Zagoriansky,2551
Alexander Chistiakov,2549
René Letelier Martner,2549
Borislav Ivkov,2549
Anatoly Ufimtsev,2548
Mikhail Yudovich,2547
Rodrigo Flores Alvarez,2546
Gottlieb Machate,2545
Carl Pilnick,2545
Genrikh Kasparian,2544
Lajos Steiner,2544
Milan Jr Vidmar,2544
Victor Liublinsky,2544
Vitaly Tarasov,2543
Milan Vidmar Sr,2542
Emil Richter,2542
Tjeerd van Scheltinga,2541
Archil Ebralidze,2540
Olaf Barda,2540
Ilia Kan,2540
