Player Name,Rating
Bobby Fischer,2779
Tigran Petrosian,2767
Mikhail Tal,2754
Boris Spassky,2754
Vassily Smyslov,2744
Paul Keres,2743
Mikhail Botvinnik,2738
Lev Polugaevsky,2737
Leonid Stein,2736
Viktor Korchnoi,2735
Efim Geller,2733
David Bronstein,2712
Svetozar Gligoric,2700
Borislav Ivkov,2691
Lajos Portisch,2690
Miguel Najdorf,2690
Bent Larsen,2687
Mark Taimanov,2684
Raúl Sanguinetti,2673
Evgeny Vasiukov,2671
Aivars Gipslis,2670
Samuel Reshevsky,2666
Ratmir Kholmov,2660
Isaak Boleslavsky,2660
Iivo Nei,2658
Yury Averbakh,2654
Fridrik Olafsson,2652
Vladimir Antoshin,2651
Alexey Suetin,2645
Wolfgang Uhlmann,2641
Klaus Darga,2635
Ludek Pachmann,2634
Pal Benko,2634
Eduard Gufeld,2632
László Szabó,2622
Anatoly Lutikov,2622
Levente Lengyel,2621
Boris Vladimirov,2620
Aleksandar Matanovic,2619
Wolfgang Unzicker,2616
Larry Evans,2615
Arturo Pomar Salamanca,2612
Rashid Nezhmetdinov,2612
Miroslav Filip,2610
Bruno Parma,2609
Nikolay Krogius,2606
Leonid Shamkovich,2601
Anatoly Bannik,2599
Herman Pilnik,2598
Victor Ciocaltea,2598
Johannes Donner,2595
Petar Trifunovic,2594
Vlastimil Hort,2594
Oscar Panno,2594
Vladimir Bagirov,2591
Robert Byrne,2591
Anatoly Lein,2590
Julio Bolbochán,2589
Yury Kots,2589
Alexander Zaitsev,2588
Gedeon Barcza,2588
Abram Khasin,2588
Dragoljub Ciric,2587
Semen Furman,2587
Milan Matulovic,2587
Vladimir Simagin,2587
István Bilek,2586
Georgy Tringov,2584
Lubomir Kavalek,2584
Lev Aronin,2584
Peter Dely,2582
Andor Lilienthal,2581
Alexander Kotov,2579
Naum Levin,2579
Dragoljub Minic,2578
Anthony Saidy,2578
Vladimir Liberzon,2577
Nikola Padevsky,2577
Alexander Zakharov,2575
Jonathan Penrose,2575
Florin Gheorghiu,2574
Rajko Bogdanovic,2571
William Lombardy,2571
Gideon Ståhlberg,2570
Lothar Schmid,2569
Theodor Ghitescu,2569
Janis Klovans,2567
Milko Bobotsov,2567
Salo Flohr,2566
Mijo Udovcic,2563
Aleksandar Bradvarevic,2562
Erich Eliskases,2561
Wolfgang Pietzsch,2561
Anatoly Bikhovsky,2560
Nikola Karaklajic,2559
Boris Katalimov,2559
Burkhard Malich,2559
Igor Bondarevsky,2557
Vladislav Shianovsky,2557
Dragoljub Janoševic,2557
