Player Name,Rating
Vassily Smyslov,2788
Paul Keres,2776
Mikhail Botvinnik,2776
David Bronstein,2766
Tigran Petrosian,2743
Mark Taimanov,2741
Samuel Reshevsky,2721
Efim Geller,2718
Viktor Korchnoi,2715
Borislav Ivkov,2714
Svetozar Gligoric,2714
Yury Averbakh,2709
Miguel Najdorf,2709
Boris Spassky,2706
Aleksandar Matanovic,2698
László Szabó,2690
Bent Larsen,2688
Ratmir Kholmov,2673
Mikhail Tal,2670
Ludek Pachmann,2668
Julio Bolbochán,2665
Gedeon Barcza,2663
Miroslav Filip,2662
Fridrik Olafsson,2659
Alexander Kotov,2653
Pal Benko,2651
Wolfgang Unzicker,2649
Oscar Panno,2649
Larry Evans,2647
Semen Furman,2646
Georgy Ilivitsky,2639
Arthur Bisguier,2634
Rashid Nezhmetdinov,2633
Erich Eliskases,2633
Albéric O'Kelly de Galway,2628
Nikola Karaklajic,2625
Andrija Fuderer,2624
Vladas Mikenas,2623
Evgeny Vasiukov,2623
Lev Aronin,2622
Vladimir Antoshin,2621
Max Euwe,2621
Gideon Ståhlberg,2619
Salo Flohr,2618
Borislav Milic,2618
Herman Pilnik,2616
Klaus Darga,2616
Braslav Rabar,2614
William Lombardy,2611
Isaak Boleslavsky,2610
Petar Trifunovic,2609
Božidar Djuraševic,2599
Raúl Sanguinetti,2597
Conel Alexander,2595
Lev Polugaevsky,2595
Vasily Bivshev,2595
Carlos Guimard,2592
Andreas Dueckstein,2592
Georgy Borisenko,2591
Alexey Suetin,2590
Oleg Moiseev,2589
Miklos Bely,2589
Lothar Schmid,2586
Vasja Pirc,2586
Vladlen Zurakhov,2583
Vladimir Simagin,2582
Alexander Tolush,2582
Vitaly Tarasov,2576
Efim Samoilovich Stoliar,2574
Itzchak Aloni,2574
Georgy Tringov,2572
Max Blau,2572
István Bilek,2571
Román Torán Albero,2571
Anatoly Bannik,2570
Konstantin Klaman,2569
Lev Aronson,2566
Lajos Portisch,2565
Srecko Nedeljkovic,2565
Bukhuti Gurgenidze,2564
Nikola Padevsky,2563
Ilia Kan,2563
Edmar Mednis,2563
Francesco Scafarelli,2562
Abram Khasin,2561
Theodor Ghitescu,2560
Moshe Czerniak,2559
Guyla Kluger,2558
Wolfgang Uhlmann,2556
Gunnar Uusi,2555
Nikolay Krogius,2555
Johannes Donner,2555
Dragoljub Janoševic,2555
Donald Byrne,2554
Georgy Lisitsin,2554
Zdravko Milev,2553
Héctor Rossetto,2553
Viacheslav Osnos,2553
Alexandar Tsvetkov,2552
Mihajlo Trajkovic,2552
