Player Name,Rating
Viswanathan Anand,2795
Garry Kasparov,2788
Vladimir Kramnik,2751
Alexander Morozevich,2748
Peter Leko,2747
Michael Adams,2745
Veselin Topalov,2744
Peter Svidler,2744
Alexander Grischuk,2741
Alexei Shirov,2739
Judit Polgar,2736
Alexey Dreev,2726
Vassily Ivanchuk,2723
Evgeny Bareev,2722
Boris Gelfand,2720
Rafael Vaganian,2718
Ruslan Ponomariov,2715
Ivan Sokolov,2710
Levon Aronian,2704
Nigel Short,2699
Anatoly Karpov,2694
Rustam Kasimdzhanov,2693
Joel Lautier,2693
Vladimir Akopian,2693
Viktor Bologan,2690
Mikhail Gurevich,2688
Etienne Bacrot,2688
Alexander Motylev,2687
Liviu-Dieter Nisipeanu,2683
Kiril Georgiev,2682
Loek van Wely,2679
Teimour Radjabov,2675
Alexander Onischuk,2674
Lenier Dominguez,2674
Zurab Azmaiparashvili,2672
Predrag Nikolic,2666
Konstantin Sakaev,2666
Alexander Khalifman,2665
Emil Sutovsky,2665
Krishnan Sasikiran,2663
Giovanni Vescovi,2663
Andrei Istratescu,2662
Sergei Rublevsky,2661
Francisco Vallejo Pons,2660
Lazaro Bruzon Bautista,2660
Vladimir Malakhov,2659
Vadim Zvjaginsev,2656
Andrei Volokitin,2655
Alexander Graf,2654
Ni Hua,2653
David Navara,2652
Shakhriyar Mamedyarov,2650
Alexander Beliavsky,2649
Baadur Jobava,2649
Darmen Sadvakasov,2649
Pavel Eljanov,2643
Sergei Azarov,2642
Zoltan Almasi,2642
Ilia Smirin,2642
Smbat Lputian,2641
Evgeniy Najer,2641
Sergei Movsesian,2641
Mihail Kobalija,2640
Alexander Moiseenko,2640
Bartlomiej Macieja,2639
Peter Heine Nielsen,2638
Pavel Smirnov,2638
Bu Xiangzhi,2637
Penteala Harikrishna,2637
Ye Jiangchuan,2636
Jaan Ehlvest,2636
Evgeny Vladimirov,2636
Artyom Timofeev,2635
Luke McShane,2635
Vadim Milov,2634
Leonid Yudasin,2634
Karen Asrian,2633
Miguel Illescas Cordoba,2633
Curt Hansen,2631
Boris Avrukh,2631
Christian Bauer,2630
Evgenij Miroshnichenko,2629
Michal Krasenkow,2627
Gabriel Sargissian,2627
Leonid Gofshtein,2625
Sergei Tiviakov,2625
Joel Benjamin,2622
Zhang Zhong,2622
Alexander Rustemov,2622
Aleksej Aleksandrov,2622
Evgeny Alekseev,2621
Arkadij Naiditsch,2619
Vladimir Epishin,2618
Yasser Seirawan,2617
Anton Korobov,2616
Vasilios Kotronias,2614
Sergey Karjakin,2614
Xie Jun,2614
Andrei Kharlov,2613
Wang Yue,2612
