Player Name,Rating
Garry Kasparov,2789
Viswanathan Anand,2787
Vladimir Kramnik,2751
Veselin Topalov,2751
Alexander Morozevich,2749
Alexei Shirov,2748
Peter Svidler,2742
Peter Leko,2742
Judit Polgar,2742
Michael Adams,2742
Alexander Grischuk,2740
Ruslan Ponomariov,2730
Vassily Ivanchuk,2724
Evgeny Bareev,2724
Boris Gelfand,2714
Nigel Short,2711
Alexey Dreev,2709
Vladimir Akopian,2696
Ivan Sokolov,2693
Etienne Bacrot,2691
Anatoly Karpov,2686
Joel Lautier,2686
Mikhail Gurevich,2686
Liviu-Dieter Nisipeanu,2685
Viktor Bologan,2684
Emil Sutovsky,2682
Predrag Nikolic,2681
Rafael Vaganian,2678
Levon Aronian,2676
Rustam Kasimdzhanov,2676
Konstantin Sakaev,2675
Alexander Khalifman,2675
Loek van Wely,2673
Vladimir Malakhov,2672
Teimour Radjabov,2669
Zurab Azmaiparashvili,2669
Alexander Graf,2664
Alexander Motylev,2662
Alexander Beliavsky,2661
Kiril Georgiev,2659
Giovanni Vescovi,2659
Krishnan Sasikiran,2655
Sergei Movsesian,2655
Aleksej Aleksandrov,2654
Alexander Moiseenko,2653
Vadim Zvjaginsev,2652
Sergei Rublevsky,2652
Peter Heine Nielsen,2651
Francisco Vallejo Pons,2649
Shakhriyar Mamedyarov,2648
Alexander Onischuk,2648
Ilia Smirin,2648
Evgeniy Najer,2648
Evgeny Vladimirov,2646
Zoltan Almasi,2646
Ye Jiangchuan,2646
Lenier Dominguez,2645
Vadim Milov,2644
Gabriel Sargissian,2642
Michal Krasenkow,2636
Luke McShane,2635
Eduardas Rozentalis,2634
Sergey Volkov,2634
Lazaro Bruzon Bautista,2634
Bu Xiangzhi,2631
Ni Hua,2631
Bartlomiej Macieja,2630
Karen Asrian,2629
Andrei Istratescu,2628
Vladislav Tkachiev,2628
Jaan Ehlvest,2624
Smbat Lputian,2624
Darmen Sadvakasov,2624
Semen Dvoiris,2622
Pavel Tregubov,2621
Andrey Kharitonov,2621
Curt Hansen,2621
Mihail Kobalija,2620
David Navara,2620
Andrei Volokitin,2619
Rustem Dautov,2619
Penteala Harikrishna,2619
Andrei Kharlov,2619
Yasser Seirawan,2618
Artyom Timofeev,2618
Boris Avrukh,2618
Sergei Tiviakov,2617
Miguel Illescas Cordoba,2616
Xie Jun,2616
Nguyen Anh Dung,2615
Evgenij Agrest,2614
Leonid Yudasin,2613
Pavel Eljanov,2613
Laurent Fressinet,2612
Zhang Zhong,2611
Alexei Fedorov,2611
Vladimir Epishin,2611
Christian Bauer,2611
Evgeny Alekseev,2611
Igor Khenkin,2609
